location_name,year,mean_life_expectancy
Autauga County (Alabama),2017,76.0246312323304
Baldwin County (Alabama),2017,77.8952429034613
Barbour County (Alabama),2017,74.6572190352659
Bibb County (Alabama),2017,73.6342805287431
Blount County (Alabama),2017,74.8974607079908
Bullock County (Alabama),2017,73.7079253175275
Butler County (Alabama),2017,73.7151229204611
Calhoun County (Alabama),2017,73.3078477077272
Chambers County (Alabama),2017,74.2425871374709
Cherokee County (Alabama),2017,74.3480110237785
Chilton County (Alabama),2017,74.1052560370855
Choctaw County (Alabama),2017,74.2757388369681
Clarke County (Alabama),2017,74.6238045774491
Clay County (Alabama),2017,74.3591398533707
Cleburne County (Alabama),2017,74.0840978801744
Coffee County (Alabama),2017,76.2048720238035
Colbert County (Alabama),2017,74.2982544702841
Conecuh County (Alabama),2017,73.3561349626999
Coosa County (Alabama),2017,75.3441712856155
Covington County (Alabama),2017,74.078109873637
Crenshaw County (Alabama),2017,73.9820921275375
Cullman County (Alabama),2017,74.3545019878194
Dale County (Alabama),2017,75.4733509430588
Dallas County (Alabama),2017,72.03447738714
DeKalb County (Alabama),2017,74.524309920443
Elmore County (Alabama),2017,75.8544515314726
Escambia County (Alabama),2017,73.1026233420298
Etowah County (Alabama),2017,73.023382014908
Fayette County (Alabama),2017,73.6468181376117
Franklin County (Alabama),2017,73.4916922949218
Geneva County (Alabama),2017,74.2527953119664
Greene County (Alabama),2017,73.8570082667757
Hale County (Alabama),2017,73.6467181824322
Henry County (Alabama),2017,75.4887946207952
Houston County (Alabama),2017,76.032673861126
Jackson County (Alabama),2017,73.3946413725398
Jefferson County (Alabama),2017,74.5743774281111
Lamar County (Alabama),2017,74.3774503003945
Lauderdale County (Alabama),2017,76.0388971623086
Lawrence County (Alabama),2017,73.6788440834402
Lee County (Alabama),2017,77.5526205196881
Limestone County (Alabama),2017,77.3036396921757
Lowndes County (Alabama),2017,71.8712681595456
Macon County (Alabama),2017,72.9264822618015
Madison County (Alabama),2017,77.4457800370199
Marengo County (Alabama),2017,73.4699638933891
Marion County (Alabama),2017,74.0260626515723
Marshall County (Alabama),2017,74.044529414402
Mobile County (Alabama),2017,74.832531869489
Monroe County (Alabama),2017,74.6472436418514
Montgomery County (Alabama),2017,75.8639742828833
Morgan County (Alabama),2017,75.2271704532966
Perry County (Alabama),2017,72.388930405107
Pickens County (Alabama),2017,74.4608285703048
Pike County (Alabama),2017,74.9526888282757
Randolph County (Alabama),2017,74.2303989397729
Russell County (Alabama),2017,73.5167015561246
Saint Clair County (Alabama),2017,74.7414911385038
Shelby County (Alabama),2017,79.9439409572104
Sumter County (Alabama),2017,74.3379744715151
Talladega County (Alabama),2017,73.3972425657916
Tallapoosa County (Alabama),2017,74.8751981595403
Tuscaloosa County (Alabama),2017,76.2628239560412
Walker County (Alabama),2017,70.3120931463706
Washington County (Alabama),2017,74.379913964713
Wilcox County (Alabama),2017,71.4192185766012
Winston County (Alabama),2017,74.31731572053
Anchorage Municipality (Alaska),2017,78.8427395859197
Bethel Census Area (Alaska),2017,72.3773195918739
Bristol Bay Borough (Alaska),2017,75.8312576360195
Fairbanks North Star Borough (Alaska),2017,79.8531882449376
Haines Borough (Alaska),2017,81.6301311834033
Juneau City and Borough (Alaska),2017,80.4330971073059
Kenai Peninsula Borough (Alaska),2017,78.3677604150779
Kodiak Island Borough (Alaska),2017,79.8324510978969
Matanuska-Susitna Borough (Alaska),2017,78.4961228596649
Nome Census Area (Alaska),2017,70.4964319256222
North Slope Borough (Alaska),2017,75.4604638102837
Sitka City and Borough (Alaska),2017,80.0877625456278
Southeast Fairbanks Census Area (Alaska),2017,77.3779098522792
Chugach Census Area (Alaska),2017,78.9328153281328
Copper River Census Area (Alaska),2017,78.9328153281328
Valdez-Cordova Census Area (Alaska),2017,78.9328153281328
Kusilvak Census Area (Alaska),2017,67.9859126754132
Wade Hampton Census Area (Alaska),2017,67.9859126754132
Kobuk Census Area (Alaska),2017,72.237114207438
Northwest Arctic Borough (Alaska),2017,72.237114207438
Aleutian Islands Census Area (Alaska),2017,84.1950647120622
Aleutians East Borough (Alaska),2017,84.1950647120622
Aleutians West Census Area (Alaska),2017,84.1950647120622
Dillingham Census Area (Alaska),2017,73.937488710631
Lake and Peninsula Borough (Alaska),2017,73.937488710631
Denali Borough (Alaska),2017,73.9553492576129
Yukon-Koyukuk Census Area (Alaska),2017,73.9553492576129
Hoonah-Angoon Census Area (Alaska),2017,80.749870087287
Skagway Municipality (Alaska),2017,80.749870087287
Skagway-Yakutat-Angoon Census Area (Alaska),2017,80.749870087287
Skagway-Hoonah-Angoon Census Area (Alaska),2017,80.749870087287
Yakutat City and Borough (Alaska),2017,80.749870087287
Ketchikan Gateway Borough (Alaska),2017,78.870520839502
Petersburg Borough (Alaska),2017,78.870520839502
Prince of Wales-Hyder Census Area (Alaska),2017,78.870520839502
Prince of Wales-Outer Ketchikan Census Area (Alaska),2017,78.870520839502
Wrangell City and Borough (Alaska),2017,78.870520839502
Wrangell-Petersburg Census Area (Alaska),2017,78.870520839502
Apache County (Arizona),2017,72.2408515337713
Cochise County (Arizona),2017,77.7961940778469
Coconino County (Arizona),2017,78.5702279856415
Gila County (Arizona),2017,74.1269913666399
Graham County (Arizona),2017,76.9440705172127
Greenlee County (Arizona),2017,78.1978326048683
Maricopa County (Arizona),2017,79.6563218537266
Mohave County (Arizona),2017,74.9338228939162
Navajo County (Arizona),2017,73.8300467164729
Pima County (Arizona),2017,78.6548008107775
Pinal County (Arizona),2017,80.8637745945733
Santa Cruz County (Arizona),2017,81.5659007827293
Yavapai County (Arizona),2017,78.0019889385203
La Paz County (Arizona),2017,81.1244263390012
Yuma County (Arizona),2017,81.1244263390012
Arkansas County (Arkansas),2017,73.5043452669212
Ashley County (Arkansas),2017,73.9253722421542
Baxter County (Arkansas),2017,75.9597914129396
Benton County (Arkansas),2017,79.3162674700135
Boone County (Arkansas),2017,76.1204721411668
Bradley County (Arkansas),2017,73.6787408686852
Calhoun County (Arkansas),2017,74.5306926339902
Carroll County (Arkansas),2017,76.8382013939385
Chicot County (Arkansas),2017,73.3117463375035
Clark County (Arkansas),2017,75.5224420894244
Clay County (Arkansas),2017,72.8559680875974
Cleburne County (Arkansas),2017,75.7051992678076
Cleveland County (Arkansas),2017,74.8589626853021
Columbia County (Arkansas),2017,74.1079710416384
Conway County (Arkansas),2017,74.695878166784
Craighead County (Arkansas),2017,76.2037097312571
Crawford County (Arkansas),2017,75.7157396241204
Crittenden County (Arkansas),2017,72.6251939385932
Cross County (Arkansas),2017,73.1602124341335
Dallas County (Arkansas),2017,73.3735532648729
Desha County (Arkansas),2017,72.4752962604024
Drew County (Arkansas),2017,75.0673773726032
Faulkner County (Arkansas),2017,76.4182309752644
Franklin County (Arkansas),2017,74.4373222870369
Fulton County (Arkansas),2017,74.9193229812661
Garland County (Arkansas),2017,74.6309366391751
Grant County (Arkansas),2017,75.3698091973697
Greene County (Arkansas),2017,74.0996452052536
Hempstead County (Arkansas),2017,75.1266368361279
Hot Spring County (Arkansas),2017,74.2281769368533
Howard County (Arkansas),2017,73.8919511396459
Independence County (Arkansas),2017,75.5988097794403
Izard County (Arkansas),2017,75.2554983306065
Jackson County (Arkansas),2017,73.2398331665973
Jefferson County (Arkansas),2017,73.2238480770967
Johnson County (Arkansas),2017,75.7108320235838
Lafayette County (Arkansas),2017,74.2582687145754
Lawrence County (Arkansas),2017,73.9055411200017
Lee County (Arkansas),2017,73.2670721314187
Lincoln County (Arkansas),2017,75.0420292899519
Little River County (Arkansas),2017,73.9743483215101
Logan County (Arkansas),2017,74.1726732947248
Lonoke County (Arkansas),2017,74.7455691325912
Madison County (Arkansas),2017,75.378985437541
Marion County (Arkansas),2017,75.3737129535053
Miller County (Arkansas),2017,74.5960792199951
Mississippi County (Arkansas),2017,71.5351089249095
Monroe County (Arkansas),2017,72.3393690870887
Montgomery County (Arkansas),2017,75.5774666116489
Nevada County (Arkansas),2017,74.3732482286084
Newton County (Arkansas),2017,76.8726224396483
Ouachita County (Arkansas),2017,73.0094683982827
Perry County (Arkansas),2017,74.861123428865
Phillips County (Arkansas),2017,70.8005258788541
Pike County (Arkansas),2017,74.8235342597713
Poinsett County (Arkansas),2017,71.2947589568639
Polk County (Arkansas),2017,74.9129378159319
Pope County (Arkansas),2017,76.4551101144576
Prairie County (Arkansas),2017,75.6587388048142
Pulaski County (Arkansas),2017,75.9533402339039
Randolph County (Arkansas),2017,74.2064157916112
Saint Francis County (Arkansas),2017,73.8843994351379
Saline County (Arkansas),2017,77.0482054817958
Scott County (Arkansas),2017,74.5707790005597
Searcy County (Arkansas),2017,75.1238268500902
Sebastian County (Arkansas),2017,75.7092329887143
Sevier County (Arkansas),2017,75.1584300484602
Sharp County (Arkansas),2017,73.7064588321029
Stone County (Arkansas),2017,75.9079573999317
Union County (Arkansas),2017,73.1884317266028
Van Buren County (Arkansas),2017,75.8846063202913
Washington County (Arkansas),2017,77.8764673272239
White County (Arkansas),2017,75.2058017632126
Woodruff County (Arkansas),2017,72.5933855023363
Yell County (Arkansas),2017,74.3862031980413
Alameda County (California),2017,82.2321212212249
Alpine County (California),2017,78.482947059558
Amador County (California),2017,79.561891234368
Butte County (California),2017,77.4463014291207
Calaveras County (California),2017,79.2676567852879
Colusa County (California),2017,79.6638098917847
Contra Costa County (California),2017,81.8386853778645
Del Norte County (California),2017,75.224334811417
El Dorado County (California),2017,81.4568941950275
Fresno County (California),2017,78.4585384790352
Glenn County (California),2017,77.3696017734108
Humboldt County (California),2017,76.7555796001307
Imperial County (California),2017,80.687419950022
Inyo County (California),2017,79.1997381604918
Kern County (California),2017,77.0176146674043
Kings County (California),2017,79.3358097827458
Lake County (California),2017,74.8494787542705
Lassen County (California),2017,78.2363152612242
Los Angeles County (California),2017,81.5691962087237
Madera County (California),2017,78.9228141273425
Marin County (California),2017,84.670403001944
Mariposa County (California),2017,79.9818431293211
Mendocino County (California),2017,78.6518521214148
Merced County (California),2017,78.3750954459993
Modoc County (California),2017,77.1077065159972
Mono County (California),2017,84.9580737678398
Monterey County (California),2017,81.9472905883429
Napa County (California),2017,81.2829692549916
Nevada County (California),2017,81.0166977108918
Orange County (California),2017,82.5543904647591
Placer County (California),2017,81.548378960557
Plumas County (California),2017,78.2532986991761
Riverside County (California),2017,80.3363218283084
Sacramento County (California),2017,79.0940358645218
San Benito County (California),2017,81.6550155032969
San Bernardino County (California),2017,78.317187547423
San Diego County (California),2017,81.6258744799118
San Francisco County (California),2017,83.0357041460174
San Joaquin County (California),2017,78.0359896860733
San Luis Obispo County (California),2017,81.2020517524637
San Mateo County (California),2017,84.1096902566921
Santa Barbara County (California),2017,81.5801518841513
Santa Clara County (California),2017,83.9917895786546
Santa Cruz County (California),2017,82.0605857508508
Shasta County (California),2017,75.806788638393
Sierra County (California),2017,78.5719149965786
Siskiyou County (California),2017,76.1862354494511
Solano County (California),2017,79.6451278217147
Sonoma County (California),2017,81.5679359147788
Stanislaus County (California),2017,77.7149198210095
Sutter County (California),2017,78.3763386412633
Tehama County (California),2017,76.9976036049311
Trinity County (California),2017,76.3456287127584
Tulare County (California),2017,77.9753506021237
Tuolumne County (California),2017,78.5900358024682
Ventura County (California),2017,81.841533815838
Yolo County (California),2017,80.9056635823379
Yuba County (California),2017,75.8408352670592
Alamosa County (Colorado),2017,75.8311324798402
Archuleta County (Colorado),2017,81.6145512749235
Baca County (Colorado),2017,77.0260592657618
Bent County (Colorado),2017,75.8224499656267
Chaffee County (Colorado),2017,81.2092487110115
Cheyenne County (Colorado),2017,78.6333421783932
Clear Creek County (Colorado),2017,82.3124381664765
Conejos County (Colorado),2017,76.2573666245659
Costilla County (Colorado),2017,76.8592293656779
Crowley County (Colorado),2017,76.9641943181852
Custer County (Colorado),2017,81.092782954152
Delta County (Colorado),2017,77.8313362534641
Dolores County (Colorado),2017,79.1893045710591
Douglas County (Colorado),2017,83.4025879459957
Eagle County (Colorado),2017,88.4392672602876
Elbert County (Colorado),2017,81.6581733388672
El Paso County (Colorado),2017,78.7742109882968
Fremont County (Colorado),2017,77.0933471771635
Garfield County (Colorado),2017,80.4969076123098
Gilpin County (Colorado),2017,81.4969326961949
Grand County (Colorado),2017,83.5333558735278
Gunnison County (Colorado),2017,82.5366935871018
Huerfano County (Colorado),2017,75.4892545704702
Jackson County (Colorado),2017,79.4480965120346
Kiowa County (Colorado),2017,77.3252924655834
Kit Carson County (Colorado),2017,79.2392184006058
Lake County (Colorado),2017,81.6061753881909
La Plata County (Colorado),2017,81.6864546006773
Larimer County (Colorado),2017,81.4508729730401
Las Animas County (Colorado),2017,76.2626774559932
Lincoln County (Colorado),2017,78.5091614921194
Logan County (Colorado),2017,79.1781984236642
Mesa County (Colorado),2017,78.3133657029401
Moffat County (Colorado),2017,78.1807357406007
Montezuma County (Colorado),2017,77.2643320455981
Montrose County (Colorado),2017,79.379514628823
Morgan County (Colorado),2017,78.04532580758
Otero County (Colorado),2017,75.0071650698003
Ouray County (Colorado),2017,83.8987068625614
Park County (Colorado),2017,82.6462895795416
Phillips County (Colorado),2017,80.1789952228355
Pitkin County (Colorado),2017,90.704592150593
Prowers County (Colorado),2017,76.7197991902101
Pueblo County (Colorado),2017,76.2368027257113
Rio Blanco County (Colorado),2017,78.6915559197346
Rio Grande County (Colorado),2017,76.5723480456952
Routt County (Colorado),2017,83.137600225356
Saguache County (Colorado),2017,79.5112275070078
San Miguel County (Colorado),2017,86.0178704274716
Sedgwick County (Colorado),2017,77.5401451830135
Summit County (Colorado),2017,91.044579954477
Teller County (Colorado),2017,80.4232362556622
Washington County (Colorado),2017,79.4007814134676
Yuma County (Colorado),2017,78.8003703636188
