location_name,year,mean_life_expectancy
Autauga County (Alabama),2012,75.7292435880376
Baldwin County (Alabama),2012,77.9271776584132
Barbour County (Alabama),2012,75.726345615993
Bibb County (Alabama),2012,73.8549042153188
Blount County (Alabama),2012,75.7031620249924
Bullock County (Alabama),2012,74.5147146410295
Butler County (Alabama),2012,74.0029270174073
Calhoun County (Alabama),2012,73.7720318613506
Chambers County (Alabama),2012,74.4618272098825
Cherokee County (Alabama),2012,74.9073645339479
Chilton County (Alabama),2012,74.1680381073103
Choctaw County (Alabama),2012,75.0330369420346
Clarke County (Alabama),2012,75.3627746026001
Clay County (Alabama),2012,74.5556200097281
Cleburne County (Alabama),2012,74.0892819227667
Coffee County (Alabama),2012,76.8920779757569
Colbert County (Alabama),2012,74.7919396971864
Conecuh County (Alabama),2012,73.9629702481659
Coosa County (Alabama),2012,75.1116367329605
Covington County (Alabama),2012,75.0377160434361
Crenshaw County (Alabama),2012,74.4090115093279
Cullman County (Alabama),2012,75.0285246631596
Dale County (Alabama),2012,76.2376078137941
Dallas County (Alabama),2012,72.3485612905477
DeKalb County (Alabama),2012,74.9900686798499
Elmore County (Alabama),2012,75.972036154942
Escambia County (Alabama),2012,74.0158797821032
Etowah County (Alabama),2012,73.2531150461842
Fayette County (Alabama),2012,74.2005416942204
Franklin County (Alabama),2012,73.4441492092538
Geneva County (Alabama),2012,75.2391510545445
Greene County (Alabama),2012,74.6190084135484
Hale County (Alabama),2012,74.1705015045921
Henry County (Alabama),2012,75.8618642097371
Houston County (Alabama),2012,76.6654865118704
Jackson County (Alabama),2012,73.8971307190983
Jefferson County (Alabama),2012,74.9923234793925
Lamar County (Alabama),2012,74.6375257695077
Lauderdale County (Alabama),2012,76.3717334494033
Lawrence County (Alabama),2012,74.0874083511881
Lee County (Alabama),2012,77.5552230695894
Limestone County (Alabama),2012,77.5349339425497
Lowndes County (Alabama),2012,72.5169545782714
Macon County (Alabama),2012,73.472029298343
Madison County (Alabama),2012,77.7777375113583
Marengo County (Alabama),2012,74.31817729379
Marion County (Alabama),2012,74.3185965980805
Marshall County (Alabama),2012,74.2594225666453
Mobile County (Alabama),2012,74.9254454523935
Monroe County (Alabama),2012,75.3055057626381
Montgomery County (Alabama),2012,76.0363412800295
Morgan County (Alabama),2012,75.7692598409346
Perry County (Alabama),2012,72.0683801705565
Pickens County (Alabama),2012,74.4214021607815
Pike County (Alabama),2012,75.324182967647
Randolph County (Alabama),2012,74.4748298659528
Russell County (Alabama),2012,74.2849040636452
Saint Clair County (Alabama),2012,75.1409064937624
Shelby County (Alabama),2012,79.6179282707985
Sumter County (Alabama),2012,74.3938821811206
Talladega County (Alabama),2012,73.5547810443691
Tallapoosa County (Alabama),2012,75.2700066121829
Tuscaloosa County (Alabama),2012,75.9567690035619
Walker County (Alabama),2012,71.0086526303479
Washington County (Alabama),2012,74.7671249776603
Wilcox County (Alabama),2012,72.1727031543216
Winston County (Alabama),2012,74.1868543786886
Anchorage Municipality (Alaska),2012,78.7324733774199
Bethel Census Area (Alaska),2012,72.9375771624196
Bristol Bay Borough (Alaska),2012,75.4523499871574
Fairbanks North Star Borough (Alaska),2012,79.1951142874763
Haines Borough (Alaska),2012,79.7853560050767
Juneau City and Borough (Alaska),2012,79.6549904893737
Kenai Peninsula Borough (Alaska),2012,78.364214012236
Kodiak Island Borough (Alaska),2012,78.9325295918541
Matanuska-Susitna Borough (Alaska),2012,78.153605044223
Nome Census Area (Alaska),2012,71.2209696012473
North Slope Borough (Alaska),2012,75.1130295005676
Sitka City and Borough (Alaska),2012,79.6650631553651
Southeast Fairbanks Census Area (Alaska),2012,77.5612030905116
Chugach Census Area (Alaska),2012,77.7789732408076
Copper River Census Area (Alaska),2012,77.7789732408076
Valdez-Cordova Census Area (Alaska),2012,77.7789732408076
Kusilvak Census Area (Alaska),2012,69.3213264483902
Wade Hampton Census Area (Alaska),2012,69.3213264483902
Kobuk Census Area (Alaska),2012,73.3099569505481
Northwest Arctic Borough (Alaska),2012,73.3099569505481
Aleutian Islands Census Area (Alaska),2012,83.2497136811526
Aleutians East Borough (Alaska),2012,83.2497136811526
Aleutians West Census Area (Alaska),2012,83.2497136811526
Dillingham Census Area (Alaska),2012,73.8738696625887
Lake and Peninsula Borough (Alaska),2012,73.8738696625887
Denali Borough (Alaska),2012,73.4675000952053
Yukon-Koyukuk Census Area (Alaska),2012,73.4675000952053
Hoonah-Angoon Census Area (Alaska),2012,80.4521604465035
Skagway Municipality (Alaska),2012,80.4521604465035
Skagway-Yakutat-Angoon Census Area (Alaska),2012,80.4521604465035
Skagway-Hoonah-Angoon Census Area (Alaska),2012,80.4521604465035
Yakutat City and Borough (Alaska),2012,80.4521604465035
Ketchikan Gateway Borough (Alaska),2012,78.2747578732582
Petersburg Borough (Alaska),2012,78.2747578732582
Prince of Wales-Hyder Census Area (Alaska),2012,78.2747578732582
Prince of Wales-Outer Ketchikan Census Area (Alaska),2012,78.2747578732582
Wrangell City and Borough (Alaska),2012,78.2747578732582
Wrangell-Petersburg Census Area (Alaska),2012,78.2747578732582
Apache County (Arizona),2012,73.8561214396708
Cochise County (Arizona),2012,78.5680603010476
Coconino County (Arizona),2012,79.1193751512235
Gila County (Arizona),2012,75.6097304830814
Graham County (Arizona),2012,77.4622342675031
Greenlee County (Arizona),2012,78.7507827120149
Maricopa County (Arizona),2012,80.2124326116695
Mohave County (Arizona),2012,75.5591104853809
Navajo County (Arizona),2012,75.2738330677208
Pima County (Arizona),2012,79.2757506659015
Pinal County (Arizona),2012,80.7659844558082
Santa Cruz County (Arizona),2012,82.0373373185342
Yavapai County (Arizona),2012,78.7874029147685
La Paz County (Arizona),2012,81.3521675862137
Yuma County (Arizona),2012,81.3521675862137
Arkansas County (Arkansas),2012,74.1112858269703
Ashley County (Arkansas),2012,74.722530526701
Baxter County (Arkansas),2012,76.2503312773737
Benton County (Arkansas),2012,79.4131254615631
