County,State,State_FIPS,County_FIPS,housing_cost_burden
Cherokee County,Iowa,19,035,176
Chickasaw County,Iowa,19,037,93
Clarke County,Iowa,19,039,134
Clay County,Iowa,19,041,161
Clayton County,Iowa,19,043,96
Clinton County,Iowa,19,045,481
Crawford County,Iowa,19,047,108
Dallas County,Iowa,19,049,589
Davis County,Iowa,19,051,38
Decatur County,Iowa,19,053,35
Delaware County,Iowa,19,055,101
Des Moines County,Iowa,19,057,343
Dickinson County,Iowa,19,059,50
Dubuque County,Iowa,19,061,855
Emmet County,Iowa,19,063,92
Fayette County,Iowa,19,065,155
Floyd County,Iowa,19,067,101
Franklin County,Iowa,19,069,24
Fremont County,Iowa,19,071,66
Greene County,Iowa,19,073,64
Grundy County,Iowa,19,075,40
Guthrie County,Iowa,19,077,57
Hamilton County,Iowa,19,079,189
Hancock County,Iowa,19,081,46
Hardin County,Iowa,19,083,174
Harrison County,Iowa,19,085,132
Henry County,Iowa,19,087,174
Howard County,Iowa,19,089,42
Humboldt County,Iowa,19,091,134
Ida County,Iowa,19,093,35
Iowa County,Iowa,19,095,108
Jackson County,Iowa,19,097,223
Jasper County,Iowa,19,099,277
Jefferson County,Iowa,19,101,146
Johnson County,Iowa,19,103,1447
Jones County,Iowa,19,105,70
Keokuk County,Iowa,19,107,100
Kossuth County,Iowa,19,109,155
Lee County,Iowa,19,111,290
Linn County,Iowa,19,113,2080
Louisa County,Iowa,19,115,61
Lucas County,Iowa,19,117,73
Lyon County,Iowa,19,119,25
Madison County,Iowa,19,121,153
Mahaska County,Iowa,19,123,172
Marion County,Iowa,19,125,222
Marshall County,Iowa,19,127,205
Mills County,Iowa,19,129,52
Mitchell County,Iowa,19,131,30
Monona County,Iowa,19,133,79
Monroe County,Iowa,19,135,93
Montgomery County,Iowa,19,137,44
Muscatine County,Iowa,19,139,361
O'Brien County,Iowa,19,141,68
Osceola County,Iowa,19,143,25
Page County,Iowa,19,145,80
Palo Alto County,Iowa,19,147,73
Plymouth County,Iowa,19,149,181
Pocahontas County,Iowa,19,151,7
Polk County,Iowa,19,153,4204
Pottawattamie County,Iowa,19,155,755
Poweshiek County,Iowa,19,157,115
Ringgold County,Iowa,19,159,55
Sac County,Iowa,19,161,26
Scott County,Iowa,19,163,1599
Shelby County,Iowa,19,165,68
Sioux County,Iowa,19,167,111
Story County,Iowa,19,169,1050
Tama County,Iowa,19,171,91
Taylor County,Iowa,19,173,49
Union County,Iowa,19,175,96
Van Buren County,Iowa,19,177,8
Wapello County,Iowa,19,179,442
Warren County,Iowa,19,181,305
Washington County,Iowa,19,183,69
Wayne County,Iowa,19,185,40
Webster County,Iowa,19,187,270
Winnebago County,Iowa,19,189,53
Winneshiek County,Iowa,19,191,59
Woodbury County,Iowa,19,193,1102
Worth County,Iowa,19,195,28
Wright County,Iowa,19,197,67
Allen County,Kansas,20,001,150
Anderson County,Kansas,20,003,80
Atchison County,Kansas,20,005,109
Barber County,Kansas,20,007,18
Barton County,Kansas,20,009,95
Bourbon County,Kansas,20,011,84
Brown County,Kansas,20,013,127
Butler County,Kansas,20,015,551
Chase County,Kansas,20,017,23
Chautauqua County,Kansas,20,019,24
Cherokee County,Kansas,20,021,119
Cheyenne County,Kansas,20,023,36
Clark County,Kansas,20,025,4
Clay County,Kansas,20,027,80
Cloud County,Kansas,20,029,70
Coffey County,Kansas,20,031,120
Comanche County,Kansas,20,033,34
Cowley County,Kansas,20,035,436
Crawford County,Kansas,20,037,594
Decatur County,Kansas,20,039,41
Dickinson County,Kansas,20,041,315
Doniphan County,Kansas,20,043,90
Douglas County,Kansas,20,045,1387
Edwards County,Kansas,20,047,11
Elk County,Kansas,20,049,21
Ellis County,Kansas,20,051,423
Ellsworth County,Kansas,20,053,72
Finney County,Kansas,20,055,262
Ford County,Kansas,20,057,108
Franklin County,Kansas,20,059,386
Geary County,Kansas,20,061,409
Gove County,Kansas,20,063,17
Graham County,Kansas,20,065,15
Grant County,Kansas,20,067,104
Gray County,Kansas,20,069,38
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,49
Hamilton County,Kansas,20,075,16
Harper County,Kansas,20,077,43
Harvey County,Kansas,20,079,325
Haskell County,Kansas,20,081,14
Hodgeman County,Kansas,20,083,18
Jackson County,Kansas,20,085,85
Jefferson County,Kansas,20,087,55
Jewell County,Kansas,20,089,4
Johnson County,Kansas,20,091,5445
Kearny County,Kansas,20,093,15
Kingman County,Kansas,20,095,20
Kiowa County,Kansas,20,097,29
Labette County,Kansas,20,099,265
Lane County,Kansas,20,101,12
Leavenworth County,Kansas,20,103,538
Lincoln County,Kansas,20,105,27
Linn County,Kansas,20,107,55
Logan County,Kansas,20,109,22
Lyon County,Kansas,20,111,425
McPherson County,Kansas,20,113,221
Marion County,Kansas,20,115,73
Marshall County,Kansas,20,117,68
Meade County,Kansas,20,119,20
Miami County,Kansas,20,121,194
Mitchell County,Kansas,20,123,61
Montgomery County,Kansas,20,125,363
Morris County,Kansas,20,127,38
Morton County,Kansas,20,129,38
Nemaha County,Kansas,20,131,67
Neosho County,Kansas,20,133,200
Ness County,Kansas,20,135,14
Norton County,Kansas,20,137,28
Osage County,Kansas,20,139,114
Osborne County,Kansas,20,141,9
Ottawa County,Kansas,20,143,31
Pawnee County,Kansas,20,145,75
Phillips County,Kansas,20,147,44
Pottawatomie County,Kansas,20,149,107
Pratt County,Kansas,20,151,32
Rawlins County,Kansas,20,153,16
Reno County,Kansas,20,155,638
Republic County,Kansas,20,157,33
Rice County,Kansas,20,159,65
Riley County,Kansas,20,161,1160
Rooks County,Kansas,20,163,47
Rush County,Kansas,20,165,32
Russell County,Kansas,20,167,8
Saline County,Kansas,20,169,600
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,5740
Seward County,Kansas,20,175,239
Shawnee County,Kansas,20,177,2279
Sheridan County,Kansas,20,179,26
Sherman County,Kansas,20,181,42
Smith County,Kansas,20,183,10
Stafford County,Kansas,20,185,15
Stanton County,Kansas,20,187,16
Stevens County,Kansas,20,189,37
Sumner County,Kansas,20,191,158
Thomas County,Kansas,20,193,110
Trego County,Kansas,20,195,8
Wabaunsee County,Kansas,20,197,37
Wallace County,Kansas,20,199,0
Washington County,Kansas,20,201,16
Wichita County,Kansas,20,203,3
Wilson County,Kansas,20,205,58
Woodson County,Kansas,20,207,13
Wyandotte County,Kansas,20,209,1813
Adair County,Kentucky,21,001,135
Allen County,Kentucky,21,003,69
Anderson County,Kentucky,21,005,165
Ballard County,Kentucky,21,007,53
Barren County,Kentucky,21,009,478
Bath County,Kentucky,21,011,65
Bell County,Kentucky,21,013,294
Boone County,Kentucky,21,015,611
Bourbon County,Kentucky,21,017,212
Boyd County,Kentucky,21,019,642
Boyle County,Kentucky,21,021,460
Bracken County,Kentucky,21,023,102
Breathitt County,Kentucky,21,025,86
Breckinridge County,Kentucky,21,027,132
Bullitt County,Kentucky,21,029,510
Butler County,Kentucky,21,031,68
Caldwell County,Kentucky,21,033,125
Calloway County,Kentucky,21,035,554
Campbell County,Kentucky,21,037,780
Carlisle County,Kentucky,21,039,21
Carroll County,Kentucky,21,041,52
Carter County,Kentucky,21,043,143
Casey County,Kentucky,21,045,69
Christian County,Kentucky,21,047,1153
Clark County,Kentucky,21,049,506
Clay County,Kentucky,21,051,73
Clinton County,Kentucky,21,053,49
Crittenden County,Kentucky,21,055,26
Cumberland County,Kentucky,21,057,65
Daviess County,Kentucky,21,059,839
Edmonson County,Kentucky,21,061,93
Elliott County,Kentucky,21,063,49
Estill County,Kentucky,21,065,113
Fayette County,Kentucky,21,067,3993
Fleming County,Kentucky,21,069,123
Floyd County,Kentucky,21,071,240
Franklin County,Kentucky,21,073,478
Fulton County,Kentucky,21,075,76
Gallatin County,Kentucky,21,077,64
Garrard County,Kentucky,21,079,111
Grant County,Kentucky,21,081,148
Graves County,Kentucky,21,083,201
Grayson County,Kentucky,21,085,182
Green County,Kentucky,21,087,99
Greenup County,Kentucky,21,089,203
Hancock County,Kentucky,21,091,20
Hardin County,Kentucky,21,093,1435
Harlan County,Kentucky,21,095,185
Harrison County,Kentucky,21,097,158
Hart County,Kentucky,21,099,125
Henderson County,Kentucky,21,101,486
Henry County,Kentucky,21,103,86
Hickman County,Kentucky,21,105,26
Hopkins County,Kentucky,21,107,348
Jackson County,Kentucky,21,109,79
Jefferson County,Kentucky,21,111,9228
Jessamine County,Kentucky,21,113,362
Johnson County,Kentucky,21,115,215
Kenton County,Kentucky,21,117,1377
Knott County,Kentucky,21,119,88
Knox County,Kentucky,21,121,274
Larue County,Kentucky,21,123,172
Laurel County,Kentucky,21,125,489
Lawrence County,Kentucky,21,127,119
Lee County,Kentucky,21,129,40
Leslie County,Kentucky,21,131,69
Letcher County,Kentucky,21,133,68
Lewis County,Kentucky,21,135,34
Lincoln County,Kentucky,21,137,238
Livingston County,Kentucky,21,139,57
Logan County,Kentucky,21,141,248
Lyon County,Kentucky,21,143,45
McCracken County,Kentucky,21,145,878
McCreary County,Kentucky,21,147,121
McLean County,Kentucky,21,149,45
Madison County,Kentucky,21,151,1304
Magoffin County,Kentucky,21,153,69
Marion County,Kentucky,21,155,255
Marshall County,Kentucky,21,157,171
Martin County,Kentucky,21,159,106
Mason County,Kentucky,21,161,92
Meade County,Kentucky,21,163,243
Menifee County,Kentucky,21,165,35
Mercer County,Kentucky,21,167,190
Metcalfe County,Kentucky,21,169,47
Monroe County,Kentucky,21,171,150
Montgomery County,Kentucky,21,173,195
Morgan County,Kentucky,21,175,51
Muhlenberg County,Kentucky,21,177,223
Nelson County,Kentucky,21,179,474
Nicholas County,Kentucky,21,181,60
Ohio County,Kentucky,21,183,89
Oldham County,Kentucky,21,185,220
Owen County,Kentucky,21,187,90
Owsley County,Kentucky,21,189,24
Pendleton County,Kentucky,21,191,26
Perry County,Kentucky,21,193,75
Pike County,Kentucky,21,195,630
Powell County,Kentucky,21,197,137
Pulaski County,Kentucky,21,199,493
Robertson County,Kentucky,21,201,31
Rockcastle County,Kentucky,21,203,95
Rowan County,Kentucky,21,205,92
Russell County,Kentucky,21,207,131
Scott County,Kentucky,21,209,281
Shelby County,Kentucky,21,211,384
Simpson County,Kentucky,21,213,180
Spencer County,Kentucky,21,215,70
Taylor County,Kentucky,21,217,112
Todd County,Kentucky,21,219,73
Trigg County,Kentucky,21,221,123
Trimble County,Kentucky,21,223,81
Union County,Kentucky,21,225,100
Warren County,Kentucky,21,227,1247
Washington County,Kentucky,21,229,47
Wayne County,Kentucky,21,231,105
Webster County,Kentucky,21,233,189
Whitley County,Kentucky,21,235,396
Wolfe County,Kentucky,21,237,27
Woodford County,Kentucky,21,239,91
Acadia Parish,Louisiana,22,001,384
Allen Parish,Louisiana,22,003,159
Ascension Parish,Louisiana,22,005,688
Assumption Parish,Louisiana,22,007,122
Avoyelles Parish,Louisiana,22,009,366
Beauregard Parish,Louisiana,22,011,195
Bienville Parish,Louisiana,22,013,114
Bossier Parish,Louisiana,22,015,1429
Caddo Parish,Louisiana,22,017,3274
Calcasieu Parish,Louisiana,22,019,1252
Caldwell Parish,Louisiana,22,021,107
Cameron Parish,Louisiana,22,023,12
Catahoula Parish,Louisiana,22,025,47
Claiborne Parish,Louisiana,22,027,96
Concordia Parish,Louisiana,22,029,105
De Soto Parish,Louisiana,22,031,250
East Baton Rouge Parish,Louisiana,22,033,4951
East Carroll Parish,Louisiana,22,035,82
East Feliciana Parish,Louisiana,22,037,179
Evangeline Parish,Louisiana,22,039,350
Franklin Parish,Louisiana,22,041,151
Grant Parish,Louisiana,22,043,146
Iberia Parish,Louisiana,22,045,515
Iberville Parish,Louisiana,22,047,127
Jackson Parish,Louisiana,22,049,118
Jefferson Parish,Louisiana,22,051,5124
Jefferson Davis Parish,Louisiana,22,053,149
Lafayette Parish,Louisiana,22,055,1865
Lafourche Parish,Louisiana,22,057,503
LaSalle Parish,Louisiana,22,059,11
Lincoln Parish,Louisiana,22,061,487
Livingston Parish,Louisiana,22,063,494
Madison Parish,Louisiana,22,065,135
Morehouse Parish,Louisiana,22,067,138
Natchitoches Parish,Louisiana,22,069,386
Orleans Parish,Louisiana,22,071,5959
Ouachita Parish,Louisiana,22,073,1844
Plaquemines Parish,Louisiana,22,075,335
Pointe Coupee Parish,Louisiana,22,077,103
Rapides Parish,Louisiana,22,079,1218
Red River Parish,Louisiana,22,081,39
Richland Parish,Louisiana,22,083,101
Sabine Parish,Louisiana,22,085,122
Saint Bernard Parish,Louisiana,22,087,305
Saint Charles Parish,Louisiana,22,089,303
Saint Helena Parish,Louisiana,22,091,33
Saint James Parish,Louisiana,22,093,95
Saint John the Baptist Parish,Louisiana,22,095,245
Saint Landry Parish,Louisiana,22,097,569
Saint Martin Parish,Louisiana,22,099,201
Saint Mary Parish,Louisiana,22,101,230
Saint Tammany Parish,Louisiana,22,103,1735
Tangipahoa Parish,Louisiana,22,105,1024
Tensas Parish,Louisiana,22,107,32
Terrebonne Parish,Louisiana,22,109,619
Union Parish,Louisiana,22,111,56
Vermilion Parish,Louisiana,22,113,388
Vernon Parish,Louisiana,22,115,602
Washington Parish,Louisiana,22,117,261
Webster Parish,Louisiana,22,119,339
West Baton Rouge Parish,Louisiana,22,121,141
West Carroll Parish,Louisiana,22,123,60
West Feliciana Parish,Louisiana,22,125,70
Winn Parish,Louisiana,22,127,111
Androscoggin County,Maine,23,001,1342
Aroostook County,Maine,23,003,880
Cumberland County,Maine,23,005,3608
Franklin County,Maine,23,007,218
Hancock County,Maine,23,009,679
Kennebec County,Maine,23,011,1261
Knox County,Maine,23,013,383
Lincoln County,Maine,23,015,211
Oxford County,Maine,23,017,368
Penobscot County,Maine,23,019,1949
Piscataquis County,Maine,23,021,112
Sagadahoc County,Maine,23,023,247
Somerset County,Maine,23,025,243
Waldo County,Maine,23,027,285
Washington County,Maine,23,029,363
York County,Maine,23,031,1881
Allegany County,Maryland,24,001,646
Anne Arundel County,Maryland,24,003,4680
Baltimore County,Maryland,24,005,9485
Calvert County,Maryland,24,009,498
Caroline County,Maryland,24,011,131
Carroll County,Maryland,24,013,975
Cecil County,Maryland,24,015,722
Charles County,Maryland,24,017,966
Dorchester County,Maryland,24,019,481
Frederick County,Maryland,24,021,1835
Garrett County,Maryland,24,023,193
Harford County,Maryland,24,025,1491
Howard County,Maryland,24,027,2752
Kent County,Maryland,24,029,157
Queen Anne's County,Maryland,24,035,214
Saint Mary's County,Maryland,24,037,563
Somerset County,Maryland,24,039,161
Talbot County,Maryland,24,041,363
Washington County,Maryland,24,043,1752
Wicomico County,Maryland,24,045,1072
Worcester County,Maryland,24,047,370
Baltimore City,Maryland,24,510,10640
Montgomery County,Maryland,24,031,12162
Prince George's County,Maryland,24,033,11860
Barnstable County,Massachusetts,25,001,2127
Berkshire County,Massachusetts,25,003,1836
Bristol County,Massachusetts,25,005,7068
Dukes County,Massachusetts,25,007,39
Essex County,Massachusetts,25,009,10273
Franklin County,Massachusetts,25,011,915
Hampden County,Massachusetts,25,013,6501
Hampshire County,Massachusetts,25,015,1753
Middlesex County,Massachusetts,25,017,19294
Nantucket County,Massachusetts,25,019,109
Norfolk County,Massachusetts,25,021,6685
Plymouth County,Massachusetts,25,023,3788
Suffolk County,Massachusetts,25,025,18145
Worcester County,Massachusetts,25,027,9090
Alcona County,Michigan,26,001,14
Alger County,Michigan,26,003,69
Allegan County,Michigan,26,005,477
Alpena County,Michigan,26,007,287
Antrim County,Michigan,26,009,116
Arenac County,Michigan,26,011,80
Baraga County,Michigan,26,013,46
Barry County,Michigan,26,015,262
Bay County,Michigan,26,017,772
Benzie County,Michigan,26,019,56
Berrien County,Michigan,26,021,1314
Branch County,Michigan,26,023,265
Calhoun County,Michigan,26,025,1389
Cass County,Michigan,26,027,254
Charlevoix County,Michigan,26,029,220
Cheboygan County,Michigan,26,031,173
Chippewa County,Michigan,26,033,353
Clare County,Michigan,26,035,225
Clinton County,Michigan,26,037,596
Crawford County,Michigan,26,039,132
Delta County,Michigan,26,041,239
Dickinson County,Michigan,26,043,210
Eaton County,Michigan,26,045,1059
Emmet County,Michigan,26,047,223
Genesee County,Michigan,26,049,4030
Gladwin County,Michigan,26,051,193
Gogebic County,Michigan,26,053,111
Grand Traverse County,Michigan,26,055,511
Gratiot County,Michigan,26,057,351
Hillsdale County,Michigan,26,059,218
Houghton County,Michigan,26,061,352
Huron County,Michigan,26,063,124
Ingham County,Michigan,26,065,4000
Ionia County,Michigan,26,067,451
Iosco County,Michigan,26,069,67
Iron County,Michigan,26,071,96
Isabella County,Michigan,26,073,748
Jackson County,Michigan,26,075,1245
Kalamazoo County,Michigan,26,077,2788
Kalkaska County,Michigan,26,079,120
Kent County,Michigan,26,081,5816
Keweenaw County,Michigan,26,083,15
Lake County,Michigan,26,085,58
Lapeer County,Michigan,26,087,437
Leelanau County,Michigan,26,089,83
Lenawee County,Michigan,26,091,639
Livingston County,Michigan,26,093,944
Luce County,Michigan,26,095,46
Mackinac County,Michigan,26,097,158
Macomb County,Michigan,26,099,6864
Manistee County,Michigan,26,101,228
Marquette County,Michigan,26,103,632
Mason County,Michigan,26,105,272
Mecosta County,Michigan,26,107,371
Menominee County,Michigan,26,109,143
Midland County,Michigan,26,111,700
Missaukee County,Michigan,26,113,34
Monroe County,Michigan,26,115,1135
Montcalm County,Michigan,26,117,330
Montmorency County,Michigan,26,119,57
Muskegon County,Michigan,26,121,1637
Newaygo County,Michigan,26,123,209
Oakland County,Michigan,26,125,11625
Oceana County,Michigan,26,127,172
Ogemaw County,Michigan,26,129,145
Ontonagon County,Michigan,26,131,41
Osceola County,Michigan,26,133,164
Oscoda County,Michigan,26,135,16
Otsego County,Michigan,26,137,332
Ottawa County,Michigan,26,139,1524
Presque Isle County,Michigan,26,141,45
Roscommon County,Michigan,26,143,299
Saginaw County,Michigan,26,145,1425
Saint Clair County,Michigan,26,147,1562
Saint Joseph County,Michigan,26,149,567
Sanilac County,Michigan,26,151,294
Schoolcraft County,Michigan,26,153,53
Shiawassee County,Michigan,26,155,447
Tuscola County,Michigan,26,157,328
Van Buren County,Michigan,26,159,480
Washtenaw County,Michigan,26,161,4460
Wayne County,Michigan,26,163,17102
Wexford County,Michigan,26,165,277
Aitkin County,Minnesota,27,001,104
Anoka County,Minnesota,27,003,1844
Becker County,Minnesota,27,005,196
Beltrami County,Minnesota,27,007,465
Benton County,Minnesota,27,009,428
Big Stone County,Minnesota,27,011,14
Blue Earth County,Minnesota,27,013,678
Brown County,Minnesota,27,015,142
Carlton County,Minnesota,27,017,245
Carver County,Minnesota,27,019,830
Cass County,Minnesota,27,021,247
Chippewa County,Minnesota,27,023,101
Chisago County,Minnesota,27,025,279
Clay County,Minnesota,27,027,395
Clearwater County,Minnesota,27,029,83
Cook County,Minnesota,27,031,53
Cottonwood County,Minnesota,27,033,79
Crow Wing County,Minnesota,27,035,561
Dakota County,Minnesota,27,037,3228
Dodge County,Minnesota,27,039,73
Douglas County,Minnesota,27,041,374
Faribault County,Minnesota,27,043,88
Fillmore County,Minnesota,27,045,176
Freeborn County,Minnesota,27,047,314
Goodhue County,Minnesota,27,049,508
Grant County,Minnesota,27,051,48
Hennepin County,Minnesota,27,053,15550
Houston County,Minnesota,27,055,145
Hubbard County,Minnesota,27,057,76
Isanti County,Minnesota,27,059,244
Itasca County,Minnesota,27,061,340
Jackson County,Minnesota,27,063,41
Kanabec County,Minnesota,27,065,108
Kandiyohi County,Minnesota,27,067,330
Kittson County,Minnesota,27,069,16
Koochiching County,Minnesota,27,071,185
Lac qui Parle County,Minnesota,27,073,30
Lake County,Minnesota,27,075,84
Lake of the Woods County,Minnesota,27,077,17
Le Sueur County,Minnesota,27,079,187
Lincoln County,Minnesota,27,081,33
Lyon County,Minnesota,27,083,273
McLeod County,Minnesota,27,085,349
Mahnomen County,Minnesota,27,087,27
Marshall County,Minnesota,27,089,56
Martin County,Minnesota,27,091,164
Meeker County,Minnesota,27,093,163
Mille Lacs County,Minnesota,27,095,203
Morrison County,Minnesota,27,097,221
Mower County,Minnesota,27,099,480
Murray County,Minnesota,27,101,30
Nicollet County,Minnesota,27,103,207
Nobles County,Minnesota,27,105,174
Norman County,Minnesota,27,107,49
Olmsted County,Minnesota,27,109,1152
Otter Tail County,Minnesota,27,111,387
Pennington County,Minnesota,27,113,152
Pine County,Minnesota,27,115,224
Pipestone County,Minnesota,27,117,70
Polk County,Minnesota,27,119,278
Pope County,Minnesota,27,121,58
Ramsey County,Minnesota,27,123,7444
Red Lake County,Minnesota,27,125,35
Redwood County,Minnesota,27,127,93
Renville County,Minnesota,27,129,82
Rice County,Minnesota,27,131,473
Rock County,Minnesota,27,133,58
Roseau County,Minnesota,27,135,95
Saint Louis County,Minnesota,27,137,2253
Scott County,Minnesota,27,139,524
Sherburne County,Minnesota,27,141,490
Sibley County,Minnesota,27,143,120
Stearns County,Minnesota,27,145,1599
Steele County,Minnesota,27,147,265
Stevens County,Minnesota,27,149,66
Swift County,Minnesota,27,151,47
Todd County,Minnesota,27,153,124
Traverse County,Minnesota,27,155,39
Wabasha County,Minnesota,27,157,150
Wadena County,Minnesota,27,159,96
Waseca County,Minnesota,27,161,254
Washington County,Minnesota,27,163,1055
Watonwan County,Minnesota,27,165,48
Wilkin County,Minnesota,27,167,16
Winona County,Minnesota,27,169,342
Wright County,Minnesota,27,171,647
Yellow Medicine County,Minnesota,27,173,21
Adams County,Mississippi,28,001,320
Alcorn County,Mississippi,28,003,327
Amite County,Mississippi,28,005,32
Attala County,Mississippi,28,007,65
Benton County,Mississippi,28,009,59
Bolivar County,Mississippi,28,011,326
Calhoun County,Mississippi,28,013,110
Carroll County,Mississippi,28,015,2
Chickasaw County,Mississippi,28,017,121
Choctaw County,Mississippi,28,019,58
Claiborne County,Mississippi,28,021,43
Clarke County,Mississippi,28,023,51
Clay County,Mississippi,28,025,99
Coahoma County,Mississippi,28,027,373
Copiah County,Mississippi,28,029,59
Covington County,Mississippi,28,031,110
DeSoto County,Mississippi,28,033,1061
Forrest County,Mississippi,28,035,1154
Franklin County,Mississippi,28,037,21
George County,Mississippi,28,039,111
Greene County,Mississippi,28,041,12
Grenada County,Mississippi,28,043,274
Hancock County,Mississippi,28,045,436
Harrison County,Mississippi,28,047,2368
Hinds County,Mississippi,28,049,2701
Holmes County,Mississippi,28,051,81
Humphreys County,Mississippi,28,053,87
Issaquena County,Mississippi,28,055,10
Itawamba County,Mississippi,28,057,187
Jackson County,Mississippi,28,059,1341
Jasper County,Mississippi,28,061,48
Jefferson County,Mississippi,28,063,51
Jefferson Davis County,Mississippi,28,065,58
Jones County,Mississippi,28,067,467
Kemper County,Mississippi,28,069,69
Lafayette County,Mississippi,28,071,391
Lamar County,Mississippi,28,073,815
Lauderdale County,Mississippi,28,075,746
Lawrence County,Mississippi,28,077,39
Leake County,Mississippi,28,079,52
Lee County,Mississippi,28,081,1050
Leflore County,Mississippi,28,083,322
Lincoln County,Mississippi,28,085,193
Lowndes County,Mississippi,28,087,832
Madison County,Mississippi,28,089,660
Marion County,Mississippi,28,091,150
Marshall County,Mississippi,28,093,136
Monroe County,Mississippi,28,095,209
Montgomery County,Mississippi,28,097,89
Neshoba County,Mississippi,28,099,142
Newton County,Mississippi,28,101,128
Noxubee County,Mississippi,28,103,132
Oktibbeha County,Mississippi,28,105,654
Panola County,Mississippi,28,107,178
Pearl River County,Mississippi,28,109,284
Perry County,Mississippi,28,111,15
Pike County,Mississippi,28,113,199
Pontotoc County,Mississippi,28,115,70
Prentiss County,Mississippi,28,117,183
Quitman County,Mississippi,28,119,127
Rankin County,Mississippi,28,121,1153
Scott County,Mississippi,28,123,118
Sharkey County,Mississippi,28,125,105
Simpson County,Mississippi,28,127,91
Smith County,Mississippi,28,129,28
Stone County,Mississippi,28,131,56
Sunflower County,Mississippi,28,133,267
Tallahatchie County,Mississippi,28,135,58
Tate County,Mississippi,28,137,148
Tippah County,Mississippi,28,139,104
Tishomingo County,Mississippi,28,141,175
Tunica County,Mississippi,28,143,266
Union County,Mississippi,28,145,224
Walthall County,Mississippi,28,147,25
Warren County,Mississippi,28,149,555
Washington County,Mississippi,28,151,605
Wayne County,Mississippi,28,153,81
Webster County,Mississippi,28,155,107
Wilkinson County,Mississippi,28,157,59
Winston County,Mississippi,28,159,158
Yalobusha County,Mississippi,28,161,92
Yazoo County,Mississippi,28,163,225
Adair County,Missouri,29,001,366
Andrew County,Missouri,29,003,135
Atchison County,Missouri,29,005,21
Audrain County,Missouri,29,007,117
Barry County,Missouri,29,009,190
Barton County,Missouri,29,011,55
Bates County,Missouri,29,013,265
Benton County,Missouri,29,015,138
Bollinger County,Missouri,29,017,43
Boone County,Missouri,29,019,2150
Buchanan County,Missouri,29,021,959
Butler County,Missouri,29,023,488
Caldwell County,Missouri,29,025,108
Callaway County,Missouri,29,027,256
Camden County,Missouri,29,029,215
Cape Girardeau County,Missouri,29,031,609
Carroll County,Missouri,29,033,85
Carter County,Missouri,29,035,65
Cass County,Missouri,29,037,746
Cedar County,Missouri,29,039,255
Chariton County,Missouri,29,041,48
Christian County,Missouri,29,043,762
Clark County,Missouri,29,045,41
Clay County,Missouri,29,047,2028
Clinton County,Missouri,29,049,133
Cole County,Missouri,29,051,814
Cooper County,Missouri,29,053,128
Crawford County,Missouri,29,055,131
Dade County,Missouri,29,057,68
Dallas County,Missouri,29,059,33
Daviess County,Missouri,29,061,21
DeKalb County,Missouri,29,063,72
Dent County,Missouri,29,065,186
Douglas County,Missouri,29,067,122
Dunklin County,Missouri,29,069,322
Franklin County,Missouri,29,071,537
Gasconade County,Missouri,29,073,53
Gentry County,Missouri,29,075,44
Greene County,Missouri,29,077,3704
Grundy County,Missouri,29,079,65
Harrison County,Missouri,29,081,88
Henry County,Missouri,29,083,317
Hickory County,Missouri,29,085,80
Holt County,Missouri,29,087,39
Howard County,Missouri,29,089,83
Howell County,Missouri,29,091,227
Iron County,Missouri,29,093,69
Jackson County,Missouri,29,095,8499
Jasper County,Missouri,29,097,1367
Jefferson County,Missouri,29,099,1096
Johnson County,Missouri,29,101,723
Knox County,Missouri,29,103,28
Laclede County,Missouri,29,105,379
Lafayette County,Missouri,29,107,258
Lawrence County,Missouri,29,109,376
Lewis County,Missouri,29,111,55
Lincoln County,Missouri,29,113,266
Linn County,Missouri,29,115,61
Livingston County,Missouri,29,117,97
McDonald County,Missouri,29,119,120
Macon County,Missouri,29,121,160
Madison County,Missouri,29,123,149
Maries County,Missouri,29,125,26
Marion County,Missouri,29,127,355
Mercer County,Missouri,29,129,20
Miller County,Missouri,29,131,208
Mississippi County,Missouri,29,133,119
Moniteau County,Missouri,29,135,83
Monroe County,Missouri,29,137,65
Montgomery County,Missouri,29,139,83
Morgan County,Missouri,29,141,93
New Madrid County,Missouri,29,143,281
Newton County,Missouri,29,145,479
Nodaway County,Missouri,29,147,246
Oregon County,Missouri,29,149,89
Osage County,Missouri,29,151,90
Ozark County,Missouri,29,153,46
Pemiscot County,Missouri,29,155,294
Perry County,Missouri,29,157,164
Pettis County,Missouri,29,159,325
Phelps County,Missouri,29,161,739
Pike County,Missouri,29,163,149
Platte County,Missouri,29,165,1132
Polk County,Missouri,29,167,387
Pulaski County,Missouri,29,169,461
Putnam County,Missouri,29,171,39
Ralls County,Missouri,29,173,48
Randolph County,Missouri,29,175,157
Ray County,Missouri,29,177,174
Reynolds County,Missouri,29,179,53
Ripley County,Missouri,29,181,154
Saint Charles County,Missouri,29,183,2576
Saint Clair County,Missouri,29,185,90
Sainte Genevieve County,Missouri,29,186,52
Saint Francois County,Missouri,29,187,592
Saint Louis County,Missouri,29,189,9059
Saline County,Missouri,29,195,195
Schuyler County,Missouri,29,197,43
Scotland County,Missouri,29,199,0
Scott County,Missouri,29,201,400
Shannon County,Missouri,29,203,64
