County,State,State_FIPS,County_FIPS,total_population
Woodford County,Illinois,17,203,38700.0
Adams County,Indiana,18,001,35376.0
Allen County,Indiana,18,003,372575.0
Bartholomew County,Indiana,18,005,82481.0
Benton County,Indiana,18,007,8677.0
Blackford County,Indiana,18,009,12013.0
Boone County,Indiana,18,011,65544.0
Brown County,Indiana,18,013,15064.0
Carroll County,Indiana,18,015,20074.0
Cass County,Indiana,18,017,37880.0
Clark County,Indiana,18,019,116507.0
Clay County,Indiana,18,021,26234.0
Clinton County,Indiana,18,023,32273.0
Crawford County,Indiana,18,025,10569.0
Daviess County,Indiana,18,027,33120.0
Dearborn County,Indiana,18,029,49479.0
Decatur County,Indiana,18,031,26562.0
DeKalb County,Indiana,18,033,42927.0
Delaware County,Indiana,18,035,115020.0
Dubois County,Indiana,18,037,42543.0
Elkhart County,Indiana,18,039,204558.0
Fayette County,Indiana,18,041,23194.0
Floyd County,Indiana,18,043,77320.0
Fountain County,Indiana,18,045,16430.0
Franklin County,Indiana,18,047,22774.0
Fulton County,Indiana,18,049,20096.0
Gibson County,Indiana,18,051,33656.0
Grant County,Indiana,18,053,66452.0
Greene County,Indiana,18,055,32159.0
Hamilton County,Indiana,18,057,323117.0
Hancock County,Indiana,18,059,75164.0
Harrison County,Indiana,18,061,39940.0
Hendricks County,Indiana,18,063,163799.0
Henry County,Indiana,18,065,48255.0
Howard County,Indiana,18,067,82331.0
Huntington County,Indiana,18,069,36359.0
Jackson County,Indiana,18,071,44025.0
Jasper County,Indiana,18,073,33447.0
Jay County,Indiana,18,075,20840.0
Jefferson County,Indiana,18,077,32201.0
Jennings County,Indiana,18,079,27710.0
Johnson County,Indiana,18,081,153716.0
Knox County,Indiana,18,083,37065.0
Kosciusko County,Indiana,18,085,79035.0
LaGrange County,Indiana,18,087,39193.0
Lake County,Indiana,18,089,485707.0
LaPorte County,Indiana,18,091,110154.0
Lawrence County,Indiana,18,093,45548.0
Madison County,Indiana,18,095,129455.0
Marion County,Indiana,18,097,951869.0
Marshall County,Indiana,18,099,46461.0
Martin County,Indiana,18,101,10212.0
Miami County,Indiana,18,103,35815.0
Monroe County,Indiana,18,105,146461.0
Montgomery County,Indiana,18,107,38287.0
Morgan County,Indiana,18,109,69922.0
Newton County,Indiana,18,111,13992.0
Noble County,Indiana,18,113,47506.0
Ohio County,Indiana,18,115,5874.0
Orange County,Indiana,18,117,19545.0
Owen County,Indiana,18,119,20835.0
Parke County,Indiana,18,121,16946.0
Perry County,Indiana,18,123,19102.0
Pike County,Indiana,18,125,12378.0
Porter County,Indiana,18,127,168636.0
Posey County,Indiana,18,129,25560.0
Pulaski County,Indiana,18,131,12559.0
Putnam County,Indiana,18,133,37384.0
Randolph County,Indiana,18,135,24926.0
Ripley County,Indiana,18,137,28391.0
Rush County,Indiana,18,139,16641.0
Saint Joseph County,Indiana,18,141,270216.0
Scott County,Indiana,18,143,23759.0
Shelby County,Indiana,18,145,44438.0
Spencer County,Indiana,18,147,20447.0
Starke County,Indiana,18,149,22952.0
Steuben County,Indiana,18,151,34453.0
Sullivan County,Indiana,18,153,20730.0
Switzerland County,Indiana,18,155,10685.0
Tippecanoe County,Indiana,18,157,191553.0
Tipton County,Indiana,18,159,15162.0
Union County,Indiana,18,161,7113.0
Vanderburgh County,Indiana,18,163,181291.0
Vermillion County,Indiana,18,165,15539.0
Vigo County,Indiana,18,167,107459.0
Wabash County,Indiana,18,169,31389.0
Warren County,Indiana,18,171,8237.0
Warrick County,Indiana,18,173,62280.0
Washington County,Indiana,18,175,27848.0
Wayne County,Indiana,18,177,66342.0
Wells County,Indiana,18,179,28011.0
White County,Indiana,18,181,24149.0
Whitley County,Indiana,18,183,33730.0
Adair County,Iowa,19,001,7085.0
Adams County,Iowa,19,003,3670.0
Allamakee County,Iowa,19,005,13813.0
Appanoose County,Iowa,19,007,12452.0
Audubon County,Iowa,19,009,5571.0
Benton County,Iowa,19,011,25636.0
Black Hawk County,Iowa,19,013,132393.0
Boone County,Iowa,19,015,26370.0
Bremer County,Iowa,19,017,24864.0
Buchanan County,Iowa,19,019,21118.0
Buena Vista County,Iowa,19,021,20058.0
Butler County,Iowa,19,023,14628.0
Calhoun County,Iowa,19,025,9744.0
Carroll County,Iowa,19,027,20281.0
Cass County,Iowa,19,029,13091.0
Cedar County,Iowa,19,031,18457.0
Cerro Gordo County,Iowa,19,033,42834.0
Cherokee County,Iowa,19,035,11343.0
Chickasaw County,Iowa,19,037,12026.0
Clarke County,Iowa,19,039,9360.0
Clay County,Iowa,19,041,16211.0
Clayton County,Iowa,19,043,17625.0
Clinton County,Iowa,19,045,46909.0
Crawford County,Iowa,19,047,17034.0
Dallas County,Iowa,19,049,87099.0
Davis County,Iowa,19,051,8920.0
Decatur County,Iowa,19,053,7979.0
Delaware County,Iowa,19,055,17183.0
Des Moines County,Iowa,19,057,39386.0
Dickinson County,Iowa,19,059,17127.0
Dubuque County,Iowa,19,061,96982.0
Emmet County,Iowa,19,063,9438.0
Fayette County,Iowa,19,065,19803.0
Floyd County,Iowa,19,067,15786.0
Franklin County,Iowa,19,069,10162.0
Fremont County,Iowa,19,071,6946.0
Greene County,Iowa,19,073,8950.0
Grundy County,Iowa,19,075,12299.0
Guthrie County,Iowa,19,077,10669.0
Hamilton County,Iowa,19,079,14997.0
Hancock County,Iowa,19,081,10802.0
Hardin County,Iowa,19,083,17061.0
Harrison County,Iowa,19,085,14089.0
Henry County,Iowa,19,087,19941.0
Howard County,Iowa,19,089,9226.0
Humboldt County,Iowa,19,091,9554.0
Ida County,Iowa,19,093,6901.0
Iowa County,Iowa,19,095,16189.0
Jackson County,Iowa,19,097,19401.0
Jasper County,Iowa,19,099,36971.0
Jefferson County,Iowa,19,101,18148.0
Johnson County,Iowa,19,103,148577.0
Jones County,Iowa,19,105,20559.0
Keokuk County,Iowa,19,107,10188.0
Kossuth County,Iowa,19,109,14978.0
Lee County,Iowa,19,111,34227.0
Linn County,Iowa,19,113,223861.0
Louisa County,Iowa,19,115,11178.0
Lucas County,Iowa,19,117,8583.0
Lyon County,Iowa,19,119,11776.0
Madison County,Iowa,19,121,16012.0
Mahaska County,Iowa,19,123,22164.0
Marion County,Iowa,19,125,33172.0
Marshall County,Iowa,19,127,39964.0
Mills County,Iowa,19,129,15034.0
Mitchell County,Iowa,19,131,10608.0
Monona County,Iowa,19,133,8730.0
Monroe County,Iowa,19,135,7807.0
Montgomery County,Iowa,19,137,10053.0
Muscatine County,Iowa,19,139,42889.0
O'Brien County,Iowa,19,141,13835.0
Osceola County,Iowa,19,143,6052.0
Page County,Iowa,19,145,15268.0
Palo Alto County,Iowa,19,147,9003.0
Plymouth County,Iowa,19,149,25068.0
Pocahontas County,Iowa,19,151,6797.0
Polk County,Iowa,19,153,479612.0
Pottawattamie County,Iowa,19,155,93393.0
Poweshiek County,Iowa,19,157,18388.0
Ringgold County,Iowa,19,159,4964.0
Sac County,Iowa,19,161,9802.0
Scott County,Iowa,19,163,172446.0
Shelby County,Iowa,19,165,11606.0
Sioux County,Iowa,19,167,34827.0
Story County,Iowa,19,169,96941.0
Tama County,Iowa,19,171,17032.0
Taylor County,Iowa,19,173,6167.0
Union County,Iowa,19,175,12358.0
Van Buren County,Iowa,19,177,7150.0
Wapello County,Iowa,19,179,35141.0
Warren County,Iowa,19,181,50076.0
Washington County,Iowa,19,183,22100.0
Wayne County,Iowa,19,185,6429.0
Webster County,Iowa,19,187,36545.0
Winnebago County,Iowa,19,189,10534.0
Winneshiek County,Iowa,19,191,20262.0
Woodbury County,Iowa,19,193,102586.0
Worth County,Iowa,19,195,7445.0
Wright County,Iowa,19,197,12739.0
Allen County,Kansas,20,001,12556.0
Anderson County,Kansas,20,003,7835.0
Atchison County,Kansas,20,005,16268.0
Barber County,Kansas,20,007,4624.0
Barton County,Kansas,20,009,26453.0
Bourbon County,Kansas,20,011,14608.0
Brown County,Kansas,20,013,9626.0
Butler County,Kansas,20,015,66698.0
Chase County,Kansas,20,017,2637.0
Chautauqua County,Kansas,20,019,3323.0
Cherokee County,Kansas,20,021,20179.0
Cheyenne County,Kansas,20,023,2665.0
Clark County,Kansas,20,025,2026.0
Clay County,Kansas,20,027,8082.0
Cloud County,Kansas,20,029,8938.0
Coffey County,Kansas,20,031,8254.0
Comanche County,Kansas,20,033,1740.0
Cowley County,Kansas,20,035,35351.0
Crawford County,Kansas,20,037,38968.0
Decatur County,Kansas,20,039,2860.0
Dickinson County,Kansas,20,041,18828.0
Doniphan County,Kansas,20,043,7684.0
Douglas County,Kansas,20,045,120290.0
Edwards County,Kansas,20,047,2869.0
Elk County,Kansas,20,049,2523.0
Ellis County,Kansas,20,051,28775.0
Ellsworth County,Kansas,20,053,6231.0
Finney County,Kansas,20,055,36750.0
Ford County,Kansas,20,057,34179.0
Franklin County,Kansas,20,059,25558.0
Geary County,Kansas,20,061,34025.0
Gove County,Kansas,20,063,2644.0
Graham County,Kansas,20,065,2519.0
Grant County,Kansas,20,067,7467.0
Gray County,Kansas,20,069,6039.0
Greeley County,Kansas,20,071,1185.0
Greenwood County,Kansas,20,073,6081.0
Hamilton County,Kansas,20,075,2591.0
Harper County,Kansas,20,077,5594.0
Harvey County,Kansas,20,079,34503.0
Haskell County,Kansas,20,081,4018.0
Hodgeman County,Kansas,20,083,1876.0
Jackson County,Kansas,20,085,13266.0
Jefferson County,Kansas,20,087,18890.0
Jewell County,Kansas,20,089,2885.0
Johnson County,Kansas,20,091,591506.0
Kearny County,Kansas,20,093,3907.0
Kingman County,Kansas,20,095,7340.0
Kiowa County,Kansas,20,097,2505.0
Labette County,Kansas,20,099,20119.0
Lane County,Kansas,20,101,1564.0
Leavenworth County,Kansas,20,103,80745.0
Lincoln County,Kansas,20,105,3044.0
Linn County,Kansas,20,107,9671.0
Logan County,Kansas,20,109,2805.0
Lyon County,Kansas,20,111,33251.0
McPherson County,Kansas,20,113,28567.0
Marion County,Kansas,20,115,11964.0
Marshall County,Kansas,20,117,9749.0
Meade County,Kansas,20,119,4180.0
Miami County,Kansas,20,121,33417.0
Mitchell County,Kansas,20,123,6145.0
Montgomery County,Kansas,20,125,32521.0
Morris County,Kansas,20,127,5566.0
Morton County,Kansas,20,129,2754.0
Nemaha County,Kansas,20,131,10121.0
Neosho County,Kansas,20,133,16108.0
Ness County,Kansas,20,135,2876.0
Norton County,Kansas,20,137,5446.0
Osage County,Kansas,20,139,15881.0
Osborne County,Kansas,20,141,3530.0
Ottawa County,Kansas,20,143,5822.0
Pawnee County,Kansas,20,145,6629.0
Phillips County,Kansas,20,147,5340.0
Pottawatomie County,Kansas,20,149,23847.0
Pratt County,Kansas,20,151,9452.0
Rawlins County,Kansas,20,153,2502.0
Reno County,Kansas,20,155,62765.0
Republic County,Kansas,20,157,4658.0
Rice County,Kansas,20,159,9658.0
Riley County,Kansas,20,161,75056.0
Rooks County,Kansas,20,163,5053.0
Rush County,Kansas,20,165,3022.0
Russell County,Kansas,20,167,6948.0
Saline County,Kansas,20,169,54701.0
Scott County,Kansas,20,171,4917.0
Sedgwick County,Kansas,20,173,513375.0
Seward County,Kansas,20,175,22349.0
Shawnee County,Kansas,20,177,177852.0
Sheridan County,Kansas,20,179,2506.0
Sherman County,Kansas,20,181,5938.0
Smith County,Kansas,20,183,3627.0
Stafford County,Kansas,20,185,4181.0
Stanton County,Kansas,20,187,2052.0
Stevens County,Kansas,20,189,5603.0
Sumner County,Kansas,20,191,23114.0
Thomas County,Kansas,20,193,7810.0
Trego County,Kansas,20,195,2840.0
Wabaunsee County,Kansas,20,197,6889.0
Wallace County,Kansas,20,199,1574.0
Washington County,Kansas,20,201,5493.0
Wichita County,Kansas,20,203,2130.0
Wilson County,Kansas,20,205,8688.0
Woodson County,Kansas,20,207,3157.0
Wyandotte County,Kansas,20,209,164861.0
Adair County,Kentucky,21,001,19222.0
Allen County,Kentucky,21,003,20944.0
Anderson County,Kentucky,21,005,22409.0
Ballard County,Kentucky,21,007,8032.0
Barren County,Kentucky,21,009,43884.0
Bath County,Kentucky,21,011,12355.0
Bell County,Kentucky,21,013,26791.0
Boone County,Kentucky,21,015,130820.0
Bourbon County,Kentucky,21,017,20058.0
Boyd County,Kentucky,21,019,47682.0
Boyle County,Kentucky,21,021,29972.0
Bracken County,Kentucky,21,023,8305.0
Breathitt County,Kentucky,21,025,12977.0
Breckinridge County,Kentucky,21,027,20176.0
Bullitt County,Kentucky,21,029,80171.0
Butler County,Kentucky,21,031,12764.0
Caldwell County,Kentucky,21,033,12702.0
Calloway County,Kentucky,21,035,38837.0
Campbell County,Kentucky,21,037,92861.0
Carlisle County,Kentucky,21,039,4784.0
Carroll County,Kentucky,21,041,10671.0
Carter County,Kentucky,21,043,27159.0
Casey County,Kentucky,21,045,15885.0
Christian County,Kentucky,21,047,71414.0
Clark County,Kentucky,21,049,35971.0
Clay County,Kentucky,21,051,20368.0
Clinton County,Kentucky,21,053,10193.0
Crittenden County,Kentucky,21,055,9000.0
Cumberland County,Kentucky,21,057,6697.0
Daviess County,Kentucky,21,059,100474.0
Edmonson County,Kentucky,21,061,12138.0
Elliott County,Kentucky,21,063,7510.0
Estill County,Kentucky,21,065,14224.0
Fayette County,Kentucky,21,067,320601.0
Fleming County,Kentucky,21,069,14513.0
Floyd County,Kentucky,21,071,36456.0
Franklin County,Kentucky,21,073,50529.0
Fulton County,Kentucky,21,075,6130.0
Gallatin County,Kentucky,21,077,8737.0
Garrard County,Kentucky,21,079,17445.0
Grant County,Kentucky,21,081,24951.0
Graves County,Kentucky,21,083,37248.0
Grayson County,Kentucky,21,085,26247.0
Green County,Kentucky,21,087,10979.0
Greenup County,Kentucky,21,089,35555.0
Hancock County,Kentucky,21,091,8720.0
Hardin County,Kentucky,21,093,108527.0
Harlan County,Kentucky,21,095,26699.0
Harrison County,Kentucky,21,097,18722.0
Hart County,Kentucky,21,099,18729.0
Henderson County,Kentucky,21,101,45829.0
Henry County,Kentucky,21,103,15911.0
Hickman County,Kentucky,21,105,4510.0
Hopkins County,Kentucky,21,107,45331.0
Jackson County,Kentucky,21,109,13369.0
Jefferson County,Kentucky,21,111,767419.0
Jessamine County,Kentucky,21,113,53032.0
Johnson County,Kentucky,21,115,22634.0
Kenton County,Kentucky,21,117,165668.0
Knott County,Kentucky,21,119,15260.0
Knox County,Kentucky,21,121,31365.0
Larue County,Kentucky,21,123,14204.0
Laurel County,Kentucky,21,125,60357.0
Lawrence County,Kentucky,21,127,15671.0
Lee County,Kentucky,21,129,6881.0
Leslie County,Kentucky,21,131,10283.0
Letcher County,Kentucky,21,133,22295.0
Lewis County,Kentucky,21,135,13417.0
Lincoln County,Kentucky,21,137,24476.0
Livingston County,Kentucky,21,139,9235.0
Logan County,Kentucky,21,141,26902.0
Lyon County,Kentucky,21,143,8271.0
McCracken County,Kentucky,21,145,65268.0
McCreary County,Kentucky,21,147,17465.0
McLean County,Kentucky,21,149,9283.0
Madison County,Kentucky,21,151,90802.0
Magoffin County,Kentucky,21,153,12491.0
Marion County,Kentucky,21,155,19244.0
Marshall County,Kentucky,21,157,31192.0
Martin County,Kentucky,21,159,11648.0
Mason County,Kentucky,21,161,17112.0
Meade County,Kentucky,21,163,28182.0
Menifee County,Kentucky,21,165,6443.0
Mercer County,Kentucky,21,167,21592.0
Metcalfe County,Kentucky,21,169,10036.0
Monroe County,Kentucky,21,171,10627.0
Montgomery County,Kentucky,21,173,27884.0
Morgan County,Kentucky,21,175,13288.0
Muhlenberg County,Kentucky,21,177,30951.0
Nelson County,Kentucky,21,179,45650.0
Nicholas County,Kentucky,21,181,7153.0
Ohio County,Kentucky,21,183,24071.0
Oldham County,Kentucky,21,185,65967.0
Owen County,Kentucky,21,187,10796.0
Owsley County,Kentucky,21,189,4442.0
Pendleton County,Kentucky,21,191,14572.0
Perry County,Kentucky,21,193,26624.0
Pike County,Kentucky,21,195,59497.0
Powell County,Kentucky,21,197,12304.0
Pulaski County,Kentucky,21,199,64350.0
Robertson County,Kentucky,21,201,2123.0
Rockcastle County,Kentucky,21,203,16820.0
Rowan County,Kentucky,21,205,24507.0
Russell County,Kentucky,21,207,17778.0
Scott County,Kentucky,21,209,54667.0
Shelby County,Kentucky,21,211,47325.0
Simpson County,Kentucky,21,213,18183.0
Spencer County,Kentucky,21,215,18680.0
Taylor County,Kentucky,21,217,25571.0
Todd County,Kentucky,21,219,12316.0
Trigg County,Kentucky,21,221,14449.0
Trimble County,Kentucky,21,223,8558.0
Union County,Kentucky,21,225,14638.0
Warren County,Kentucky,21,227,128652.0
Washington County,Kentucky,21,229,12023.0
Wayne County,Kentucky,21,231,20546.0
Webster County,Kentucky,21,233,13068.0
Whitley County,Kentucky,21,235,36131.0
Wolfe County,Kentucky,21,237,7207.0
Woodford County,Kentucky,21,239,26318.0
Acadia Parish,Louisiana,22,001,62457.0
Allen Parish,Louisiana,22,003,25618.0
Ascension Parish,Louisiana,22,005,123114.0
Assumption Parish,Louisiana,22,007,22478.0
Avoyelles Parish,Louisiana,22,009,40669.0
Beauregard Parish,Louisiana,22,011,37043.0
Bienville Parish,Louisiana,22,013,13564.0
Bossier Parish,Louisiana,22,015,126499.0
Caddo Parish,Louisiana,22,017,245831.0
Calcasieu Parish,Louisiana,22,019,201619.0
Caldwell Parish,Louisiana,22,021,9992.0
Cameron Parish,Louisiana,22,023,6930.0
Catahoula Parish,Louisiana,22,025,9766.0
Claiborne Parish,Louisiana,22,027,15985.0
Concordia Parish,Louisiana,22,029,19778.0
De Soto Parish,Louisiana,22,031,27289.0
East Baton Rouge Parish,Louisiana,22,033,443763.0
East Carroll Parish,Louisiana,22,035,7096.0
East Feliciana Parish,Louisiana,22,037,19371.0
Evangeline Parish,Louisiana,22,039,33589.0
Franklin Parish,Louisiana,22,041,20238.0
Grant Parish,Louisiana,22,043,22340.0
Iberia Parish,Louisiana,22,045,71887.0
Iberville Parish,Louisiana,22,047,32822.0
Jackson Parish,Louisiana,22,049,15879.0
Jefferson Parish,Louisiana,22,051,434850.0
Jefferson Davis Parish,Louisiana,22,053,31441.0
Lafayette Parish,Louisiana,22,055,241973.0
Lafourche Parish,Louisiana,22,057,98108.0
LaSalle Parish,Louisiana,22,059,14936.0
Lincoln Parish,Louisiana,22,061,47246.0
Livingston Parish,Louisiana,22,063,138928.0
Madison Parish,Louisiana,22,065,11306.0
Morehouse Parish,Louisiana,22,067,25610.0
Natchitoches Parish,Louisiana,22,069,38769.0
Orleans Parish,Louisiana,22,071,390845.0
Ouachita Parish,Louisiana,22,073,155494.0
Plaquemines Parish,Louisiana,22,075,23338.0
Pointe Coupee Parish,Louisiana,22,077,22016.0
Rapides Parish,Louisiana,22,079,130970.0
Red River Parish,Louisiana,22,081,8565.0
Richland Parish,Louisiana,22,083,20350.0
Sabine Parish,Louisiana,22,085,23991.0
Saint Bernard Parish,Louisiana,22,087,46266.0
Saint Charles Parish,Louisiana,22,089,52773.0
Saint Helena Parish,Louisiana,22,091,10297.0
Saint James Parish,Louisiana,22,093,21308.0
Saint John the Baptist Parish,Louisiana,22,095,43242.0
Saint Landry Parish,Louisiana,22,097,83172.0
Saint Martin Parish,Louisiana,22,099,53732.0
Saint Mary Parish,Louisiana,22,101,50968.0
Saint Tammany Parish,Louisiana,22,103,255155.0
Tangipahoa Parish,Louisiana,22,105,132057.0
Tensas Parish,Louisiana,22,107,4561.0
Terrebonne Parish,Louisiana,22,109,112054.0
Union Parish,Louisiana,22,111,22353.0
Vermilion Parish,Louisiana,22,113,59865.0
Vernon Parish,Louisiana,22,115,49646.0
Washington Parish,Louisiana,22,117,46435.0
Webster Parish,Louisiana,22,119,39242.0
West Baton Rouge Parish,Louisiana,22,121,26101.0
West Carroll Parish,Louisiana,22,123,11041.0
West Feliciana Parish,Louisiana,22,125,15428.0
Winn Parish,Louisiana,22,127,14313.0
Androscoggin County,Maine,23,001,107602.0
Aroostook County,Maine,23,003,67809.0
Cumberland County,Maine,23,005,292307.0
Franklin County,Maine,23,007,29982.0
Hancock County,Maine,23,009,54601.0
Kennebec County,Maine,23,011,121753.0
Knox County,Maine,23,013,39759.0
Lincoln County,Maine,23,015,34201.0
Oxford County,Maine,23,017,57550.0
Penobscot County,Maine,23,019,151774.0
Piscataquis County,Maine,23,021,16836.0
Sagadahoc County,Maine,23,023,35452.0
Somerset County,Maine,23,025,50520.0
Waldo County,Maine,23,027,39539.0
Washington County,Maine,23,029,31491.0
York County,Maine,23,031,204316.0
Allegany County,Maryland,24,001,71445.0
Anne Arundel County,Maryland,24,003,571275.0
Baltimore County,Maryland,24,005,828018.0
Calvert County,Maryland,24,009,91511.0
Caroline County,Maryland,24,011,33049.0
Carroll County,Maryland,24,013,167699.0
Cecil County,Maryland,24,015,102552.0
Charles County,Maryland,24,017,159428.0
Dorchester County,Maryland,24,019,32138.0
Frederick County,Maryland,24,021,251422.0
Garrett County,Maryland,24,023,29235.0
Harford County,Maryland,24,025,252222.0
Howard County,Maryland,24,027,318855.0
Kent County,Maryland,24,029,19536.0
Queen Anne's County,Maryland,24,035,49632.0
Saint Mary's County,Maryland,24,037,112290.0
Somerset County,Maryland,24,039,25729.0
Talbot County,Maryland,24,041,37167.0
Washington County,Maryland,24,043,150109.0
Wicomico County,Maryland,24,045,102539.0
Worcester County,Maryland,24,047,51765.0
Baltimore City,Maryland,24,510,609032.0
Montgomery County,Maryland,24,031,1043530.0
Prince George's County,Maryland,24,033,908670.0
Barnstable County,Massachusetts,25,001,213496.0
Berkshire County,Massachusetts,25,003,126425.0
Bristol County,Massachusetts,25,005,561037.0
Dukes County,Massachusetts,25,007,17312.0
Essex County,Massachusetts,25,009,783676.0
Franklin County,Massachusetts,25,011,70577.0
Hampden County,Massachusetts,25,013,467871.0
Hampshire County,Massachusetts,25,015,161032.0
Middlesex County,Massachusetts,25,017,1600842.0
Nantucket County,Massachusetts,25,019,11168.0
Norfolk County,Massachusetts,25,021,700437.0
Plymouth County,Massachusetts,25,023,515303.0
Suffolk County,Massachusetts,25,025,796605.0
Worcester County,Massachusetts,25,027,824772.0
Alcona County,Michigan,26,001,10353.0
Alger County,Michigan,26,003,9151.0
Allegan County,Michigan,26,005,116143.0
Alpena County,Michigan,26,007,28520.0
Antrim County,Michigan,26,009,23206.0
Arenac County,Michigan,26,011,15070.0
Baraga County,Michigan,26,013,8421.0
Barry County,Michigan,26,015,60540.0
Bay County,Michigan,26,017,104104.0
Benzie County,Michigan,26,019,17615.0
Berrien County,Michigan,26,021,154133.0
Branch County,Michigan,26,023,43513.0
Calhoun County,Michigan,26,025,134212.0
Cass County,Michigan,26,027,51523.0
Charlevoix County,Michigan,26,029,26188.0
Cheboygan County,Michigan,26,031,25418.0
Chippewa County,Michigan,26,033,37629.0
Clare County,Michigan,26,035,30651.0
Clinton County,Michigan,26,037,78389.0
Crawford County,Michigan,26,039,13892.0
Delta County,Michigan,26,041,36026.0
Dickinson County,Michigan,26,043,25439.0
Eaton County,Michigan,26,045,109456.0
Emmet County,Michigan,26,047,33104.0
Genesee County,Michigan,26,049,407875.0
Gladwin County,Michigan,26,051,25279.0
Gogebic County,Michigan,26,053,15061.0
Grand Traverse County,Michigan,26,055,92181.0
Gratiot County,Michigan,26,057,40916.0
Hillsdale County,Michigan,26,059,45757.0
Houghton County,Michigan,26,061,36070.0
Huron County,Michigan,26,063,31349.0
Ingham County,Michigan,26,065,290587.0
Ionia County,Michigan,26,067,64300.0
Iosco County,Michigan,26,069,25197.0
Iron County,Michigan,26,071,11152.0
Isabella County,Michigan,26,073,70688.0
Jackson County,Michigan,26,075,158636.0
Kalamazoo County,Michigan,26,077,262745.0
Kalkaska County,Michigan,26,079,17585.0
Kent County,Michigan,26,081,648121.0
Keweenaw County,Michigan,26,083,2111.0
Lake County,Michigan,26,085,11852.0
Lapeer County,Michigan,26,087,88038.0
Leelanau County,Michigan,26,089,21652.0
Lenawee County,Michigan,26,091,98381.0
Livingston County,Michigan,26,093,189754.0
Luce County,Michigan,26,095,6338.0
Mackinac County,Michigan,26,097,10780.0
Macomb County,Michigan,26,099,870325.0
Manistee County,Michigan,26,101,24457.0
Marquette County,Michigan,26,103,66686.0
Mason County,Michigan,26,105,28954.0
Mecosta County,Michigan,26,107,43251.0
Menominee County,Michigan,26,109,23074.0
Midland County,Michigan,26,111,83355.0
Missaukee County,Michigan,26,113,15028.0
Monroe County,Michigan,26,115,149727.0
Montcalm County,Michigan,26,117,63413.0
Montmorency County,Michigan,26,119,9265.0
Muskegon County,Michigan,26,121,173297.0
Newaygo County,Michigan,26,123,48366.0
Oakland County,Michigan,26,125,1253185.0
Oceana County,Michigan,26,127,26416.0
Ogemaw County,Michigan,26,129,20898.0
Ontonagon County,Michigan,26,131,5877.0
Osceola County,Michigan,26,133,23290.0
Oscoda County,Michigan,26,135,8248.0
Otsego County,Michigan,26,137,24490.0
Ottawa County,Michigan,26,139,286558.0
Presque Isle County,Michigan,26,141,12714.0
Roscommon County,Michigan,26,143,23851.0
Saginaw County,Michigan,26,145,191821.0
Saint Clair County,Michigan,26,147,159247.0
Saint Joseph County,Michigan,26,149,60836.0
Sanilac County,Michigan,26,151,41295.0
Schoolcraft County,Michigan,26,153,8048.0
Shiawassee County,Michigan,26,155,68340.0
Tuscola County,Michigan,26,157,52939.0
Van Buren County,Michigan,26,159,75358.0
Washtenaw County,Michigan,26,161,367000.0
Wayne County,Michigan,26,163,1757299.0
Wexford County,Michigan,26,165,33256.0
Aitkin County,Minnesota,27,001,15834.0
Anoka County,Minnesota,27,003,350253.0
Becker County,Minnesota,27,005,34011.0
Beltrami County,Minnesota,27,007,46403.0
Benton County,Minnesota,27,009,40129.0
Big Stone County,Minnesota,27,011,4996.0
Blue Earth County,Minnesota,27,013,66795.0
Brown County,Minnesota,27,015,25163.0
Carlton County,Minnesota,27,017,35633.0
Carver County,Minnesota,27,019,101949.0
Cass County,Minnesota,27,021,29268.0
Chippewa County,Minnesota,27,023,11953.0
Chisago County,Minnesota,27,025,55315.0
Clay County,Minnesota,27,027,63446.0
Clearwater County,Minnesota,27,029,8821.0
Cook County,Minnesota,27,031,5376.0
Cottonwood County,Minnesota,27,033,11299.0
Crow Wing County,Minnesota,27,035,64217.0
Dakota County,Minnesota,27,037,421453.0
Dodge County,Minnesota,27,039,20669.0
Douglas County,Minnesota,27,041,37513.0
Faribault County,Minnesota,27,043,13801.0
Fillmore County,Minnesota,27,045,20949.0
Freeborn County,Minnesota,27,047,30463.0
Goodhue County,Minnesota,27,049,46246.0
Grant County,Minnesota,27,051,5935.0
Hennepin County,Minnesota,27,053,1245837.0
Houston County,Minnesota,27,055,18648.0
Hubbard County,Minnesota,27,057,21019.0
Isanti County,Minnesota,27,059,39430.0
Itasca County,Minnesota,27,061,45141.0
Jackson County,Minnesota,27,063,9954.0
Kanabec County,Minnesota,27,065,16089.0
Kandiyohi County,Minnesota,27,067,42841.0
Kittson County,Minnesota,27,069,4311.0
Koochiching County,Minnesota,27,071,12515.0
Lac qui Parle County,Minnesota,27,073,6719.0
Lake County,Minnesota,27,075,10560.0
Lake of the Woods County,Minnesota,27,077,3771.0
Le Sueur County,Minnesota,27,079,28242.0
Lincoln County,Minnesota,27,081,5677.0
Lyon County,Minnesota,27,083,25758.0
McLeod County,Minnesota,27,085,35832.0
Mahnomen County,Minnesota,27,087,5501.0
Marshall County,Minnesota,27,089,9372.0
Martin County,Minnesota,27,091,19852.0
Meeker County,Minnesota,27,093,23105.0
Mille Lacs County,Minnesota,27,095,25865.0
Morrison County,Minnesota,27,097,33064.0
Mower County,Minnesota,27,099,39807.0
Murray County,Minnesota,27,101,8296.0
Nicollet County,Minnesota,27,103,33954.0
Nobles County,Minnesota,27,105,21734.0
Norman County,Minnesota,27,107,6520.0
Olmsted County,Minnesota,27,109,154809.0
