County,State,State_FIPS,County_FIPS,associates_degree
Decatur County,Indiana,18,031,1429.0
DeKalb County,Indiana,18,033,2556.0
Delaware County,Indiana,18,035,5728.0
Dubois County,Indiana,18,037,3424.0
Elkhart County,Indiana,18,039,7826.0
Fayette County,Indiana,18,041,1279.0
Floyd County,Indiana,18,043,4445.0
Fountain County,Indiana,18,045,868.0
Franklin County,Indiana,18,047,1326.0
Fulton County,Indiana,18,049,1064.0
Gibson County,Indiana,18,051,2887.0
Grant County,Indiana,18,053,3450.0
Greene County,Indiana,18,055,2421.0
Hamilton County,Indiana,18,057,12530.0
Hancock County,Indiana,18,059,4682.0
Harrison County,Indiana,18,061,2245.0
Hendricks County,Indiana,18,063,8943.0
Henry County,Indiana,18,065,2661.0
Howard County,Indiana,18,067,4949.0
Huntington County,Indiana,18,069,2093.0
Jackson County,Indiana,18,071,2266.0
Jasper County,Indiana,18,073,1646.0
Jay County,Indiana,18,075,1086.0
Jefferson County,Indiana,18,077,1595.0
Jennings County,Indiana,18,079,1409.0
Johnson County,Indiana,18,081,9050.0
Knox County,Indiana,18,083,3942.0
Kosciusko County,Indiana,18,085,3537.0
LaGrange County,Indiana,18,087,1234.0
Lake County,Indiana,18,089,26467.0
LaPorte County,Indiana,18,091,6417.0
Lawrence County,Indiana,18,093,3443.0
Madison County,Indiana,18,095,7939.0
Marion County,Indiana,18,097,42723.0
Marshall County,Indiana,18,099,2420.0
Martin County,Indiana,18,101,777.0
Miami County,Indiana,18,103,1911.0
Monroe County,Indiana,18,105,5479.0
Montgomery County,Indiana,18,107,1945.0
Morgan County,Indiana,18,109,4855.0
Newton County,Indiana,18,111,684.0
Noble County,Indiana,18,113,2644.0
Ohio County,Indiana,18,115,419.0
Orange County,Indiana,18,117,770.0
Owen County,Indiana,18,119,1071.0
Parke County,Indiana,18,121,1083.0
Perry County,Indiana,18,123,980.0
Pike County,Indiana,18,125,741.0
Porter County,Indiana,18,127,10557.0
Posey County,Indiana,18,129,1794.0
Pulaski County,Indiana,18,131,554.0
Putnam County,Indiana,18,133,2075.0
Randolph County,Indiana,18,135,1573.0
Ripley County,Indiana,18,137,1544.0
Rush County,Indiana,18,139,624.0
Saint Joseph County,Indiana,18,141,13235.0
Scott County,Indiana,18,143,1412.0
Shelby County,Indiana,18,145,2382.0
Spencer County,Indiana,18,147,1493.0
Starke County,Indiana,18,149,1431.0
Steuben County,Indiana,18,151,2141.0
Sullivan County,Indiana,18,153,1829.0
Switzerland County,Indiana,18,155,623.0
Tippecanoe County,Indiana,18,157,7897.0
Tipton County,Indiana,18,159,974.0
Union County,Indiana,18,161,317.0
Vanderburgh County,Indiana,18,163,9921.0
Vermillion County,Indiana,18,165,1033.0
Vigo County,Indiana,18,167,5834.0
Wabash County,Indiana,18,169,1570.0
Warren County,Indiana,18,171,542.0
Warrick County,Indiana,18,173,4219.0
Washington County,Indiana,18,175,1527.0
Wayne County,Indiana,18,177,3660.0
Wells County,Indiana,18,179,1931.0
White County,Indiana,18,181,1630.0
Whitley County,Indiana,18,183,2021.0
Adair County,Iowa,19,001,633.0
Adams County,Iowa,19,003,459.0
Allamakee County,Iowa,19,005,927.0
Appanoose County,Iowa,19,007,880.0
Audubon County,Iowa,19,009,521.0
Benton County,Iowa,19,011,2209.0
Black Hawk County,Iowa,19,013,9085.0
Boone County,Iowa,19,015,2423.0
Bremer County,Iowa,19,017,1994.0
Buchanan County,Iowa,19,019,1766.0
Buena Vista County,Iowa,19,021,1117.0
Butler County,Iowa,19,023,1465.0
Calhoun County,Iowa,19,025,863.0
Carroll County,Iowa,19,027,1920.0
Cass County,Iowa,19,029,782.0
Cedar County,Iowa,19,031,1747.0
Cerro Gordo County,Iowa,19,033,4718.0
Cherokee County,Iowa,19,035,1141.0
Chickasaw County,Iowa,19,037,1094.0
Clarke County,Iowa,19,039,670.0
Clay County,Iowa,19,041,1544.0
Clayton County,Iowa,19,043,1217.0
Clinton County,Iowa,19,045,3810.0
Crawford County,Iowa,19,047,1100.0
Dallas County,Iowa,19,049,5157.0
Davis County,Iowa,19,051,511.0
Decatur County,Iowa,19,053,335.0
Delaware County,Iowa,19,055,1357.0
Des Moines County,Iowa,19,057,3061.0
Dickinson County,Iowa,19,059,1738.0
Dubuque County,Iowa,19,061,5825.0
Emmet County,Iowa,19,063,860.0
Fayette County,Iowa,19,065,1495.0
Floyd County,Iowa,19,067,1552.0
Franklin County,Iowa,19,069,858.0
Fremont County,Iowa,19,071,536.0
Greene County,Iowa,19,073,807.0
Grundy County,Iowa,19,075,1210.0
Guthrie County,Iowa,19,077,794.0
Hamilton County,Iowa,19,079,1268.0
Hancock County,Iowa,19,081,1321.0
Hardin County,Iowa,19,083,1788.0
Harrison County,Iowa,19,085,995.0
Henry County,Iowa,19,087,1771.0
Howard County,Iowa,19,089,650.0
Humboldt County,Iowa,19,091,888.0
Ida County,Iowa,19,093,511.0
Iowa County,Iowa,19,095,1358.0
Jackson County,Iowa,19,097,1536.0
Jasper County,Iowa,19,099,2888.0
Jefferson County,Iowa,19,101,1275.0
Johnson County,Iowa,19,103,7312.0
Jones County,Iowa,19,105,1999.0
Keokuk County,Iowa,19,107,972.0
Kossuth County,Iowa,19,109,1449.0
Lee County,Iowa,19,111,2918.0
Linn County,Iowa,19,113,17446.0
Louisa County,Iowa,19,115,791.0
Lucas County,Iowa,19,117,693.0
Lyon County,Iowa,19,119,997.0
Madison County,Iowa,19,121,1212.0
Mahaska County,Iowa,19,123,1457.0
Marion County,Iowa,19,125,2180.0
Marshall County,Iowa,19,127,2399.0
Mills County,Iowa,19,129,944.0
Mitchell County,Iowa,19,131,1048.0
Monona County,Iowa,19,133,556.0
Monroe County,Iowa,19,135,455.0
Montgomery County,Iowa,19,137,916.0
Muscatine County,Iowa,19,139,3273.0
O'Brien County,Iowa,19,141,1207.0
Osceola County,Iowa,19,143,423.0
Page County,Iowa,19,145,1226.0
Palo Alto County,Iowa,19,147,1101.0
Plymouth County,Iowa,19,149,1954.0
Pocahontas County,Iowa,19,151,691.0
Polk County,Iowa,19,153,30434.0
Pottawattamie County,Iowa,19,155,6397.0
Poweshiek County,Iowa,19,157,1118.0
Ringgold County,Iowa,19,159,363.0
Sac County,Iowa,19,161,810.0
Scott County,Iowa,19,163,12490.0
Shelby County,Iowa,19,165,1009.0
Sioux County,Iowa,19,167,2608.0
Story County,Iowa,19,169,4559.0
Tama County,Iowa,19,171,1565.0
Taylor County,Iowa,19,173,495.0
Union County,Iowa,19,175,1107.0
Van Buren County,Iowa,19,177,650.0
Wapello County,Iowa,19,179,2612.0
Warren County,Iowa,19,181,3227.0
Washington County,Iowa,19,183,1717.0
Wayne County,Iowa,19,185,464.0
Webster County,Iowa,19,187,3641.0
Winnebago County,Iowa,19,189,942.0
Winneshiek County,Iowa,19,191,1728.0
Woodbury County,Iowa,19,193,5556.0
Worth County,Iowa,19,195,743.0
Wright County,Iowa,19,197,1044.0
Allen County,Kansas,20,001,1024.0
Anderson County,Kansas,20,003,565.0
Atchison County,Kansas,20,005,824.0
Barber County,Kansas,20,007,294.0
Barton County,Kansas,20,009,2063.0
Bourbon County,Kansas,20,011,1005.0
Brown County,Kansas,20,013,549.0
Butler County,Kansas,20,015,4244.0
Chase County,Kansas,20,017,107.0
Chautauqua County,Kansas,20,019,201.0
Cherokee County,Kansas,20,021,1163.0
Cheyenne County,Kansas,20,023,233.0
Clark County,Kansas,20,025,106.0
Clay County,Kansas,20,027,491.0
Cloud County,Kansas,20,029,795.0
Coffey County,Kansas,20,031,519.0
Comanche County,Kansas,20,033,102.0
Cowley County,Kansas,20,035,2707.0
Crawford County,Kansas,20,037,1977.0
Decatur County,Kansas,20,039,141.0
Dickinson County,Kansas,20,041,1078.0
Doniphan County,Kansas,20,043,436.0
Douglas County,Kansas,20,045,3896.0
Edwards County,Kansas,20,047,137.0
Elk County,Kansas,20,049,179.0
Ellis County,Kansas,20,051,1355.0
Ellsworth County,Kansas,20,053,456.0
Finney County,Kansas,20,055,1682.0
Ford County,Kansas,20,057,1382.0
Franklin County,Kansas,20,059,1557.0
Geary County,Kansas,20,061,2087.0
Gove County,Kansas,20,063,185.0
Graham County,Kansas,20,065,162.0
Grant County,Kansas,20,067,259.0
Gray County,Kansas,20,069,427.0
Greeley County,Kansas,20,071,70.0
Greenwood County,Kansas,20,073,308.0
Hamilton County,Kansas,20,075,112.0
Harper County,Kansas,20,077,343.0
Harvey County,Kansas,20,079,1749.0
Haskell County,Kansas,20,081,220.0
Hodgeman County,Kansas,20,083,160.0
Jackson County,Kansas,20,085,764.0
Jefferson County,Kansas,20,087,1035.0
Jewell County,Kansas,20,089,268.0
Johnson County,Kansas,20,091,28317.0
Kearny County,Kansas,20,093,240.0
Kingman County,Kansas,20,095,400.0
Kiowa County,Kansas,20,097,130.0
Labette County,Kansas,20,099,1674.0
Lane County,Kansas,20,101,127.0
Leavenworth County,Kansas,20,103,3956.0
Lincoln County,Kansas,20,105,322.0
Linn County,Kansas,20,107,681.0
Logan County,Kansas,20,109,215.0
Lyon County,Kansas,20,111,1277.0
McPherson County,Kansas,20,113,1556.0
Marion County,Kansas,20,115,553.0
Marshall County,Kansas,20,117,569.0
Meade County,Kansas,20,119,249.0
Miami County,Kansas,20,121,2274.0
Mitchell County,Kansas,20,123,392.0
Montgomery County,Kansas,20,125,2691.0
Morris County,Kansas,20,127,203.0
Morton County,Kansas,20,129,158.0
Nemaha County,Kansas,20,131,441.0
Neosho County,Kansas,20,133,1154.0
Ness County,Kansas,20,135,204.0
Norton County,Kansas,20,137,330.0
Osage County,Kansas,20,139,740.0
Osborne County,Kansas,20,141,223.0
Ottawa County,Kansas,20,143,456.0
Pawnee County,Kansas,20,145,596.0
Phillips County,Kansas,20,147,437.0
Pottawatomie County,Kansas,20,149,1309.0
Pratt County,Kansas,20,151,693.0
Rawlins County,Kansas,20,153,199.0
Reno County,Kansas,20,155,4423.0
Republic County,Kansas,20,157,368.0
Rice County,Kansas,20,159,492.0
Riley County,Kansas,20,161,2738.0
Rooks County,Kansas,20,163,321.0
Rush County,Kansas,20,165,188.0
Russell County,Kansas,20,167,364.0
Saline County,Kansas,20,169,2526.0
Scott County,Kansas,20,171,235.0
Sedgwick County,Kansas,20,173,22862.0
Seward County,Kansas,20,175,969.0
Shawnee County,Kansas,20,177,8182.0
Sheridan County,Kansas,20,179,202.0
Sherman County,Kansas,20,181,463.0
Smith County,Kansas,20,183,271.0
Stafford County,Kansas,20,185,262.0
Stanton County,Kansas,20,187,101.0
Stevens County,Kansas,20,189,195.0
Sumner County,Kansas,20,191,1430.0
Thomas County,Kansas,20,193,597.0
Trego County,Kansas,20,195,169.0
Wabaunsee County,Kansas,20,197,429.0
Wallace County,Kansas,20,199,92.0
Washington County,Kansas,20,201,492.0
Wichita County,Kansas,20,203,130.0
Wilson County,Kansas,20,205,567.0
Woodson County,Kansas,20,207,209.0
Wyandotte County,Kansas,20,209,7263.0
Adair County,Kentucky,21,001,821.0
Allen County,Kentucky,21,003,1157.0
Anderson County,Kentucky,21,005,1044.0
Ballard County,Kentucky,21,007,522.0
Barren County,Kentucky,21,009,1968.0
Bath County,Kentucky,21,011,628.0
Bell County,Kentucky,21,013,1186.0
Boone County,Kentucky,21,015,7403.0
Bourbon County,Kentucky,21,017,1091.0
Boyd County,Kentucky,21,019,3341.0
Boyle County,Kentucky,21,021,1541.0
Bracken County,Kentucky,21,023,607.0
Breathitt County,Kentucky,21,025,644.0
Breckinridge County,Kentucky,21,027,923.0
Bullitt County,Kentucky,21,029,4463.0
Butler County,Kentucky,21,031,735.0
Caldwell County,Kentucky,21,033,444.0
Calloway County,Kentucky,21,035,981.0
Campbell County,Kentucky,21,037,4991.0
Carlisle County,Kentucky,21,039,289.0
Carroll County,Kentucky,21,041,331.0
Carter County,Kentucky,21,043,1049.0
Casey County,Kentucky,21,045,792.0
Christian County,Kentucky,21,047,4034.0
Clark County,Kentucky,21,049,1663.0
Clay County,Kentucky,21,051,588.0
Clinton County,Kentucky,21,053,416.0
Crittenden County,Kentucky,21,055,537.0
Cumberland County,Kentucky,21,057,397.0
Daviess County,Kentucky,21,059,5783.0
Edmonson County,Kentucky,21,061,557.0
Elliott County,Kentucky,21,063,276.0
Estill County,Kentucky,21,065,399.0
Fayette County,Kentucky,21,067,15208.0
Fleming County,Kentucky,21,069,733.0
Floyd County,Kentucky,21,071,1689.0
Franklin County,Kentucky,21,073,1707.0
Fulton County,Kentucky,21,075,247.0
Gallatin County,Kentucky,21,077,332.0
Garrard County,Kentucky,21,079,703.0
Grant County,Kentucky,21,081,1006.0
Graves County,Kentucky,21,083,2051.0
Grayson County,Kentucky,21,085,1377.0
Green County,Kentucky,21,087,387.0
Greenup County,Kentucky,21,089,1994.0
Hancock County,Kentucky,21,091,455.0
Hardin County,Kentucky,21,093,6710.0
Harlan County,Kentucky,21,095,1622.0
Harrison County,Kentucky,21,097,782.0
Hart County,Kentucky,21,099,766.0
Henderson County,Kentucky,21,101,2874.0
Henry County,Kentucky,21,103,722.0
Hickman County,Kentucky,21,105,263.0
Hopkins County,Kentucky,21,107,2884.0
Jackson County,Kentucky,21,109,349.0
Jefferson County,Kentucky,21,111,38948.0
Jessamine County,Kentucky,21,113,2475.0
Johnson County,Kentucky,21,115,1303.0
Kenton County,Kentucky,21,117,8808.0
Knott County,Kentucky,21,119,890.0
Knox County,Kentucky,21,121,853.0
Larue County,Kentucky,21,123,882.0
Laurel County,Kentucky,21,125,2387.0
Lawrence County,Kentucky,21,127,701.0
Lee County,Kentucky,21,129,244.0
Leslie County,Kentucky,21,131,283.0
Letcher County,Kentucky,21,133,1568.0
Lewis County,Kentucky,21,135,492.0
Lincoln County,Kentucky,21,137,1081.0
Livingston County,Kentucky,21,139,364.0
Logan County,Kentucky,21,141,1185.0
Lyon County,Kentucky,21,143,557.0
McCracken County,Kentucky,21,145,4742.0
McCreary County,Kentucky,21,147,1157.0
McLean County,Kentucky,21,149,545.0
Madison County,Kentucky,21,151,3044.0
Magoffin County,Kentucky,21,153,420.0
Marion County,Kentucky,21,155,1163.0
Marshall County,Kentucky,21,157,1684.0
Martin County,Kentucky,21,159,708.0
Mason County,Kentucky,21,161,1036.0
Meade County,Kentucky,21,163,1644.0
Menifee County,Kentucky,21,165,210.0
Mercer County,Kentucky,21,167,1268.0
Metcalfe County,Kentucky,21,169,372.0
Monroe County,Kentucky,21,171,413.0
Montgomery County,Kentucky,21,173,1021.0
Morgan County,Kentucky,21,175,551.0
Muhlenberg County,Kentucky,21,177,1816.0
Nelson County,Kentucky,21,179,2662.0
Nicholas County,Kentucky,21,181,452.0
Ohio County,Kentucky,21,183,1228.0
Oldham County,Kentucky,21,185,3231.0
Owen County,Kentucky,21,187,430.0
Owsley County,Kentucky,21,189,136.0
Pendleton County,Kentucky,21,191,696.0
Perry County,Kentucky,21,193,1616.0
Pike County,Kentucky,21,195,2664.0
Powell County,Kentucky,21,197,382.0
Pulaski County,Kentucky,21,199,3520.0
Robertson County,Kentucky,21,201,141.0
Rockcastle County,Kentucky,21,203,786.0
Rowan County,Kentucky,21,205,916.0
Russell County,Kentucky,21,207,939.0
Scott County,Kentucky,21,209,2716.0
Shelby County,Kentucky,21,211,2313.0
Simpson County,Kentucky,21,213,659.0
Spencer County,Kentucky,21,215,1177.0
Taylor County,Kentucky,21,217,1167.0
Todd County,Kentucky,21,219,605.0
Trigg County,Kentucky,21,221,777.0
Trimble County,Kentucky,21,223,504.0
Union County,Kentucky,21,225,936.0
Warren County,Kentucky,21,227,5204.0
Washington County,Kentucky,21,229,560.0
Wayne County,Kentucky,21,231,789.0
Webster County,Kentucky,21,233,684.0
Whitley County,Kentucky,21,235,761.0
Wolfe County,Kentucky,21,237,239.0
Woodford County,Kentucky,21,239,1242.0
Acadia Parish,Louisiana,22,001,2680.0
Allen Parish,Louisiana,22,003,859.0
Ascension Parish,Louisiana,22,005,5032.0
Assumption Parish,Louisiana,22,007,792.0
Avoyelles Parish,Louisiana,22,009,1395.0
Beauregard Parish,Louisiana,22,011,1510.0
Bienville Parish,Louisiana,22,013,415.0
Bossier Parish,Louisiana,22,015,6562.0
Caddo Parish,Louisiana,22,017,9925.0
Calcasieu Parish,Louisiana,22,019,9109.0
Caldwell Parish,Louisiana,22,021,157.0
Cameron Parish,Louisiana,22,023,497.0
Catahoula Parish,Louisiana,22,025,270.0
Claiborne Parish,Louisiana,22,027,476.0
Concordia Parish,Louisiana,22,029,802.0
De Soto Parish,Louisiana,22,031,1071.0
East Baton Rouge Parish,Louisiana,22,033,14864.0
East Carroll Parish,Louisiana,22,035,101.0
East Feliciana Parish,Louisiana,22,037,811.0
Evangeline Parish,Louisiana,22,039,1225.0
Franklin Parish,Louisiana,22,041,589.0
Grant Parish,Louisiana,22,043,1080.0
Iberia Parish,Louisiana,22,045,2168.0
Iberville Parish,Louisiana,22,047,1199.0
Jackson Parish,Louisiana,22,049,608.0
Jefferson Parish,Louisiana,22,051,17470.0
Jefferson Davis Parish,Louisiana,22,053,911.0
Lafayette Parish,Louisiana,22,055,8217.0
Lafourche Parish,Louisiana,22,057,2947.0
LaSalle Parish,Louisiana,22,059,639.0
Lincoln Parish,Louisiana,22,061,1368.0
Livingston Parish,Louisiana,22,063,4661.0
Madison Parish,Louisiana,22,065,401.0
Morehouse Parish,Louisiana,22,067,847.0
Natchitoches Parish,Louisiana,22,069,1867.0
Orleans Parish,Louisiana,22,071,11277.0
Ouachita Parish,Louisiana,22,073,4234.0
Plaquemines Parish,Louisiana,22,075,764.0
Pointe Coupee Parish,Louisiana,22,077,850.0
Rapides Parish,Louisiana,22,079,4356.0
Red River Parish,Louisiana,22,081,283.0
Richland Parish,Louisiana,22,083,322.0
Sabine Parish,Louisiana,22,085,997.0
Saint Bernard Parish,Louisiana,22,087,1303.0
Saint Charles Parish,Louisiana,22,089,2628.0
Saint Helena Parish,Louisiana,22,091,451.0
Saint James Parish,Louisiana,22,093,1049.0
Saint John the Baptist Parish,Louisiana,22,095,1680.0
Saint Landry Parish,Louisiana,22,097,2629.0
Saint Martin Parish,Louisiana,22,099,1692.0
Saint Mary Parish,Louisiana,22,101,1266.0
Saint Tammany Parish,Louisiana,22,103,10629.0
Tangipahoa Parish,Louisiana,22,105,4255.0
Tensas Parish,Louisiana,22,107,97.0
Terrebonne Parish,Louisiana,22,109,3560.0
Union Parish,Louisiana,22,111,866.0
Vermilion Parish,Louisiana,22,113,2239.0
Vernon Parish,Louisiana,22,115,2090.0
Washington Parish,Louisiana,22,117,1690.0
Webster Parish,Louisiana,22,119,1559.0
West Baton Rouge Parish,Louisiana,22,121,992.0
West Carroll Parish,Louisiana,22,123,184.0
West Feliciana Parish,Louisiana,22,125,377.0
Winn Parish,Louisiana,22,127,616.0
Androscoggin County,Maine,23,001,7926.0
Aroostook County,Maine,23,003,4880.0
Cumberland County,Maine,23,005,18541.0
Franklin County,Maine,23,007,1899.0
Hancock County,Maine,23,009,3231.0
Kennebec County,Maine,23,011,8607.0
Knox County,Maine,23,013,2316.0
Lincoln County,Maine,23,015,1937.0
Oxford County,Maine,23,017,3427.0
Penobscot County,Maine,23,019,11542.0
Piscataquis County,Maine,23,021,1283.0
Sagadahoc County,Maine,23,023,2153.0
Somerset County,Maine,23,025,4024.0
Waldo County,Maine,23,027,2570.0
Washington County,Maine,23,029,1997.0
York County,Maine,23,031,14262.0
Allegany County,Maryland,24,001,4565.0
Anne Arundel County,Maryland,24,003,28322.0
Baltimore County,Maryland,24,005,39616.0
Calvert County,Maryland,24,009,4371.0
Caroline County,Maryland,24,011,1481.0
Carroll County,Maryland,24,013,8785.0
Cecil County,Maryland,24,015,4798.0
Charles County,Maryland,24,017,8082.0
Dorchester County,Maryland,24,019,1453.0
Frederick County,Maryland,24,021,12481.0
Garrett County,Maryland,24,023,1800.0
Harford County,Maryland,24,025,13888.0
Howard County,Maryland,24,027,11580.0
Kent County,Maryland,24,029,897.0
Queen Anne's County,Maryland,24,035,2653.0
Saint Mary's County,Maryland,24,037,5180.0
Somerset County,Maryland,24,039,711.0
Talbot County,Maryland,24,041,1822.0
Washington County,Maryland,24,043,7863.0
Wicomico County,Maryland,24,045,4138.0
Worcester County,Maryland,24,047,2370.0
Baltimore City,Maryland,24,510,19060.0
Montgomery County,Maryland,24,031,35203.0
Prince George's County,Maryland,24,033,35135.0
Barnstable County,Massachusetts,25,001,15189.0
Berkshire County,Massachusetts,25,003,8446.0
Bristol County,Massachusetts,25,005,33239.0
Dukes County,Massachusetts,25,007,1124.0
Essex County,Massachusetts,25,009,43250.0
Franklin County,Massachusetts,25,011,5549.0
Hampden County,Massachusetts,25,013,29216.0
Hampshire County,Massachusetts,25,015,9150.0
Middlesex County,Massachusetts,25,017,66117.0
Nantucket County,Massachusetts,25,019,554.0
Norfolk County,Massachusetts,25,021,37120.0
Plymouth County,Massachusetts,25,023,34020.0
Suffolk County,Massachusetts,25,025,24466.0
Worcester County,Massachusetts,25,027,49693.0
Alcona County,Michigan,26,001,724.0
Alger County,Michigan,26,003,541.0
Allegan County,Michigan,26,005,6297.0
Alpena County,Michigan,26,007,2772.0
Antrim County,Michigan,26,009,1398.0
Arenac County,Michigan,26,011,985.0
Baraga County,Michigan,26,013,420.0
Barry County,Michigan,26,015,4386.0
Bay County,Michigan,26,017,8447.0
Benzie County,Michigan,26,019,1216.0
Berrien County,Michigan,26,021,10402.0
Branch County,Michigan,26,023,2674.0
Calhoun County,Michigan,26,025,8402.0
Cass County,Michigan,26,027,3620.0
Charlevoix County,Michigan,26,029,1782.0
Cheboygan County,Michigan,26,031,1545.0
Chippewa County,Michigan,26,033,1965.0
Clare County,Michigan,26,035,1698.0
Clinton County,Michigan,26,037,5470.0
Crawford County,Michigan,26,039,1054.0
Delta County,Michigan,26,041,3198.0
Dickinson County,Michigan,26,043,1868.0
Eaton County,Michigan,26,045,8296.0
Emmet County,Michigan,26,047,2409.0
Genesee County,Michigan,26,049,27977.0
Gladwin County,Michigan,26,051,1747.0
Gogebic County,Michigan,26,053,1181.0
Grand Traverse County,Michigan,26,055,6588.0
Gratiot County,Michigan,26,057,2402.0
Hillsdale County,Michigan,26,059,2452.0
Houghton County,Michigan,26,061,1702.0
Huron County,Michigan,26,063,2038.0
Ingham County,Michigan,26,065,15064.0
Ionia County,Michigan,26,067,3922.0
Iosco County,Michigan,26,069,1512.0
Iron County,Michigan,26,071,760.0
Isabella County,Michigan,26,073,2920.0
Jackson County,Michigan,26,075,9963.0
Kalamazoo County,Michigan,26,077,15330.0
Kalkaska County,Michigan,26,079,989.0
Kent County,Michigan,26,081,34736.0
Keweenaw County,Michigan,26,083,230.0
Lake County,Michigan,26,085,650.0
Lapeer County,Michigan,26,087,6177.0
Leelanau County,Michigan,26,089,1603.0
Lenawee County,Michigan,26,091,5923.0
Livingston County,Michigan,26,093,12299.0
Luce County,Michigan,26,095,411.0
Mackinac County,Michigan,26,097,652.0
Macomb County,Michigan,26,099,61053.0
Manistee County,Michigan,26,101,1681.0
Marquette County,Michigan,26,103,4023.0
Mason County,Michigan,26,105,2232.0
Mecosta County,Michigan,26,107,2494.0
Menominee County,Michigan,26,109,1781.0
Midland County,Michigan,26,111,5822.0
Missaukee County,Michigan,26,113,942.0
Monroe County,Michigan,26,115,10619.0
Montcalm County,Michigan,26,117,4104.0
Montmorency County,Michigan,26,119,657.0
Muskegon County,Michigan,26,121,11788.0
Newaygo County,Michigan,26,123,2732.0
Oakland County,Michigan,26,125,65606.0
Oceana County,Michigan,26,127,1714.0
Ogemaw County,Michigan,26,129,1304.0
Ontonagon County,Michigan,26,131,527.0
Osceola County,Michigan,26,133,1333.0
Oscoda County,Michigan,26,135,394.0
Otsego County,Michigan,26,137,1855.0
Ottawa County,Michigan,26,139,15718.0
Presque Isle County,Michigan,26,141,878.0
Roscommon County,Michigan,26,143,1654.0
Saginaw County,Michigan,26,145,12433.0
Saint Clair County,Michigan,26,147,11952.0
Saint Joseph County,Michigan,26,149,3148.0
Sanilac County,Michigan,26,151,2656.0
Schoolcraft County,Michigan,26,153,397.0
Shiawassee County,Michigan,26,155,5075.0
Tuscola County,Michigan,26,157,3602.0
Van Buren County,Michigan,26,159,4276.0
Washtenaw County,Michigan,26,161,15224.0
Wayne County,Michigan,26,163,92392.0
Wexford County,Michigan,26,165,2335.0
Aitkin County,Minnesota,27,001,1344.0
Anoka County,Minnesota,27,003,27895.0
Becker County,Minnesota,27,005,2717.0
Beltrami County,Minnesota,27,007,3548.0
Benton County,Minnesota,27,009,3360.0
Big Stone County,Minnesota,27,011,417.0
Blue Earth County,Minnesota,27,013,4356.0
Brown County,Minnesota,27,015,1741.0
Carlton County,Minnesota,27,017,2613.0
Carver County,Minnesota,27,019,6236.0
Cass County,Minnesota,27,021,2115.0
Chippewa County,Minnesota,27,023,1125.0
Chisago County,Minnesota,27,025,4391.0
Clay County,Minnesota,27,027,4754.0
Clearwater County,Minnesota,27,029,683.0
Cook County,Minnesota,27,031,427.0
Cottonwood County,Minnesota,27,033,838.0
Crow Wing County,Minnesota,27,035,5554.0
Dakota County,Minnesota,27,037,31159.0
Dodge County,Minnesota,27,039,1802.0
Douglas County,Minnesota,27,041,4324.0
Faribault County,Minnesota,27,043,1153.0
Fillmore County,Minnesota,27,045,1666.0
Freeborn County,Minnesota,27,047,2665.0
Goodhue County,Minnesota,27,049,3757.0
Grant County,Minnesota,27,051,699.0
Hennepin County,Minnesota,27,053,68370.0
Houston County,Minnesota,27,055,2064.0
Hubbard County,Minnesota,27,057,1693.0
Isanti County,Minnesota,27,059,2810.0
Itasca County,Minnesota,27,061,3782.0
Jackson County,Minnesota,27,063,909.0
Kanabec County,Minnesota,27,065,1131.0
Kandiyohi County,Minnesota,27,067,3895.0
Kittson County,Minnesota,27,069,293.0
Koochiching County,Minnesota,27,071,1010.0
Lac qui Parle County,Minnesota,27,073,662.0
Lake County,Minnesota,27,075,942.0
Lake of the Woods County,Minnesota,27,077,252.0
Le Sueur County,Minnesota,27,079,2107.0
Lincoln County,Minnesota,27,081,529.0
Lyon County,Minnesota,27,083,1789.0
McLeod County,Minnesota,27,085,3367.0
Mahnomen County,Minnesota,27,087,373.0
Marshall County,Minnesota,27,089,764.0
Martin County,Minnesota,27,091,1628.0
Meeker County,Minnesota,27,093,1940.0
Mille Lacs County,Minnesota,27,095,1905.0
Morrison County,Minnesota,27,097,2720.0
Mower County,Minnesota,27,099,3221.0
Murray County,Minnesota,27,101,728.0
Nicollet County,Minnesota,27,103,2714.0
Nobles County,Minnesota,27,105,1295.0
Norman County,Minnesota,27,107,623.0
Olmsted County,Minnesota,27,109,11554.0
Otter Tail County,Minnesota,27,111,5314.0
Pennington County,Minnesota,27,113,1425.0
Pine County,Minnesota,27,115,1958.0
Pipestone County,Minnesota,27,117,644.0
Polk County,Minnesota,27,119,2610.0
Pope County,Minnesota,27,121,1135.0
Ramsey County,Minnesota,27,123,28030.0
Red Lake County,Minnesota,27,125,357.0
Redwood County,Minnesota,27,127,1080.0
Renville County,Minnesota,27,129,1283.0
Rice County,Minnesota,27,131,4135.0
Rock County,Minnesota,27,133,771.0
Roseau County,Minnesota,27,135,1082.0
Saint Louis County,Minnesota,27,137,16352.0
Scott County,Minnesota,27,139,10491.0
Sherburne County,Minnesota,27,141,7547.0
Sibley County,Minnesota,27,143,1164.0
Stearns County,Minnesota,27,145,12337.0
Steele County,Minnesota,27,147,2260.0
Stevens County,Minnesota,27,149,899.0
Swift County,Minnesota,27,151,808.0
Todd County,Minnesota,27,153,2199.0
Traverse County,Minnesota,27,155,359.0
Wabasha County,Minnesota,27,157,1646.0
Wadena County,Minnesota,27,159,1192.0
Waseca County,Minnesota,27,161,1607.0
Washington County,Minnesota,27,163,18522.0
