County,State,State_FIPS,County_FIPS,doctorate_degree
Harrison County,Indiana,18,061,35.0
Hendricks County,Indiana,18,063,903.0
Henry County,Indiana,18,065,178.0
Howard County,Indiana,18,067,191.0
Huntington County,Indiana,18,069,204.0
Jackson County,Indiana,18,071,77.0
Jasper County,Indiana,18,073,73.0
Jay County,Indiana,18,075,62.0
Jefferson County,Indiana,18,077,164.0
Jennings County,Indiana,18,079,31.0
Johnson County,Indiana,18,081,854.0
Knox County,Indiana,18,083,76.0
Kosciusko County,Indiana,18,085,315.0
LaGrange County,Indiana,18,087,37.0
Lake County,Indiana,18,089,1637.0
LaPorte County,Indiana,18,091,441.0
Lawrence County,Indiana,18,093,137.0
Madison County,Indiana,18,095,501.0
Marion County,Indiana,18,097,6510.0
Marshall County,Indiana,18,099,103.0
Martin County,Indiana,18,101,35.0
Miami County,Indiana,18,103,76.0
Monroe County,Indiana,18,105,3772.0
Montgomery County,Indiana,18,107,148.0
Morgan County,Indiana,18,109,114.0
Newton County,Indiana,18,111,28.0
Noble County,Indiana,18,113,96.0
Ohio County,Indiana,18,115,19.0
Orange County,Indiana,18,117,29.0
Owen County,Indiana,18,119,35.0
Parke County,Indiana,18,121,18.0
Perry County,Indiana,18,123,46.0
Pike County,Indiana,18,125,4.0
Porter County,Indiana,18,127,1394.0
Posey County,Indiana,18,129,96.0
Pulaski County,Indiana,18,131,12.0
Putnam County,Indiana,18,133,415.0
Randolph County,Indiana,18,135,69.0
Ripley County,Indiana,18,137,69.0
Rush County,Indiana,18,139,30.0
Saint Joseph County,Indiana,18,141,3186.0
Scott County,Indiana,18,143,71.0
Shelby County,Indiana,18,145,150.0
Spencer County,Indiana,18,147,73.0
Starke County,Indiana,18,149,54.0
Steuben County,Indiana,18,151,179.0
Sullivan County,Indiana,18,153,8.0
Switzerland County,Indiana,18,155,17.0
Tippecanoe County,Indiana,18,157,3960.0
Tipton County,Indiana,18,159,19.0
Union County,Indiana,18,161,57.0
Vanderburgh County,Indiana,18,163,1066.0
Vermillion County,Indiana,18,165,30.0
Vigo County,Indiana,18,167,910.0
Wabash County,Indiana,18,169,169.0
Warren County,Indiana,18,171,58.0
Warrick County,Indiana,18,173,420.0
Washington County,Indiana,18,175,70.0
Wayne County,Indiana,18,177,408.0
Wells County,Indiana,18,179,68.0
White County,Indiana,18,181,25.0
Whitley County,Indiana,18,183,68.0
Adair County,Iowa,19,001,19.0
Adams County,Iowa,19,003,6.0
Allamakee County,Iowa,19,005,49.0
Appanoose County,Iowa,19,007,38.0
Audubon County,Iowa,19,009,27.0
Benton County,Iowa,19,011,34.0
Black Hawk County,Iowa,19,013,1274.0
Boone County,Iowa,19,015,215.0
Bremer County,Iowa,19,017,156.0
Buchanan County,Iowa,19,019,10.0
Buena Vista County,Iowa,19,021,151.0
Butler County,Iowa,19,023,33.0
Calhoun County,Iowa,19,025,44.0
Carroll County,Iowa,19,027,191.0
Cass County,Iowa,19,029,45.0
Cedar County,Iowa,19,031,119.0
Cerro Gordo County,Iowa,19,033,180.0
Cherokee County,Iowa,19,035,46.0
Chickasaw County,Iowa,19,037,17.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,48.0
Clayton County,Iowa,19,043,37.0
Clinton County,Iowa,19,045,204.0
Crawford County,Iowa,19,047,7.0
Dallas County,Iowa,19,049,783.0
Davis County,Iowa,19,051,24.0
Decatur County,Iowa,19,053,56.0
Delaware County,Iowa,19,055,80.0
Des Moines County,Iowa,19,057,169.0
Dickinson County,Iowa,19,059,89.0
Dubuque County,Iowa,19,061,625.0
Emmet County,Iowa,19,063,24.0
Fayette County,Iowa,19,065,114.0
Floyd County,Iowa,19,067,87.0
Franklin County,Iowa,19,069,24.0
Fremont County,Iowa,19,071,30.0
Greene County,Iowa,19,073,3.0
Grundy County,Iowa,19,075,15.0
Guthrie County,Iowa,19,077,52.0
Hamilton County,Iowa,19,079,78.0
Hancock County,Iowa,19,081,18.0
Hardin County,Iowa,19,083,52.0
Harrison County,Iowa,19,085,32.0
Henry County,Iowa,19,087,43.0
Howard County,Iowa,19,089,8.0
Humboldt County,Iowa,19,091,20.0
Ida County,Iowa,19,093,15.0
Iowa County,Iowa,19,095,76.0
Jackson County,Iowa,19,097,39.0
Jasper County,Iowa,19,099,67.0
Jefferson County,Iowa,19,101,226.0
Johnson County,Iowa,19,103,4522.0
Jones County,Iowa,19,105,56.0
Keokuk County,Iowa,19,107,2.0
Kossuth County,Iowa,19,109,20.0
Lee County,Iowa,19,111,46.0
Linn County,Iowa,19,113,1489.0
Louisa County,Iowa,19,115,16.0
Lucas County,Iowa,19,117,24.0
Lyon County,Iowa,19,119,73.0
Madison County,Iowa,19,121,14.0
Mahaska County,Iowa,19,123,83.0
Marion County,Iowa,19,125,285.0
Marshall County,Iowa,19,127,215.0
Mills County,Iowa,19,129,58.0
Mitchell County,Iowa,19,131,6.0
Monona County,Iowa,19,133,45.0
Monroe County,Iowa,19,135,36.0
Montgomery County,Iowa,19,137,18.0
Muscatine County,Iowa,19,139,127.0
O'Brien County,Iowa,19,141,39.0
Osceola County,Iowa,19,143,5.0
Page County,Iowa,19,145,54.0
Palo Alto County,Iowa,19,147,24.0
Plymouth County,Iowa,19,149,49.0
Pocahontas County,Iowa,19,151,22.0
Polk County,Iowa,19,153,3247.0
Pottawattamie County,Iowa,19,155,302.0
Poweshiek County,Iowa,19,157,279.0
Ringgold County,Iowa,19,159,22.0
Sac County,Iowa,19,161,33.0
Scott County,Iowa,19,163,1130.0
Shelby County,Iowa,19,165,25.0
Sioux County,Iowa,19,167,234.0
Story County,Iowa,19,169,3158.0
Tama County,Iowa,19,171,54.0
Taylor County,Iowa,19,173,5.0
Union County,Iowa,19,175,5.0
Van Buren County,Iowa,19,177,4.0
Wapello County,Iowa,19,179,106.0
Warren County,Iowa,19,181,271.0
Washington County,Iowa,19,183,130.0
Wayne County,Iowa,19,185,4.0
Webster County,Iowa,19,187,133.0
Winnebago County,Iowa,19,189,16.0
Winneshiek County,Iowa,19,191,355.0
Woodbury County,Iowa,19,193,387.0
Worth County,Iowa,19,195,15.0
Wright County,Iowa,19,197,41.0
Allen County,Kansas,20,001,15.0
Anderson County,Kansas,20,003,14.0
Atchison County,Kansas,20,005,171.0
Barber County,Kansas,20,007,19.0
Barton County,Kansas,20,009,120.0
Bourbon County,Kansas,20,011,29.0
Brown County,Kansas,20,013,51.0
Butler County,Kansas,20,015,277.0
Chase County,Kansas,20,017,50.0
Chautauqua County,Kansas,20,019,11.0
Cherokee County,Kansas,20,021,32.0
Cheyenne County,Kansas,20,023,9.0
Clark County,Kansas,20,025,11.0
Clay County,Kansas,20,027,31.0
Cloud County,Kansas,20,029,64.0
Coffey County,Kansas,20,031,20.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,56.0
Crawford County,Kansas,20,037,226.0
Decatur County,Kansas,20,039,9.0
Dickinson County,Kansas,20,041,129.0
Doniphan County,Kansas,20,043,27.0
Douglas County,Kansas,20,045,3211.0
Edwards County,Kansas,20,047,5.0
Elk County,Kansas,20,049,4.0
Ellis County,Kansas,20,051,228.0
Ellsworth County,Kansas,20,053,22.0
Finney County,Kansas,20,055,117.0
Ford County,Kansas,20,057,107.0
Franklin County,Kansas,20,059,122.0
Geary County,Kansas,20,061,155.0
Gove County,Kansas,20,063,2.0
Graham County,Kansas,20,065,23.0
Grant County,Kansas,20,067,60.0
Gray County,Kansas,20,069,24.0
Greeley County,Kansas,20,071,3.0
Greenwood County,Kansas,20,073,12.0
Hamilton County,Kansas,20,075,15.0
Harper County,Kansas,20,077,19.0
Harvey County,Kansas,20,079,233.0
Haskell County,Kansas,20,081,4.0
Hodgeman County,Kansas,20,083,8.0
Jackson County,Kansas,20,085,27.0
Jefferson County,Kansas,20,087,118.0
Jewell County,Kansas,20,089,39.0
Johnson County,Kansas,20,091,6429.0
Kearny County,Kansas,20,093,0.0
Kingman County,Kansas,20,095,25.0
Kiowa County,Kansas,20,097,16.0
Labette County,Kansas,20,099,93.0
Lane County,Kansas,20,101,2.0
Leavenworth County,Kansas,20,103,361.0
Lincoln County,Kansas,20,105,6.0
Linn County,Kansas,20,107,39.0
Logan County,Kansas,20,109,3.0
Lyon County,Kansas,20,111,255.0
McPherson County,Kansas,20,113,133.0
Marion County,Kansas,20,115,57.0
Marshall County,Kansas,20,117,32.0
Meade County,Kansas,20,119,6.0
Miami County,Kansas,20,121,94.0
Mitchell County,Kansas,20,123,8.0
Montgomery County,Kansas,20,125,94.0
Morris County,Kansas,20,127,0.0
Morton County,Kansas,20,129,0.0
Nemaha County,Kansas,20,131,36.0
Neosho County,Kansas,20,133,65.0
Ness County,Kansas,20,135,0.0
Norton County,Kansas,20,137,5.0
Osage County,Kansas,20,139,95.0
Osborne County,Kansas,20,141,19.0
Ottawa County,Kansas,20,143,26.0
Pawnee County,Kansas,20,145,15.0
Phillips County,Kansas,20,147,15.0
Pottawatomie County,Kansas,20,149,380.0
Pratt County,Kansas,20,151,34.0
Rawlins County,Kansas,20,153,2.0
Reno County,Kansas,20,155,167.0
Republic County,Kansas,20,157,31.0
Rice County,Kansas,20,159,92.0
Riley County,Kansas,20,161,2120.0
Rooks County,Kansas,20,163,24.0
Rush County,Kansas,20,165,30.0
Russell County,Kansas,20,167,86.0
Saline County,Kansas,20,169,321.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,2903.0
Seward County,Kansas,20,175,4.0
Shawnee County,Kansas,20,177,1357.0
Sheridan County,Kansas,20,179,0.0
Sherman County,Kansas,20,181,14.0
Smith County,Kansas,20,183,32.0
Stafford County,Kansas,20,185,15.0
Stanton County,Kansas,20,187,15.0
Stevens County,Kansas,20,189,0.0
Sumner County,Kansas,20,191,66.0
Thomas County,Kansas,20,193,17.0
Trego County,Kansas,20,195,11.0
Wabaunsee County,Kansas,20,197,41.0
Wallace County,Kansas,20,199,10.0
Washington County,Kansas,20,201,3.0
Wichita County,Kansas,20,203,0.0
Wilson County,Kansas,20,205,42.0
Woodson County,Kansas,20,207,5.0
Wyandotte County,Kansas,20,209,548.0
Adair County,Kentucky,21,001,64.0
Allen County,Kentucky,21,003,65.0
Anderson County,Kentucky,21,005,46.0
Ballard County,Kentucky,21,007,18.0
Barren County,Kentucky,21,009,119.0
Bath County,Kentucky,21,011,24.0
Bell County,Kentucky,21,013,64.0
Boone County,Kentucky,21,015,746.0
Bourbon County,Kentucky,21,017,112.0
Boyd County,Kentucky,21,019,260.0
Boyle County,Kentucky,21,021,276.0
Bracken County,Kentucky,21,023,19.0
Breathitt County,Kentucky,21,025,11.0
Breckinridge County,Kentucky,21,027,0.0
Bullitt County,Kentucky,21,029,144.0
Butler County,Kentucky,21,031,48.0
Caldwell County,Kentucky,21,033,37.0
Calloway County,Kentucky,21,035,531.0
Campbell County,Kentucky,21,037,863.0
Carlisle County,Kentucky,21,039,45.0
Carroll County,Kentucky,21,041,39.0
Carter County,Kentucky,21,043,78.0
Casey County,Kentucky,21,045,35.0
Christian County,Kentucky,21,047,141.0
Clark County,Kentucky,21,049,144.0
Clay County,Kentucky,21,051,38.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,12.0
Cumberland County,Kentucky,21,057,3.0
Daviess County,Kentucky,21,059,511.0
Edmonson County,Kentucky,21,061,10.0
Elliott County,Kentucky,21,063,18.0
Estill County,Kentucky,21,065,37.0
Fayette County,Kentucky,21,067,5899.0
Fleming County,Kentucky,21,069,54.0
Floyd County,Kentucky,21,071,110.0
Franklin County,Kentucky,21,073,241.0
Fulton County,Kentucky,21,075,28.0
Gallatin County,Kentucky,21,077,15.0
Garrard County,Kentucky,21,079,81.0
Grant County,Kentucky,21,081,11.0
Graves County,Kentucky,21,083,135.0
Grayson County,Kentucky,21,085,47.0
Green County,Kentucky,21,087,33.0
Greenup County,Kentucky,21,089,131.0
Hancock County,Kentucky,21,091,20.0
Hardin County,Kentucky,21,093,312.0
Harlan County,Kentucky,21,095,48.0
Harrison County,Kentucky,21,097,9.0
Hart County,Kentucky,21,099,4.0
Henderson County,Kentucky,21,101,132.0
Henry County,Kentucky,21,103,50.0
Hickman County,Kentucky,21,105,40.0
Hopkins County,Kentucky,21,107,99.0
Jackson County,Kentucky,21,109,36.0
Jefferson County,Kentucky,21,111,7033.0
Jessamine County,Kentucky,21,113,572.0
Johnson County,Kentucky,21,115,58.0
Kenton County,Kentucky,21,117,837.0
Knott County,Kentucky,21,119,50.0
Knox County,Kentucky,21,121,122.0
Larue County,Kentucky,21,123,9.0
Laurel County,Kentucky,21,125,217.0
Lawrence County,Kentucky,21,127,21.0
Lee County,Kentucky,21,129,0.0
Leslie County,Kentucky,21,131,33.0
Letcher County,Kentucky,21,133,89.0
Lewis County,Kentucky,21,135,34.0
Lincoln County,Kentucky,21,137,18.0
Livingston County,Kentucky,21,139,48.0
Logan County,Kentucky,21,141,29.0
Lyon County,Kentucky,21,143,50.0
McCracken County,Kentucky,21,145,324.0
McCreary County,Kentucky,21,147,11.0
McLean County,Kentucky,21,149,9.0
Madison County,Kentucky,21,151,1071.0
Magoffin County,Kentucky,21,153,4.0
Marion County,Kentucky,21,155,41.0
Marshall County,Kentucky,21,157,85.0
Martin County,Kentucky,21,159,20.0
Mason County,Kentucky,21,161,25.0
Meade County,Kentucky,21,163,22.0
Menifee County,Kentucky,21,165,28.0
Mercer County,Kentucky,21,167,168.0
Metcalfe County,Kentucky,21,169,21.0
Monroe County,Kentucky,21,171,73.0
Montgomery County,Kentucky,21,173,84.0
Morgan County,Kentucky,21,175,33.0
Muhlenberg County,Kentucky,21,177,39.0
Nelson County,Kentucky,21,179,170.0
Nicholas County,Kentucky,21,181,84.0
Ohio County,Kentucky,21,183,113.0
Oldham County,Kentucky,21,185,559.0
Owen County,Kentucky,21,187,0.0
Owsley County,Kentucky,21,189,10.0
Pendleton County,Kentucky,21,191,12.0
Perry County,Kentucky,21,193,230.0
Pike County,Kentucky,21,195,263.0
Powell County,Kentucky,21,197,33.0
Pulaski County,Kentucky,21,199,271.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,4.0
Rowan County,Kentucky,21,205,441.0
Russell County,Kentucky,21,207,53.0
Scott County,Kentucky,21,209,429.0
Shelby County,Kentucky,21,211,243.0
Simpson County,Kentucky,21,213,47.0
Spencer County,Kentucky,21,215,31.0
Taylor County,Kentucky,21,217,153.0
Todd County,Kentucky,21,219,28.0
Trigg County,Kentucky,21,221,55.0
Trimble County,Kentucky,21,223,1.0
Union County,Kentucky,21,225,41.0
Warren County,Kentucky,21,227,1088.0
Washington County,Kentucky,21,229,15.0
Wayne County,Kentucky,21,231,0.0
Webster County,Kentucky,21,233,13.0
Whitley County,Kentucky,21,235,164.0
Wolfe County,Kentucky,21,237,9.0
Woodford County,Kentucky,21,239,253.0
Acadia Parish,Louisiana,22,001,103.0
Allen Parish,Louisiana,22,003,72.0
Ascension Parish,Louisiana,22,005,397.0
Assumption Parish,Louisiana,22,007,18.0
Avoyelles Parish,Louisiana,22,009,36.0
Beauregard Parish,Louisiana,22,011,97.0
Bienville Parish,Louisiana,22,013,48.0
Bossier Parish,Louisiana,22,015,780.0
Caddo Parish,Louisiana,22,017,1879.0
Calcasieu Parish,Louisiana,22,019,843.0
Caldwell Parish,Louisiana,22,021,0.0
Cameron Parish,Louisiana,22,023,8.0
Catahoula Parish,Louisiana,22,025,16.0
Claiborne Parish,Louisiana,22,027,36.0
Concordia Parish,Louisiana,22,029,21.0
De Soto Parish,Louisiana,22,031,32.0
East Baton Rouge Parish,Louisiana,22,033,5839.0
East Carroll Parish,Louisiana,22,035,29.0
East Feliciana Parish,Louisiana,22,037,85.0
Evangeline Parish,Louisiana,22,039,19.0
Franklin Parish,Louisiana,22,041,28.0
Grant Parish,Louisiana,22,043,45.0
Iberia Parish,Louisiana,22,045,281.0
Iberville Parish,Louisiana,22,047,148.0
Jackson Parish,Louisiana,22,049,71.0
Jefferson Parish,Louisiana,22,051,2697.0
Jefferson Davis Parish,Louisiana,22,053,29.0
Lafayette Parish,Louisiana,22,055,1742.0
Lafourche Parish,Louisiana,22,057,501.0
LaSalle Parish,Louisiana,22,059,28.0
Lincoln Parish,Louisiana,22,061,781.0
Livingston Parish,Louisiana,22,063,472.0
Madison Parish,Louisiana,22,065,35.0
Morehouse Parish,Louisiana,22,067,81.0
Natchitoches Parish,Louisiana,22,069,246.0
Orleans Parish,Louisiana,22,071,5391.0
Ouachita Parish,Louisiana,22,073,724.0
Plaquemines Parish,Louisiana,22,075,48.0
Pointe Coupee Parish,Louisiana,22,077,28.0
Rapides Parish,Louisiana,22,079,786.0
Red River Parish,Louisiana,22,081,32.0
Richland Parish,Louisiana,22,083,45.0
Sabine Parish,Louisiana,22,085,61.0
Saint Bernard Parish,Louisiana,22,087,94.0
Saint Charles Parish,Louisiana,22,089,122.0
Saint Helena Parish,Louisiana,22,091,25.0
Saint James Parish,Louisiana,22,093,50.0
Saint John the Baptist Parish,Louisiana,22,095,165.0
Saint Landry Parish,Louisiana,22,097,160.0
Saint Martin Parish,Louisiana,22,099,156.0
Saint Mary Parish,Louisiana,22,101,35.0
Saint Tammany Parish,Louisiana,22,103,2151.0
Tangipahoa Parish,Louisiana,22,105,626.0
Tensas Parish,Louisiana,22,107,11.0
Terrebonne Parish,Louisiana,22,109,152.0
Union Parish,Louisiana,22,111,53.0
Vermilion Parish,Louisiana,22,113,141.0
Vernon Parish,Louisiana,22,115,120.0
Washington Parish,Louisiana,22,117,109.0
Webster Parish,Louisiana,22,119,93.0
West Baton Rouge Parish,Louisiana,22,121,87.0
West Carroll Parish,Louisiana,22,123,2.0
West Feliciana Parish,Louisiana,22,125,125.0
Winn Parish,Louisiana,22,127,35.0
Androscoggin County,Maine,23,001,486.0
Aroostook County,Maine,23,003,339.0
Cumberland County,Maine,23,005,3495.0
Franklin County,Maine,23,007,279.0
Hancock County,Maine,23,009,798.0
Kennebec County,Maine,23,011,1165.0
Knox County,Maine,23,013,368.0
Lincoln County,Maine,23,015,517.0
Oxford County,Maine,23,017,162.0
Penobscot County,Maine,23,019,1736.0
Piscataquis County,Maine,23,021,59.0
Sagadahoc County,Maine,23,023,328.0
Somerset County,Maine,23,025,169.0
Waldo County,Maine,23,027,336.0
Washington County,Maine,23,029,216.0
York County,Maine,23,031,1817.0
Allegany County,Maryland,24,001,535.0
Anne Arundel County,Maryland,24,003,6321.0
Baltimore County,Maryland,24,005,10559.0
Calvert County,Maryland,24,009,664.0
Caroline County,Maryland,24,011,87.0
Carroll County,Maryland,24,013,1105.0
Cecil County,Maryland,24,015,848.0
Charles County,Maryland,24,017,852.0
Dorchester County,Maryland,24,019,161.0
Frederick County,Maryland,24,021,3761.0
Garrett County,Maryland,24,023,224.0
Harford County,Maryland,24,025,2380.0
Howard County,Maryland,24,027,9814.0
Kent County,Maryland,24,029,377.0
Queen Anne's County,Maryland,24,035,508.0
Saint Mary's County,Maryland,24,037,789.0
Somerset County,Maryland,24,039,120.0
Talbot County,Maryland,24,041,763.0
Washington County,Maryland,24,043,623.0
Wicomico County,Maryland,24,045,1123.0
Worcester County,Maryland,24,047,383.0
Baltimore City,Maryland,24,510,8756.0
Montgomery County,Maryland,24,031,42217.0
Prince George's County,Maryland,24,033,9489.0
Barnstable County,Massachusetts,25,001,3442.0
Berkshire County,Massachusetts,25,003,1493.0
Bristol County,Massachusetts,25,005,3633.0
Dukes County,Massachusetts,25,007,254.0
Essex County,Massachusetts,25,009,7785.0
Franklin County,Massachusetts,25,011,1263.0
Hampden County,Massachusetts,25,013,2569.0
Hampshire County,Massachusetts,25,015,4813.0
Middlesex County,Massachusetts,25,017,51610.0
Nantucket County,Massachusetts,25,019,82.0
Norfolk County,Massachusetts,25,021,15489.0
Plymouth County,Massachusetts,25,023,3544.0
Suffolk County,Massachusetts,25,025,13930.0
Worcester County,Massachusetts,25,027,8926.0
Alcona County,Michigan,26,001,50.0
Alger County,Michigan,26,003,52.0
Allegan County,Michigan,26,005,536.0
Alpena County,Michigan,26,007,89.0
Antrim County,Michigan,26,009,152.0
Arenac County,Michigan,26,011,24.0
Baraga County,Michigan,26,013,40.0
Barry County,Michigan,26,015,178.0
Bay County,Michigan,26,017,434.0
Benzie County,Michigan,26,019,136.0
Berrien County,Michigan,26,021,1109.0
Branch County,Michigan,26,023,114.0
Calhoun County,Michigan,26,025,536.0
Cass County,Michigan,26,027,165.0
Charlevoix County,Michigan,26,029,214.0
Cheboygan County,Michigan,26,031,87.0
Chippewa County,Michigan,26,033,301.0
Clare County,Michigan,26,035,35.0
Clinton County,Michigan,26,037,794.0
Crawford County,Michigan,26,039,46.0
Delta County,Michigan,26,041,145.0
Dickinson County,Michigan,26,043,112.0
Eaton County,Michigan,26,045,566.0
Emmet County,Michigan,26,047,252.0
Genesee County,Michigan,26,049,1600.0
Gladwin County,Michigan,26,051,22.0
Gogebic County,Michigan,26,053,64.0
Grand Traverse County,Michigan,26,055,800.0
Gratiot County,Michigan,26,057,196.0
Hillsdale County,Michigan,26,059,194.0
Houghton County,Michigan,26,061,739.0
Huron County,Michigan,26,063,43.0
Ingham County,Michigan,26,065,6353.0
Ionia County,Michigan,26,067,137.0
Iosco County,Michigan,26,069,101.0
Iron County,Michigan,26,071,42.0
Isabella County,Michigan,26,073,975.0
Jackson County,Michigan,26,075,705.0
Kalamazoo County,Michigan,26,077,3329.0
Kalkaska County,Michigan,26,079,76.0
Kent County,Michigan,26,081,5042.0
Keweenaw County,Michigan,26,083,11.0
Lake County,Michigan,26,085,36.0
Lapeer County,Michigan,26,087,422.0
Leelanau County,Michigan,26,089,236.0
Lenawee County,Michigan,26,091,367.0
Livingston County,Michigan,26,093,1081.0
Luce County,Michigan,26,095,14.0
Mackinac County,Michigan,26,097,47.0
Macomb County,Michigan,26,099,3013.0
Manistee County,Michigan,26,101,112.0
Marquette County,Michigan,26,103,490.0
Mason County,Michigan,26,105,170.0
Mecosta County,Michigan,26,107,341.0
Menominee County,Michigan,26,109,35.0
Midland County,Michigan,26,111,1332.0
Missaukee County,Michigan,26,113,20.0
Monroe County,Michigan,26,115,369.0
Montcalm County,Michigan,26,117,96.0
Montmorency County,Michigan,26,119,17.0
Muskegon County,Michigan,26,121,401.0
Newaygo County,Michigan,26,123,126.0
Oakland County,Michigan,26,125,14132.0
Oceana County,Michigan,26,127,95.0
Ogemaw County,Michigan,26,129,27.0
Ontonagon County,Michigan,26,131,26.0
Osceola County,Michigan,26,133,64.0
Oscoda County,Michigan,26,135,5.0
Otsego County,Michigan,26,137,37.0
Ottawa County,Michigan,26,139,1761.0
Presque Isle County,Michigan,26,141,32.0
Roscommon County,Michigan,26,143,92.0
Saginaw County,Michigan,26,145,767.0
Saint Clair County,Michigan,26,147,527.0
Saint Joseph County,Michigan,26,149,216.0
Sanilac County,Michigan,26,151,65.0
Schoolcraft County,Michigan,26,153,23.0
Shiawassee County,Michigan,26,155,135.0
Tuscola County,Michigan,26,157,64.0
Van Buren County,Michigan,26,159,380.0
Washtenaw County,Michigan,26,161,12907.0
Wayne County,Michigan,26,163,9554.0
Wexford County,Michigan,26,165,101.0
Aitkin County,Minnesota,27,001,22.0
Anoka County,Minnesota,27,003,1600.0
Becker County,Minnesota,27,005,244.0
Beltrami County,Minnesota,27,007,535.0
Benton County,Minnesota,27,009,170.0
Big Stone County,Minnesota,27,011,19.0
Blue Earth County,Minnesota,27,013,660.0
Brown County,Minnesota,27,015,133.0
Carlton County,Minnesota,27,017,126.0
Carver County,Minnesota,27,019,686.0
Cass County,Minnesota,27,021,136.0
Chippewa County,Minnesota,27,023,10.0
Chisago County,Minnesota,27,025,202.0
Clay County,Minnesota,27,027,553.0
Clearwater County,Minnesota,27,029,19.0
Cook County,Minnesota,27,031,58.0
Cottonwood County,Minnesota,27,033,46.0
Crow Wing County,Minnesota,27,035,383.0
Dakota County,Minnesota,27,037,3092.0
Dodge County,Minnesota,27,039,47.0
Douglas County,Minnesota,27,041,227.0
Faribault County,Minnesota,27,043,30.0
Fillmore County,Minnesota,27,045,63.0
Freeborn County,Minnesota,27,047,77.0
Goodhue County,Minnesota,27,049,267.0
Grant County,Minnesota,27,051,18.0
Hennepin County,Minnesota,27,053,15331.0
Houston County,Minnesota,27,055,129.0
Hubbard County,Minnesota,27,057,124.0
Isanti County,Minnesota,27,059,66.0
Itasca County,Minnesota,27,061,185.0
Jackson County,Minnesota,27,063,22.0
Kanabec County,Minnesota,27,065,46.0
Kandiyohi County,Minnesota,27,067,179.0
Kittson County,Minnesota,27,069,12.0
Koochiching County,Minnesota,27,071,64.0
Lac qui Parle County,Minnesota,27,073,18.0
Lake County,Minnesota,27,075,158.0
Lake of the Woods County,Minnesota,27,077,0.0
Le Sueur County,Minnesota,27,079,173.0
Lincoln County,Minnesota,27,081,22.0
Lyon County,Minnesota,27,083,242.0
McLeod County,Minnesota,27,085,161.0
Mahnomen County,Minnesota,27,087,13.0
Marshall County,Minnesota,27,089,26.0
Martin County,Minnesota,27,091,56.0
Meeker County,Minnesota,27,093,65.0
Mille Lacs County,Minnesota,27,095,92.0
Morrison County,Minnesota,27,097,124.0
Mower County,Minnesota,27,099,274.0
Murray County,Minnesota,27,101,14.0
Nicollet County,Minnesota,27,103,537.0
Nobles County,Minnesota,27,105,62.0
Norman County,Minnesota,27,107,15.0
Olmsted County,Minnesota,27,109,3138.0
Otter Tail County,Minnesota,27,111,358.0
Pennington County,Minnesota,27,113,58.0
Pine County,Minnesota,27,115,87.0
Pipestone County,Minnesota,27,117,22.0
Polk County,Minnesota,27,119,155.0
Pope County,Minnesota,27,121,19.0
Ramsey County,Minnesota,27,123,9099.0
Red Lake County,Minnesota,27,125,6.0
Redwood County,Minnesota,27,127,43.0
Renville County,Minnesota,27,129,38.0
Rice County,Minnesota,27,131,678.0
Rock County,Minnesota,27,133,21.0
Roseau County,Minnesota,27,135,31.0
Saint Louis County,Minnesota,27,137,1574.0
Scott County,Minnesota,27,139,718.0
Sherburne County,Minnesota,27,141,321.0
Sibley County,Minnesota,27,143,45.0
Stearns County,Minnesota,27,145,1105.0
Steele County,Minnesota,27,147,82.0
Stevens County,Minnesota,27,149,161.0
Swift County,Minnesota,27,151,29.0
Todd County,Minnesota,27,153,34.0
Traverse County,Minnesota,27,155,5.0
Wabasha County,Minnesota,27,157,112.0
Wadena County,Minnesota,27,159,40.0
Waseca County,Minnesota,27,161,85.0
Washington County,Minnesota,27,163,3085.0
Watonwan County,Minnesota,27,165,16.0
Wilkin County,Minnesota,27,167,17.0
Winona County,Minnesota,27,169,577.0
Wright County,Minnesota,27,171,628.0
Yellow Medicine County,Minnesota,27,173,19.0
Adams County,Mississippi,28,001,134.0
Alcorn County,Mississippi,28,003,161.0
Amite County,Mississippi,28,005,41.0
Attala County,Mississippi,28,007,37.0
Benton County,Mississippi,28,009,23.0
Bolivar County,Mississippi,28,011,220.0
Calhoun County,Mississippi,28,013,56.0
Carroll County,Mississippi,28,015,50.0
Chickasaw County,Mississippi,28,017,32.0
Choctaw County,Mississippi,28,019,42.0
Claiborne County,Mississippi,28,021,48.0
Clarke County,Mississippi,28,023,11.0
Clay County,Mississippi,28,025,52.0
Coahoma County,Mississippi,28,027,37.0
Copiah County,Mississippi,28,029,103.0
Covington County,Mississippi,28,031,61.0
DeSoto County,Mississippi,28,033,654.0
Forrest County,Mississippi,28,035,786.0
Franklin County,Mississippi,28,037,28.0
George County,Mississippi,28,039,73.0
Greene County,Mississippi,28,041,0.0
Grenada County,Mississippi,28,043,48.0
Hancock County,Mississippi,28,045,195.0
Harrison County,Mississippi,28,047,1284.0
Hinds County,Mississippi,28,049,2450.0
Holmes County,Mississippi,28,051,24.0
Humphreys County,Mississippi,28,053,9.0
