County,State,mean_life_expectancy,State_FIPS,County_FIPS,high_school_only_percentage
Autauga County,Alabama,76.0923839492951,01,001,32.0
Baldwin County,Alabama,77.9590260303945,01,003,30.6
Barbour County,Alabama,75.723760010315,01,005,34.2
Bibb County,Alabama,74.0704786684836,01,007,39.2
Blount County,Alabama,75.57623817677,01,009,35.8
Bullock County,Alabama,73.9667452558383,01,011,36.1
Butler County,Alabama,74.1879513563979,01,013,37.8
Calhoun County,Alabama,73.7500629106712,01,015,33.0
Chambers County,Alabama,74.4744393001101,01,017,36.1
Cherokee County,Alabama,74.8083588255097,01,019,39.8
Chilton County,Alabama,74.361687582335,01,021,38.9
Choctaw County,Alabama,74.767407753043,01,023,39.6
Clarke County,Alabama,75.234900184891,01,025,46.9
Clay County,Alabama,74.7573360142862,01,027,37.0
Cleburne County,Alabama,74.1228766542021,01,029,39.0
Coffee County,Alabama,76.7812212244236,01,031,28.7
Colbert County,Alabama,74.7421988900332,01,033,34.5
Conecuh County,Alabama,73.8726045151823,01,035,42.5
Coosa County,Alabama,75.2580877653134,01,037,40.4
Covington County,Alabama,74.8659701913572,01,039,38.2
Crenshaw County,Alabama,74.4189555245288,01,041,41.3
Cullman County,Alabama,74.9300732935393,01,043,33.5
Dale County,Alabama,75.9998085962609,01,045,29.7
Dallas County,Alabama,72.1686309532854,01,047,37.5
DeKalb County,Alabama,74.7318781453857,01,049,35.3
Elmore County,Alabama,75.9399909370708,01,051,36.0
Escambia County,Alabama,73.7808302047218,01,053,41.3
Etowah County,Alabama,73.3708247850727,01,055,33.9
Fayette County,Alabama,74.0659626546655,01,057,40.9
Franklin County,Alabama,73.5137577154115,01,059,36.6
Geneva County,Alabama,75.0218977493571,01,061,40.9
Greene County,Alabama,74.4811078615176,01,063,35.8
Hale County,Alabama,74.1560323615994,01,065,42.2
Henry County,Alabama,75.7543594558265,01,067,38.8
Houston County,Alabama,76.559115914522,01,069,34.8
Jackson County,Alabama,73.5264035395202,01,071,38.9
Jefferson County,Alabama,74.9798554080244,01,073,27.1
Lamar County,Alabama,74.7116839103121,01,075,43.0
Lauderdale County,Alabama,76.1300402688184,01,077,33.8
Lawrence County,Alabama,73.989537746666,01,079,40.9
Lee County,Alabama,77.5595991086487,01,081,26.3
Limestone County,Alabama,77.4754459389285,01,083,30.9
Lowndes County,Alabama,72.2634055675833,01,085,36.9
Macon County,Alabama,73.4904632643591,01,087,34.5
Madison County,Alabama,77.8536736827048,01,089,20.3
Marengo County,Alabama,74.0363714016051,01,091,40.7
Marion County,Alabama,74.4921559001086,01,093,35.6
Marshall County,Alabama,74.1039393352051,01,095,32.1
Mobile County,Alabama,75.1117597992232,01,097,35.0
Monroe County,Alabama,75.0245488974323,01,099,44.9
Montgomery County,Alabama,76.1126905968678,01,101,26.9
Morgan County,Alabama,75.7548165522007,01,103,32.9
Perry County,Alabama,72.5637425616024,01,105,44.4
