STATEFP,COUNTYFP,NAME,GEOID,year,Buffalo,Cattle,Chicken,Duck,Goat,Horse,Pig,Sheep
1,1,Autauga,1001,2013,104.3041930119579,760.9561116073212,2161.872638206397,4.201201509122406,48.03554849042384,62.163889015488934,3.753162289108748,14.129488761128735
1,3,Baldwin,1003,2013,0.0,359.3398786740007,16.941159744712383,2.348876384515981,18.81990366034586,75.38037605156276,2.98250032258272,5.739436473454479
1,5,Barbour,1005,2013,74.77706174135278,621.9933843603438,157699.60128806593,4.575742835538723,10.811998991662666,26.586125638520585,6.900005202471061,7.269847038311472
1,7,Bibb,1007,2013,0.0,304.86852653131086,747.9938476408297,5.080009240577505,15.32669983479808,48.31560846814965,27.829380998591525,1.8992423777181215
1,9,Blount,1009,2013,0.0,1745.6362625197,578670.2363627681,15.432397604289784,36.822629804433575,226.95856247744177,10.578134293238264,28.511658166325265
1,11,Bullock,1011,2013,0.0,444.61210016085414,33566.13642809672,10.333327693571668,22.159691232792216,45.41584598437701,0.8069857777155738,4.870781963039215
1,13,Butler,1013,2013,0.0,362.77748894476167,202229.38544358668,4.4223971106559885,21.134788590738797,49.321136290980945,33.110355180612316,4.681735100510345
1,15,Calhoun,1015,2013,157.19852335770295,748.1156186905938,122836.795009336,9.552055206458071,41.663659552803814,210.407803037615,39.49038992055979,5.963240343994736
1,17,Chambers,1017,2013,0.0,889.1442250528474,544.7922004771518,4.2878868553366125,22.887204204289624,70.46144402884231,7.992716054670853,4.222489085863058
1,19,Cherokee,1019,2013,0.0,620.3119211585873,296862.8419381466,11.883215217526756,26.603858252853605,85.0441191151812,62.257253385491026,25.60341836681563
1,21,Chilton,1021,2013,96.95676495816478,485.72152739627256,105.32528782388394,5.074267062395575,29.842027406891702,85.25479519655322,12.155211047526262,12.872265610262971
1,23,Choctaw,1023,2013,0.0,149.74867302166314,8066.997151342745,1.4115709199860935,10.334791446381727,15.133557264901787,3.760327681474073,3.2383311843702898
1,25,Clarke,1025,2013,0.0,129.13878169147512,53.66321980629948,8.193761237391229,11.519004029927428,30.10786621062033,1.1621911782997076,5.467356840432829
1,27,Clay,1027,2013,0.0,768.733593483647,187937.2906887795,2.681847472118456,9.890238319987589,44.58461404696943,3.546240227292185,9.79119125942798
1,29,Cleburne,1029,2013,0.0,572.03239645032,281615.4013856646,5.823010930355407,14.2702219698584,57.715687872312415,10.167210826071834,4.216962981733038
