County,State,State_FIPS,County_FIPS,high_school_only_percentage
Jackson County,Indiana,18,071,45.3
Jasper County,Indiana,18,073,43.4
Jay County,Indiana,18,075,53.9
Jefferson County,Indiana,18,077,38.9
Jennings County,Indiana,18,079,48.2
Johnson County,Indiana,18,081,33.5
Knox County,Indiana,18,083,38.5
Kosciusko County,Indiana,18,085,37.1
LaGrange County,Indiana,18,087,31.2
Lake County,Indiana,18,089,38.1
LaPorte County,Indiana,18,091,39.6
Lawrence County,Indiana,18,093,42.6
Madison County,Indiana,18,095,41.4
Marion County,Indiana,18,097,29.1
Marshall County,Indiana,18,099,42.7
Martin County,Indiana,18,101,42.2
Miami County,Indiana,18,103,43.8
Monroe County,Indiana,18,105,23.2
Montgomery County,Indiana,18,107,43.7
Morgan County,Indiana,18,109,40.7
Newton County,Indiana,18,111,52.3
Noble County,Indiana,18,113,42.3
Ohio County,Indiana,18,115,46.2
Orange County,Indiana,18,117,44.7
Owen County,Indiana,18,119,46.7
Parke County,Indiana,18,121,41.6
Perry County,Indiana,18,123,49.3
Pike County,Indiana,18,125,48.7
Porter County,Indiana,18,127,35.9
Posey County,Indiana,18,129,43.4
Pulaski County,Indiana,18,131,48.4
Putnam County,Indiana,18,133,40.1
Randolph County,Indiana,18,135,45.4
Ripley County,Indiana,18,137,46.8
Rush County,Indiana,18,139,49.1
Saint Joseph County,Indiana,18,141,32.2
Scott County,Indiana,18,143,43.8
Shelby County,Indiana,18,145,45.6
Spencer County,Indiana,18,147,46.2
Starke County,Indiana,18,149,45.7
Steuben County,Indiana,18,151,41.2
Sullivan County,Indiana,18,153,42.1
Switzerland County,Indiana,18,155,52.1
Tippecanoe County,Indiana,18,157,27.9
Tipton County,Indiana,18,159,45.9
Union County,Indiana,18,161,37.1
Vanderburgh County,Indiana,18,163,34.5
Vermillion County,Indiana,18,165,47.4
Vigo County,Indiana,18,167,35.9
Wabash County,Indiana,18,169,44.4
Warren County,Indiana,18,171,43.2
Warrick County,Indiana,18,173,31.6
Washington County,Indiana,18,175,48.5
Wayne County,Indiana,18,177,40.1
Wells County,Indiana,18,179,43.2
White County,Indiana,18,181,44.8
Whitley County,Indiana,18,183,44.6
Adair County,Iowa,19,001,45.5
Adams County,Iowa,19,003,45.7
Allamakee County,Iowa,19,005,44.3
Appanoose County,Iowa,19,007,40.6
Audubon County,Iowa,19,009,45.3
Benton County,Iowa,19,011,41.9
Black Hawk County,Iowa,19,013,35.6
Boone County,Iowa,19,015,37.1
Bremer County,Iowa,19,017,34.6
Buchanan County,Iowa,19,019,48.2
Buena Vista County,Iowa,19,021,30.8
Butler County,Iowa,19,023,46.4
Calhoun County,Iowa,19,025,39.3
Carroll County,Iowa,19,027,47.0
Cass County,Iowa,19,029,43.8
Cedar County,Iowa,19,031,44.3
Cerro Gordo County,Iowa,19,033,34.1
Cherokee County,Iowa,19,035,37.6
Chickasaw County,Iowa,19,037,49.0
Clarke County,Iowa,19,039,47.5
Clay County,Iowa,19,041,38.3
Clayton County,Iowa,19,043,52.4
Clinton County,Iowa,19,045,40.2
Crawford County,Iowa,19,047,41.4
Dallas County,Iowa,19,049,21.5
Davis County,Iowa,19,051,36.9
Decatur County,Iowa,19,053,41.1
Delaware County,Iowa,19,055,50.7
Des Moines County,Iowa,19,057,37.2
Dickinson County,Iowa,19,059,31.4
Dubuque County,Iowa,19,061,38.1
Emmet County,Iowa,19,063,34.9
Fayette County,Iowa,19,065,45.7
Floyd County,Iowa,19,067,42.4
Franklin County,Iowa,19,069,33.8
Fremont County,Iowa,19,071,43.7
Greene County,Iowa,19,073,34.0
Grundy County,Iowa,19,075,40.2
Guthrie County,Iowa,19,077,40.2
Hamilton County,Iowa,19,079,40.6
Hancock County,Iowa,19,081,40.5
Hardin County,Iowa,19,083,37.2
Harrison County,Iowa,19,085,44.1
Henry County,Iowa,19,087,37.8
Howard County,Iowa,19,089,46.0
Humboldt County,Iowa,19,091,40.9
Ida County,Iowa,19,093,40.4
Iowa County,Iowa,19,095,40.1
Jackson County,Iowa,19,097,48.3
Jasper County,Iowa,19,099,42.9
Jefferson County,Iowa,19,101,35.3
Johnson County,Iowa,19,103,18.5
Jones County,Iowa,19,105,47.5
Keokuk County,Iowa,19,107,47.8
Kossuth County,Iowa,19,109,43.3
Lee County,Iowa,19,111,44.2
Linn County,Iowa,19,113,27.0
Louisa County,Iowa,19,115,45.7
Lucas County,Iowa,19,117,46.5
Lyon County,Iowa,19,119,41.5
Madison County,Iowa,19,121,46.0
Mahaska County,Iowa,19,123,42.2
Marion County,Iowa,19,125,37.1
Marshall County,Iowa,19,127,36.9
Mills County,Iowa,19,129,32.9
Mitchell County,Iowa,19,131,44.6
Monona County,Iowa,19,133,45.7
Monroe County,Iowa,19,135,47.1
Montgomery County,Iowa,19,137,31.3
Muscatine County,Iowa,19,139,35.7
O'Brien County,Iowa,19,141,39.9
Osceola County,Iowa,19,143,48.0
Page County,Iowa,19,145,37.4
Palo Alto County,Iowa,19,147,36.6
Plymouth County,Iowa,19,149,39.8
Pocahontas County,Iowa,19,151,40.1
Polk County,Iowa,19,153,25.4
Pottawattamie County,Iowa,19,155,37.5
Poweshiek County,Iowa,19,157,40.9
Ringgold County,Iowa,19,159,41.4
Sac County,Iowa,19,161,46.0
Scott County,Iowa,19,163,27.8
Shelby County,Iowa,19,165,46.3
Sioux County,Iowa,19,167,34.4
Story County,Iowa,19,169,18.2
Tama County,Iowa,19,171,42.8
Taylor County,Iowa,19,173,47.9
Union County,Iowa,19,175,42.1
Van Buren County,Iowa,19,177,47.6
Wapello County,Iowa,19,179,40.4
Warren County,Iowa,19,181,34.7
Washington County,Iowa,19,183,39.4
Wayne County,Iowa,19,185,46.5
Webster County,Iowa,19,187,34.2
Winnebago County,Iowa,19,189,33.7
Winneshiek County,Iowa,19,191,40.9
Woodbury County,Iowa,19,193,33.4
Worth County,Iowa,19,195,34.8
Wright County,Iowa,19,197,41.2
Allen County,Kansas,20,001,37.1
Anderson County,Kansas,20,003,45.5
Atchison County,Kansas,20,005,47.4
Barber County,Kansas,20,007,37.8
Barton County,Kansas,20,009,31.6
Bourbon County,Kansas,20,011,29.9
Brown County,Kansas,20,013,42.8
Butler County,Kansas,20,015,28.9
Chase County,Kansas,20,017,38.2
Chautauqua County,Kansas,20,019,36.3
Cherokee County,Kansas,20,021,36.9
Cheyenne County,Kansas,20,023,35.6
Clark County,Kansas,20,025,29.1
Clay County,Kansas,20,027,38.7
Cloud County,Kansas,20,029,39.1
Coffey County,Kansas,20,031,37.6
Comanche County,Kansas,20,033,29.9
Cowley County,Kansas,20,035,31.6
Crawford County,Kansas,20,037,31.9
Decatur County,Kansas,20,039,41.9
Dickinson County,Kansas,20,041,38.4
Doniphan County,Kansas,20,043,41.6
Douglas County,Kansas,20,045,20.4
Edwards County,Kansas,20,047,31.8
Elk County,Kansas,20,049,43.8
Ellis County,Kansas,20,051,31.0
Ellsworth County,Kansas,20,053,41.9
Finney County,Kansas,20,055,28.5
Ford County,Kansas,20,057,24.6
Franklin County,Kansas,20,059,38.3
Geary County,Kansas,20,061,31.4
Gove County,Kansas,20,063,45.2
Graham County,Kansas,20,065,38.6
Grant County,Kansas,20,067,30.3
Gray County,Kansas,20,069,30.0
Greeley County,Kansas,20,071,28.8
Greenwood County,Kansas,20,073,48.9
Hamilton County,Kansas,20,075,34.6
Harper County,Kansas,20,077,33.3
Harvey County,Kansas,20,079,33.7
Haskell County,Kansas,20,081,31.1
Hodgeman County,Kansas,20,083,29.9
Jackson County,Kansas,20,085,43.6
Jefferson County,Kansas,20,087,44.6
Jewell County,Kansas,20,089,35.1
Johnson County,Kansas,20,091,15.1
Kearny County,Kansas,20,093,32.4
Kingman County,Kansas,20,095,34.9
Kiowa County,Kansas,20,097,30.0
Labette County,Kansas,20,099,31.3
Lane County,Kansas,20,101,35.4
Leavenworth County,Kansas,20,103,33.8
Lincoln County,Kansas,20,105,37.3
Linn County,Kansas,20,107,42.9
Logan County,Kansas,20,109,38.3
Lyon County,Kansas,20,111,34.0
McPherson County,Kansas,20,113,32.1
Marion County,Kansas,20,115,40.4
Marshall County,Kansas,20,117,53.2
Meade County,Kansas,20,119,33.8
Miami County,Kansas,20,121,34.4
Mitchell County,Kansas,20,123,34.2
Montgomery County,Kansas,20,125,33.1
Morris County,Kansas,20,127,45.5
Morton County,Kansas,20,129,35.0
Nemaha County,Kansas,20,131,53.1
Neosho County,Kansas,20,133,36.1
Ness County,Kansas,20,135,40.4
Norton County,Kansas,20,137,31.8
Osage County,Kansas,20,139,40.6
Osborne County,Kansas,20,141,38.0
Ottawa County,Kansas,20,143,34.4
Pawnee County,Kansas,20,145,28.7
Phillips County,Kansas,20,147,39.9
Pottawatomie County,Kansas,20,149,34.1
Pratt County,Kansas,20,151,28.3
Rawlins County,Kansas,20,153,37.8
Reno County,Kansas,20,155,31.6
Republic County,Kansas,20,157,40.6
Rice County,Kansas,20,159,36.4
Riley County,Kansas,20,161,20.7
Rooks County,Kansas,20,163,40.9
Rush County,Kansas,20,165,40.5
Russell County,Kansas,20,167,41.4
Saline County,Kansas,20,169,34.1
Scott County,Kansas,20,171,31.6
Sedgwick County,Kansas,20,173,27.0
Seward County,Kansas,20,175,28.6
Shawnee County,Kansas,20,177,31.6
Sheridan County,Kansas,20,179,37.2
Sherman County,Kansas,20,181,31.5
Smith County,Kansas,20,183,39.8
Stafford County,Kansas,20,185,37.1
Stanton County,Kansas,20,187,25.0
Stevens County,Kansas,20,189,38.6
Sumner County,Kansas,20,191,38.3
Thomas County,Kansas,20,193,24.3
Trego County,Kansas,20,195,43.4
Wabaunsee County,Kansas,20,197,48.1
Wallace County,Kansas,20,199,42.0
Washington County,Kansas,20,201,41.6
Wichita County,Kansas,20,203,28.2
Wilson County,Kansas,20,205,38.3
Woodson County,Kansas,20,207,49.5
Wyandotte County,Kansas,20,209,35.7
Adair County,Kentucky,21,001,36.3
Allen County,Kentucky,21,003,42.7
Anderson County,Kentucky,21,005,43.4
Ballard County,Kentucky,21,007,41.3
Barren County,Kentucky,21,009,45.2
Bath County,Kentucky,21,011,43.2
Bell County,Kentucky,21,013,37.8
Boone County,Kentucky,21,015,28.5
Bourbon County,Kentucky,21,017,40.7
Boyd County,Kentucky,21,019,40.5
Boyle County,Kentucky,21,021,34.8
Bracken County,Kentucky,21,023,40.9
Breathitt County,Kentucky,21,025,36.9
Breckinridge County,Kentucky,21,027,45.1
Bullitt County,Kentucky,21,029,42.7
Butler County,Kentucky,21,031,49.6
Caldwell County,Kentucky,21,033,49.7
Calloway County,Kentucky,21,035,35.1
Campbell County,Kentucky,21,037,32.6
Carlisle County,Kentucky,21,039,45.6
Carroll County,Kentucky,21,041,42.8
Carter County,Kentucky,21,043,43.8
Casey County,Kentucky,21,045,36.8
Christian County,Kentucky,21,047,35.9
Clark County,Kentucky,21,049,35.9
Clay County,Kentucky,21,051,40.0
Clinton County,Kentucky,21,053,35.9
Crittenden County,Kentucky,21,055,45.7
Cumberland County,Kentucky,21,057,38.6
Daviess County,Kentucky,21,059,43.0
Edmonson County,Kentucky,21,061,46.9
Elliott County,Kentucky,21,063,44.4
Estill County,Kentucky,21,065,49.3
Fayette County,Kentucky,21,067,20.7
Fleming County,Kentucky,21,069,44.5
Floyd County,Kentucky,21,071,34.9
Franklin County,Kentucky,21,073,33.4
Fulton County,Kentucky,21,075,44.1
Gallatin County,Kentucky,21,077,41.8
Garrard County,Kentucky,21,079,42.2
Grant County,Kentucky,21,081,42.7
Graves County,Kentucky,21,083,40.8
Grayson County,Kentucky,21,085,44.3
Green County,Kentucky,21,087,49.8
Greenup County,Kentucky,21,089,38.5
Hancock County,Kentucky,21,091,45.9
Hardin County,Kentucky,21,093,34.4
Harlan County,Kentucky,21,095,37.6
Harrison County,Kentucky,21,097,43.3
Hart County,Kentucky,21,099,43.9
Henderson County,Kentucky,21,101,41.6
Henry County,Kentucky,21,103,45.2
Hickman County,Kentucky,21,105,39.5
Hopkins County,Kentucky,21,107,39.0
Jackson County,Kentucky,21,109,41.7
Jefferson County,Kentucky,21,111,29.3
Jessamine County,Kentucky,21,113,31.4
Johnson County,Kentucky,21,115,42.4
Kenton County,Kentucky,21,117,30.0
Knott County,Kentucky,21,119,42.2
Knox County,Kentucky,21,121,42.5
Larue County,Kentucky,21,123,45.4
Laurel County,Kentucky,21,125,39.2
Lawrence County,Kentucky,21,127,42.0
Lee County,Kentucky,21,129,45.5
Leslie County,Kentucky,21,131,31.2
Letcher County,Kentucky,21,133,39.2
Lewis County,Kentucky,21,135,46.8
Lincoln County,Kentucky,21,137,48.1
Livingston County,Kentucky,21,139,43.7
Logan County,Kentucky,21,141,41.3
Lyon County,Kentucky,21,143,40.4
McCracken County,Kentucky,21,145,34.0
McCreary County,Kentucky,21,147,35.9
McLean County,Kentucky,21,149,43.1
Madison County,Kentucky,21,151,33.0
Magoffin County,Kentucky,21,153,38.6
Marion County,Kentucky,21,155,53.3
Marshall County,Kentucky,21,157,45.6
Martin County,Kentucky,21,159,41.3
Mason County,Kentucky,21,161,40.1
Meade County,Kentucky,21,163,41.5
Menifee County,Kentucky,21,165,39.3
Mercer County,Kentucky,21,167,42.6
Metcalfe County,Kentucky,21,169,45.5
Monroe County,Kentucky,21,171,45.7
Montgomery County,Kentucky,21,173,41.4
Morgan County,Kentucky,21,175,42.1
Muhlenberg County,Kentucky,21,177,43.6
Nelson County,Kentucky,21,179,45.1
Nicholas County,Kentucky,21,181,42.7
Ohio County,Kentucky,21,183,45.6
Oldham County,Kentucky,21,185,25.4
Owen County,Kentucky,21,187,41.8
Owsley County,Kentucky,21,189,33.6
Pendleton County,Kentucky,21,191,47.3
Perry County,Kentucky,21,193,32.6
Pike County,Kentucky,21,195,37.2
Powell County,Kentucky,21,197,44.5
Pulaski County,Kentucky,21,199,39.7
Robertson County,Kentucky,21,201,41.4
Rockcastle County,Kentucky,21,203,42.5
Rowan County,Kentucky,21,205,34.6
Russell County,Kentucky,21,207,36.6
Scott County,Kentucky,21,209,32.0
Shelby County,Kentucky,21,211,33.0
Simpson County,Kentucky,21,213,39.5
Spencer County,Kentucky,21,215,35.7
Taylor County,Kentucky,21,217,41.5
Todd County,Kentucky,21,219,45.9
Trigg County,Kentucky,21,221,36.4
Trimble County,Kentucky,21,223,47.0
Union County,Kentucky,21,225,42.2
Warren County,Kentucky,21,227,31.2
Washington County,Kentucky,21,229,47.2
Wayne County,Kentucky,21,231,39.6
Webster County,Kentucky,21,233,45.2
Whitley County,Kentucky,21,235,40.8
Wolfe County,Kentucky,21,237,35.9
Woodford County,Kentucky,21,239,29.0
Acadia Parish,Louisiana,22,001,42.2
Allen Parish,Louisiana,22,003,40.8
Ascension Parish,Louisiana,22,005,39.1
Assumption Parish,Louisiana,22,007,40.4
Avoyelles Parish,Louisiana,22,009,37.3
Beauregard Parish,Louisiana,22,011,43.1
Bienville Parish,Louisiana,22,013,37.0
Bossier Parish,Louisiana,22,015,33.8
Caddo Parish,Louisiana,22,017,35.5
Calcasieu Parish,Louisiana,22,019,37.4
Caldwell Parish,Louisiana,22,021,44.1
Cameron Parish,Louisiana,22,023,45.6
Catahoula Parish,Louisiana,22,025,39.5
Claiborne Parish,Louisiana,22,027,41.1
Concordia Parish,Louisiana,22,029,40.3
De Soto Parish,Louisiana,22,031,40.0
East Baton Rouge Parish,Louisiana,22,033,25.7
East Carroll Parish,Louisiana,22,035,41.8
East Feliciana Parish,Louisiana,22,037,42.9
Evangeline Parish,Louisiana,22,039,38.9
Franklin Parish,Louisiana,22,041,37.6
Grant Parish,Louisiana,22,043,42.9
Iberia Parish,Louisiana,22,045,41.3
Iberville Parish,Louisiana,22,047,41.7
Jackson Parish,Louisiana,22,049,41.7
Jefferson Parish,Louisiana,22,051,30.7
Jefferson Davis Parish,Louisiana,22,053,43.9
Lafayette Parish,Louisiana,22,055,30.2
Lafourche Parish,Louisiana,22,057,38.8
LaSalle Parish,Louisiana,22,059,47.7
Lincoln Parish,Louisiana,22,061,29.8
Livingston Parish,Louisiana,22,063,39.1
Madison Parish,Louisiana,22,065,44.2
Morehouse Parish,Louisiana,22,067,43.0
Natchitoches Parish,Louisiana,22,069,38.8
Orleans Parish,Louisiana,22,071,26.2
Ouachita Parish,Louisiana,22,073,34.1
Plaquemines Parish,Louisiana,22,075,39.1
Pointe Coupee Parish,Louisiana,22,077,47.9
Rapides Parish,Louisiana,22,079,36.1
Red River Parish,Louisiana,22,081,50.4
Richland Parish,Louisiana,22,083,38.0
Sabine Parish,Louisiana,22,085,42.4
Saint Bernard Parish,Louisiana,22,087,42.4
Saint Charles Parish,Louisiana,22,089,37.2
Saint Helena Parish,Louisiana,22,091,44.5
Saint James Parish,Louisiana,22,093,48.6
Saint John the Baptist Parish,Louisiana,22,095,37.4
Saint Landry Parish,Louisiana,22,097,43.6
Saint Martin Parish,Louisiana,22,099,43.7
Saint Mary Parish,Louisiana,22,101,39.3
Saint Tammany Parish,Louisiana,22,103,27.1
Tangipahoa Parish,Louisiana,22,105,37.4
Tensas Parish,Louisiana,22,107,44.5
Terrebonne Parish,Louisiana,22,109,40.1
Union Parish,Louisiana,22,111,45.6
Vermilion Parish,Louisiana,22,113,44.8
Vernon Parish,Louisiana,22,115,37.3
Washington Parish,Louisiana,22,117,44.0
Webster Parish,Louisiana,22,119,44.4
West Baton Rouge Parish,Louisiana,22,121,42.6
West Carroll Parish,Louisiana,22,123,43.3
West Feliciana Parish,Louisiana,22,125,33.2
Winn Parish,Louisiana,22,127,42.7
Androscoggin County,Maine,23,001,40.4
Aroostook County,Maine,23,003,39.2
Cumberland County,Maine,23,005,25.5
Franklin County,Maine,23,007,40.0
Hancock County,Maine,23,009,34.2
Kennebec County,Maine,23,011,38.4
Knox County,Maine,23,013,39.0
Lincoln County,Maine,23,015,33.6
Oxford County,Maine,23,017,47.8
Penobscot County,Maine,23,019,37.1
Piscataquis County,Maine,23,021,43.4
Sagadahoc County,Maine,23,023,32.4
Somerset County,Maine,23,025,45.7
Waldo County,Maine,23,027,39.9
Washington County,Maine,23,029,39.9
York County,Maine,23,031,34.1
Allegany County,Maryland,24,001,46.8
Anne Arundel County,Maryland,24,003,25.0
Baltimore County,Maryland,24,005,27.3
Calvert County,Maryland,24,009,32.9
Caroline County,Maryland,24,011,41.7
Carroll County,Maryland,24,013,31.8
Cecil County,Maryland,24,015,37.1
Charles County,Maryland,24,017,31.9
Dorchester County,Maryland,24,019,43.3
Frederick County,Maryland,24,021,26.4
Garrett County,Maryland,24,023,45.4
Harford County,Maryland,24,025,29.2
Howard County,Maryland,24,027,13.7
Kent County,Maryland,24,029,37.1
Queen Anne's County,Maryland,24,035,33.4
Saint Mary's County,Maryland,24,037,30.2
Somerset County,Maryland,24,039,44.6
Talbot County,Maryland,24,041,28.9
Washington County,Maryland,24,043,38.7
Wicomico County,Maryland,24,045,32.3
Worcester County,Maryland,24,047,33.5
Baltimore City,Maryland,24,510,30.7
Montgomery County,Maryland,24,031,13.1
Prince George's County,Maryland,24,033,28.5
Barnstable County,Massachusetts,25,001,26.5
Berkshire County,Massachusetts,25,003,35.6
Bristol County,Massachusetts,25,005,32.0
Dukes County,Massachusetts,25,007,25.1
Essex County,Massachusetts,25,009,26.5
Franklin County,Massachusetts,25,011,31.8
Hampden County,Massachusetts,25,013,32.9
Hampshire County,Massachusetts,25,015,28.2
Middlesex County,Massachusetts,25,017,22.0
Nantucket County,Massachusetts,25,019,26.9
Norfolk County,Massachusetts,25,021,22.3
Plymouth County,Massachusetts,25,023,31.5
Suffolk County,Massachusetts,25,025,24.5
Worcester County,Massachusetts,25,027,30.1
Alcona County,Michigan,26,001,37.8
Alger County,Michigan,26,003,46.2
Allegan County,Michigan,26,005,39.8
Alpena County,Michigan,26,007,34.6
Antrim County,Michigan,26,009,35.5
Arenac County,Michigan,26,011,44.0
Baraga County,Michigan,26,013,47.6
Barry County,Michigan,26,015,39.6
Bay County,Michigan,26,017,36.7
Benzie County,Michigan,26,019,33.7
Berrien County,Michigan,26,021,31.2
Branch County,Michigan,26,023,43.7
Calhoun County,Michigan,26,025,37.5
Cass County,Michigan,26,027,40.9
Charlevoix County,Michigan,26,029,33.7
Cheboygan County,Michigan,26,031,40.6
Chippewa County,Michigan,26,033,39.7
Clare County,Michigan,26,035,38.3
Clinton County,Michigan,26,037,28.2
Crawford County,Michigan,26,039,38.9
Delta County,Michigan,26,041,38.3
Dickinson County,Michigan,26,043,41.2
Eaton County,Michigan,26,045,28.8
Emmet County,Michigan,26,047,29.8
Genesee County,Michigan,26,049,35.4
Gladwin County,Michigan,26,051,39.6
Gogebic County,Michigan,26,053,37.5
Grand Traverse County,Michigan,26,055,29.0
Gratiot County,Michigan,26,057,42.2
Hillsdale County,Michigan,26,059,41.4
Houghton County,Michigan,26,061,31.8
Huron County,Michigan,26,063,45.3
Ingham County,Michigan,26,065,21.9
Ionia County,Michigan,26,067,38.7
Iosco County,Michigan,26,069,38.9
Iron County,Michigan,26,071,41.1
Isabella County,Michigan,26,073,34.9
Jackson County,Michigan,26,075,35.8
Kalamazoo County,Michigan,26,077,24.7
Kalkaska County,Michigan,26,079,43.3
Kent County,Michigan,26,081,26.3
Keweenaw County,Michigan,26,083,36.3
Lake County,Michigan,26,085,42.8
Lapeer County,Michigan,26,087,40.0
Leelanau County,Michigan,26,089,24.3
Lenawee County,Michigan,26,091,36.9
Livingston County,Michigan,26,093,26.2
Luce County,Michigan,26,095,42.8
Mackinac County,Michigan,26,097,39.5
Macomb County,Michigan,26,099,29.8
Manistee County,Michigan,26,101,38.6
Marquette County,Michigan,26,103,33.5
Mason County,Michigan,26,105,34.7
Mecosta County,Michigan,26,107,36.1
Menominee County,Michigan,26,109,44.1
Midland County,Michigan,26,111,28.9
Missaukee County,Michigan,26,113,44.5
Monroe County,Michigan,26,115,38.4
Montcalm County,Michigan,26,117,40.2
Montmorency County,Michigan,26,119,40.2
Muskegon County,Michigan,26,121,37.0
Newaygo County,Michigan,26,123,41.7
Oakland County,Michigan,26,125,19.3
Oceana County,Michigan,26,127,36.9
Ogemaw County,Michigan,26,129,44.1
Ontonagon County,Michigan,26,131,39.0
Osceola County,Michigan,26,133,45.5
Oscoda County,Michigan,26,135,40.7
Otsego County,Michigan,26,137,38.7
Ottawa County,Michigan,26,139,30.6
Presque Isle County,Michigan,26,141,38.8
Roscommon County,Michigan,26,143,36.5
Saginaw County,Michigan,26,145,36.1
Saint Clair County,Michigan,26,147,37.7
Saint Joseph County,Michigan,26,149,39.6
Sanilac County,Michigan,26,151,47.8
Schoolcraft County,Michigan,26,153,47.0
Shiawassee County,Michigan,26,155,39.0
Tuscola County,Michigan,26,157,42.4
Van Buren County,Michigan,26,159,33.9
Washtenaw County,Michigan,26,161,15.7
Wayne County,Michigan,26,163,31.9
Wexford County,Michigan,26,165,39.0
Aitkin County,Minnesota,27,001,40.8
Anoka County,Minnesota,27,003,31.3
Becker County,Minnesota,27,005,35.4
Beltrami County,Minnesota,27,007,28.2
Benton County,Minnesota,27,009,35.4
Big Stone County,Minnesota,27,011,43.0
Blue Earth County,Minnesota,27,013,32.4
Brown County,Minnesota,27,015,38.8
Carlton County,Minnesota,27,017,36.3
Carver County,Minnesota,27,019,21.4
Cass County,Minnesota,27,021,36.9
Chippewa County,Minnesota,27,023,34.5
Chisago County,Minnesota,27,025,39.0
Clay County,Minnesota,27,027,31.7
Clearwater County,Minnesota,27,029,41.0
Cook County,Minnesota,27,031,29.8
Cottonwood County,Minnesota,27,033,38.2
Crow Wing County,Minnesota,27,035,31.7
Dakota County,Minnesota,27,037,22.5
Dodge County,Minnesota,27,039,35.9
Douglas County,Minnesota,27,041,29.9
Faribault County,Minnesota,27,043,41.1
Fillmore County,Minnesota,27,045,37.7
Freeborn County,Minnesota,27,047,40.0
Goodhue County,Minnesota,27,049,33.8
Grant County,Minnesota,27,051,37.8
Hennepin County,Minnesota,27,053,18.1
Houston County,Minnesota,27,055,35.8
Hubbard County,Minnesota,27,057,34.9
Isanti County,Minnesota,27,059,43.6
Itasca County,Minnesota,27,061,35.9
Jackson County,Minnesota,27,063,39.4
Kanabec County,Minnesota,27,065,41.6
Kandiyohi County,Minnesota,27,067,32.9
Kittson County,Minnesota,27,069,35.5
Koochiching County,Minnesota,27,071,41.7
Lac qui Parle County,Minnesota,27,073,40.5
Lake County,Minnesota,27,075,38.2
Lake of the Woods County,Minnesota,27,077,35.5
Le Sueur County,Minnesota,27,079,39.4
Lincoln County,Minnesota,27,081,47.4
Lyon County,Minnesota,27,083,34.6
McLeod County,Minnesota,27,085,36.6
Mahnomen County,Minnesota,27,087,38.7
Marshall County,Minnesota,27,089,39.7
Martin County,Minnesota,27,091,39.2
Meeker County,Minnesota,27,093,40.5
Mille Lacs County,Minnesota,27,095,41.3
Morrison County,Minnesota,27,097,40.9
Mower County,Minnesota,27,099,33.4
Murray County,Minnesota,27,101,43.5
Nicollet County,Minnesota,27,103,28.6
Nobles County,Minnesota,27,105,34.6
Norman County,Minnesota,27,107,42.3
Olmsted County,Minnesota,27,109,22.7
Otter Tail County,Minnesota,27,111,34.2
Pennington County,Minnesota,27,113,34.5
Pine County,Minnesota,27,115,44.3
Pipestone County,Minnesota,27,117,39.8
Polk County,Minnesota,27,119,32.5
Pope County,Minnesota,27,121,37.5
Ramsey County,Minnesota,27,123,23.2
Red Lake County,Minnesota,27,125,38.4
Redwood County,Minnesota,27,127,38.6
Renville County,Minnesota,27,129,42.1
Rice County,Minnesota,27,131,34.0
Rock County,Minnesota,27,133,44.6
Roseau County,Minnesota,27,135,41.0
Saint Louis County,Minnesota,27,137,30.5
Scott County,Minnesota,27,139,24.2
Sherburne County,Minnesota,27,141,29.5
Sibley County,Minnesota,27,143,45.8
Stearns County,Minnesota,27,145,33.0
Steele County,Minnesota,27,147,33.5
Stevens County,Minnesota,27,149,32.4
Swift County,Minnesota,27,151,44.3
Todd County,Minnesota,27,153,39.6
Traverse County,Minnesota,27,155,39.7
Wabasha County,Minnesota,27,157,43.8
Wadena County,Minnesota,27,159,37.1
Waseca County,Minnesota,27,161,38.2
Washington County,Minnesota,27,163,22.7
Watonwan County,Minnesota,27,165,41.8
Wilkin County,Minnesota,27,167,34.5
Winona County,Minnesota,27,169,32.1
Wright County,Minnesota,27,171,32.8
Yellow Medicine County,Minnesota,27,173,40.8
Adams County,Mississippi,28,001,36.4
Alcorn County,Mississippi,28,003,34.4
Amite County,Mississippi,28,005,37.4
Attala County,Mississippi,28,007,27.3
Benton County,Mississippi,28,009,35.2
Bolivar County,Mississippi,28,011,27.1
Calhoun County,Mississippi,28,013,33.8
Carroll County,Mississippi,28,015,41.1
Chickasaw County,Mississippi,28,017,37.2
Choctaw County,Mississippi,28,019,36.8
Claiborne County,Mississippi,28,021,39.2
Clarke County,Mississippi,28,023,41.7
Clay County,Mississippi,28,025,32.0
Coahoma County,Mississippi,28,027,28.6
Copiah County,Mississippi,28,029,32.8
Covington County,Mississippi,28,031,39.9
DeSoto County,Mississippi,28,033,31.6
Forrest County,Mississippi,28,035,27.9
Franklin County,Mississippi,28,037,36.0
George County,Mississippi,28,039,50.2
Greene County,Mississippi,28,041,42.7
Grenada County,Mississippi,28,043,32.3
Hancock County,Mississippi,28,045,32.3
Harrison County,Mississippi,28,047,29.2
Hinds County,Mississippi,28,049,28.2
Holmes County,Mississippi,28,051,34.9
Humphreys County,Mississippi,28,053,32.2
Issaquena County,Mississippi,28,055,31.9
Itawamba County,Mississippi,28,057,31.6
Jackson County,Mississippi,28,059,32.6
Jasper County,Mississippi,28,061,34.6
Jefferson County,Mississippi,28,063,52.1
Jefferson Davis County,Mississippi,28,065,38.7
Jones County,Mississippi,28,067,28.0
Kemper County,Mississippi,28,069,39.1
