County,State,State_FIPS,County_FIPS,median_gross_rent
Yukon-Koyukuk Census Area,Alaska,02,290,638.0
Hoonah-Angoon Census Area,Alaska,02,105,725.0
Skagway Municipality,Alaska,02,230,1020.0
Yakutat City and Borough,Alaska,02,282,945.0
Ketchikan Gateway Borough,Alaska,02,130,1033.0
Petersburg Borough,Alaska,02,195,938.0
Prince of Wales-Hyder Census Area,Alaska,02,198,811.0
Wrangell City and Borough,Alaska,02,275,732.0
Apache County,Arizona,04,001,523.0
Cochise County,Arizona,04,003,802.0
Coconino County,Arizona,04,005,1003.0
Gila County,Arizona,04,007,742.0
Graham County,Arizona,04,009,729.0
Greenlee County,Arizona,04,011,415.0
Maricopa County,Arizona,04,013,962.0
Mohave County,Arizona,04,015,786.0
Navajo County,Arizona,04,017,656.0
Pima County,Arizona,04,019,816.0
Pinal County,Arizona,04,021,992.0
Santa Cruz County,Arizona,04,023,603.0
Yavapai County,Arizona,04,025,857.0
La Paz County,Arizona,04,012,592.0
Yuma County,Arizona,04,027,839.0
Arkansas County,Arkansas,05,001,622.0
Ashley County,Arkansas,05,003,588.0
Baxter County,Arkansas,05,005,624.0
Benton County,Arkansas,05,007,796.0
Boone County,Arkansas,05,009,596.0
Bradley County,Arkansas,05,011,565.0
Calhoun County,Arkansas,05,013,634.0
Carroll County,Arkansas,05,015,622.0
Chicot County,Arkansas,05,017,575.0
Clark County,Arkansas,05,019,580.0
Clay County,Arkansas,05,021,509.0
Cleburne County,Arkansas,05,023,660.0
Cleveland County,Arkansas,05,025,627.0
Columbia County,Arkansas,05,027,599.0
Conway County,Arkansas,05,029,598.0
Craighead County,Arkansas,05,031,681.0
Crawford County,Arkansas,05,033,637.0
Crittenden County,Arkansas,05,035,686.0
Cross County,Arkansas,05,037,645.0
Dallas County,Arkansas,05,039,521.0
Desha County,Arkansas,05,041,537.0
Drew County,Arkansas,05,043,597.0
Faulkner County,Arkansas,05,045,731.0
Franklin County,Arkansas,05,047,584.0
Fulton County,Arkansas,05,049,508.0
Garland County,Arkansas,05,051,712.0
Grant County,Arkansas,05,053,695.0
Greene County,Arkansas,05,055,670.0
Hempstead County,Arkansas,05,057,571.0
Hot Spring County,Arkansas,05,059,657.0
Howard County,Arkansas,05,061,560.0
Independence County,Arkansas,05,063,573.0
Izard County,Arkansas,05,065,508.0
Jackson County,Arkansas,05,067,541.0
Jefferson County,Arkansas,05,069,669.0
Johnson County,Arkansas,05,071,605.0
Lafayette County,Arkansas,05,073,470.0
Lawrence County,Arkansas,05,075,531.0
Lee County,Arkansas,05,077,533.0
Lincoln County,Arkansas,05,079,593.0
Little River County,Arkansas,05,081,530.0
Logan County,Arkansas,05,083,549.0
Lonoke County,Arkansas,05,085,714.0
Madison County,Arkansas,05,087,621.0
Marion County,Arkansas,05,089,553.0
Miller County,Arkansas,05,091,708.0
Mississippi County,Arkansas,05,093,624.0
Monroe County,Arkansas,05,095,497.0
Montgomery County,Arkansas,05,097,538.0
Nevada County,Arkansas,05,099,635.0
Newton County,Arkansas,05,101,370.0
Ouachita County,Arkansas,05,103,546.0
Perry County,Arkansas,05,105,621.0
Phillips County,Arkansas,05,107,589.0
Pike County,Arkansas,05,109,489.0
Poinsett County,Arkansas,05,111,516.0
Polk County,Arkansas,05,113,484.0
Pope County,Arkansas,05,115,640.0
Prairie County,Arkansas,05,117,471.0
Pulaski County,Arkansas,05,119,779.0
Randolph County,Arkansas,05,121,531.0
Saint Francis County,Arkansas,05,123,576.0
Saline County,Arkansas,05,125,808.0
Scott County,Arkansas,05,127,512.0
Searcy County,Arkansas,05,129,421.0
Sebastian County,Arkansas,05,131,631.0
Sevier County,Arkansas,05,133,543.0
Sharp County,Arkansas,05,135,578.0
Stone County,Arkansas,05,137,518.0
Union County,Arkansas,05,139,633.0
Van Buren County,Arkansas,05,141,596.0
Washington County,Arkansas,05,143,704.0
White County,Arkansas,05,145,641.0
Woodruff County,Arkansas,05,147,468.0
Yell County,Arkansas,05,149,539.0
Alameda County,California,06,001,1367.0
Alpine County,California,06,003,913.0
Amador County,California,06,005,1047.0
Butte County,California,06,007,905.0
Calaveras County,California,06,009,1038.0
Colusa County,California,06,011,869.0
Contra Costa County,California,06,013,1426.0
Del Norte County,California,06,015,808.0
El Dorado County,California,06,017,1054.0
Fresno County,California,06,019,886.0
Glenn County,California,06,021,725.0
Humboldt County,California,06,023,892.0
Imperial County,California,06,025,766.0
Inyo County,California,06,027,844.0
Kern County,California,06,029,888.0
Kings County,California,06,031,881.0
Lake County,California,06,033,891.0
Lassen County,California,06,035,882.0
Los Angeles County,California,06,037,1231.0
Madera County,California,06,039,926.0
Marin County,California,06,041,1678.0
Mariposa County,California,06,043,812.0
Mendocino County,California,06,045,960.0
Merced County,California,06,047,873.0
Modoc County,California,06,049,653.0
Mono County,California,06,051,1068.0
Monterey County,California,06,053,1236.0
Napa County,California,06,055,1405.0
Nevada County,California,06,057,1191.0
Orange County,California,06,059,1548.0
Placer County,California,06,061,1303.0
Plumas County,California,06,063,836.0
Riverside County,California,06,065,1179.0
Sacramento County,California,06,067,1036.0
San Benito County,California,06,069,1353.0
San Bernardino County,California,06,071,1116.0
San Diego County,California,06,073,1344.0
San Francisco County,California,06,075,1558.0
San Joaquin County,California,06,077,1024.0
San Luis Obispo County,California,06,079,1235.0
San Mateo County,California,06,081,1728.0
Santa Barbara County,California,06,083,1369.0
Santa Clara County,California,06,085,1705.0
Santa Cruz County,California,06,087,1441.0
Shasta County,California,06,089,926.0
Sierra County,California,06,091,938.0
Siskiyou County,California,06,093,806.0
Solano County,California,06,095,1294.0
Sonoma County,California,06,097,1320.0
Stanislaus County,California,06,099,989.0
Sutter County,California,06,101,906.0
Tehama County,California,06,103,782.0
Trinity County,California,06,105,786.0
Tulare County,California,06,107,830.0
Tuolumne County,California,06,109,917.0
Ventura County,California,06,111,1507.0
Yolo County,California,06,113,1102.0
Yuba County,California,06,115,885.0
Alamosa County,Colorado,08,003,635.0
Archuleta County,Colorado,08,007,946.0
Baca County,Colorado,08,009,525.0
Bent County,Colorado,08,011,713.0
Chaffee County,Colorado,08,015,802.0
Cheyenne County,Colorado,08,017,636.0
Clear Creek County,Colorado,08,019,813.0
Conejos County,Colorado,08,021,498.0
Costilla County,Colorado,08,023,502.0
Crowley County,Colorado,08,025,595.0
Custer County,Colorado,08,027,726.0
Delta County,Colorado,08,029,829.0
Dolores County,Colorado,08,033,759.0
Douglas County,Colorado,08,035,1399.0
Eagle County,Colorado,08,037,1272.0
Elbert County,Colorado,08,039,1083.0
El Paso County,Colorado,08,041,976.0
Fremont County,Colorado,08,043,712.0
Garfield County,Colorado,08,045,1140.0
Gilpin County,Colorado,08,047,1029.0
Grand County,Colorado,08,049,1024.0
Gunnison County,Colorado,08,051,903.0
Huerfano County,Colorado,08,055,597.0
Jackson County,Colorado,08,057,721.0
Kiowa County,Colorado,08,061,582.0
Kit Carson County,Colorado,08,063,672.0
Lake County,Colorado,08,065,850.0
La Plata County,Colorado,08,067,984.0
Larimer County,Colorado,08,069,1035.0
Las Animas County,Colorado,08,071,755.0
Lincoln County,Colorado,08,073,705.0
Logan County,Colorado,08,075,673.0
Mesa County,Colorado,08,077,837.0
Moffat County,Colorado,08,081,721.0
Montezuma County,Colorado,08,083,775.0
Montrose County,Colorado,08,085,814.0
Morgan County,Colorado,08,087,726.0
Otero County,Colorado,08,089,655.0
Ouray County,Colorado,08,091,1026.0
Park County,Colorado,08,093,1088.0
Phillips County,Colorado,08,095,589.0
Pitkin County,Colorado,08,097,1278.0
Prowers County,Colorado,08,099,582.0
Pueblo County,Colorado,08,101,774.0
Rio Blanco County,Colorado,08,103,764.0
Rio Grande County,Colorado,08,105,575.0
Routt County,Colorado,08,107,1137.0
Saguache County,Colorado,08,109,663.0
San Miguel County,Colorado,08,113,1143.0
Sedgwick County,Colorado,08,115,543.0
Summit County,Colorado,08,117,1200.0
Teller County,Colorado,08,119,985.0
Washington County,Colorado,08,121,617.0
Yuma County,Colorado,08,125,639.0
Adams County,Colorado,08,001,1039.0
Arapahoe County,Colorado,08,005,1077.0
Boulder County,Colorado,08,013,1187.0
Broomfield County,Colorado,08,014,1336.0
Denver County,Colorado,08,031,962.0
Jefferson County,Colorado,08,059,1052.0
Weld County,Colorado,08,123,904.0
Fairfield County,Connecticut,09,001,1348.0
Hartford County,Connecticut,09,003,992.0
Litchfield County,Connecticut,09,005,955.0
Middlesex County,Connecticut,09,007,1095.0
New Haven County,Connecticut,09,009,1061.0
New London County,Connecticut,09,011,1022.0
Tolland County,Connecticut,09,013,1040.0
Windham County,Connecticut,09,015,847.0
Kent County,Delaware,10,001,985.0
New Castle County,Delaware,10,003,1038.0
Sussex County,Delaware,10,005,974.0
Alachua County,Florida,12,001,871.0
Baker County,Florida,12,003,691.0
Bay County,Florida,12,005,922.0
Bradford County,Florida,12,007,705.0
Brevard County,Florida,12,009,909.0
Broward County,Florida,12,011,1191.0
Calhoun County,Florida,12,013,659.0
Charlotte County,Florida,12,015,886.0
Citrus County,Florida,12,017,767.0
Clay County,Florida,12,019,1014.0
Collier County,Florida,12,021,1063.0
Columbia County,Florida,12,023,780.0
Miami-Dade County,Florida,12,086,1112.0
DeSoto County,Florida,12,027,665.0
Dixie County,Florida,12,029,646.0
Duval County,Florida,12,031,943.0
Escambia County,Florida,12,033,892.0
Flagler County,Florida,12,035,1053.0
Franklin County,Florida,12,037,711.0
Gadsden County,Florida,12,039,682.0
Gilchrist County,Florida,12,041,658.0
Glades County,Florida,12,043,681.0
Gulf County,Florida,12,045,800.0
Hamilton County,Florida,12,047,608.0
Hardee County,Florida,12,049,631.0
Hendry County,Florida,12,051,709.0
Hernando County,Florida,12,053,884.0
Highlands County,Florida,12,055,710.0
Hillsborough County,Florida,12,057,965.0
Holmes County,Florida,12,059,644.0
Indian River County,Florida,12,061,860.0
Jackson County,Florida,12,063,601.0
Jefferson County,Florida,12,065,716.0
Lafayette County,Florida,12,067,548.0
Lake County,Florida,12,069,936.0
Lee County,Florida,12,071,951.0
Leon County,Florida,12,073,925.0
Levy County,Florida,12,075,671.0
Liberty County,Florida,12,077,573.0
Madison County,Florida,12,079,599.0
Manatee County,Florida,12,081,954.0
Marion County,Florida,12,083,803.0
Martin County,Florida,12,085,971.0
Monroe County,Florida,12,087,1385.0
Nassau County,Florida,12,089,1046.0
Okaloosa County,Florida,12,091,1024.0
Okeechobee County,Florida,12,093,694.0
Orange County,Florida,12,095,1033.0
Osceola County,Florida,12,097,1049.0
Palm Beach County,Florida,12,099,1170.0
Pasco County,Florida,12,101,930.0
Pinellas County,Florida,12,103,952.0
Polk County,Florida,12,105,870.0
Putnam County,Florida,12,107,665.0
Saint Johns County,Florida,12,109,1119.0
Saint Lucie County,Florida,12,111,993.0
Santa Rosa County,Florida,12,113,1031.0
Sarasota County,Florida,12,115,1023.0
Seminole County,Florida,12,117,1077.0
Sumter County,Florida,12,119,787.0
Suwannee County,Florida,12,121,677.0
Taylor County,Florida,12,123,632.0
Union County,Florida,12,125,640.0
Volusia County,Florida,12,127,918.0
Wakulla County,Florida,12,129,827.0
Walton County,Florida,12,131,971.0
Washington County,Florida,12,133,641.0
Appling County,Georgia,13,001,499.0
Atkinson County,Georgia,13,003,460.0
Bacon County,Georgia,13,005,587.0
Baker County,Georgia,13,007,408.0
Baldwin County,Georgia,13,009,673.0
Banks County,Georgia,13,011,713.0
Barrow County,Georgia,13,013,913.0
Bartow County,Georgia,13,015,822.0
Ben Hill County,Georgia,13,017,613.0
Berrien County,Georgia,13,019,547.0
Bibb County,Georgia,13,021,743.0
Bleckley County,Georgia,13,023,606.0
Brantley County,Georgia,13,025,530.0
Brooks County,Georgia,13,027,609.0
Bryan County,Georgia,13,029,1071.0
Bulloch County,Georgia,13,031,773.0
Burke County,Georgia,13,033,546.0
Butts County,Georgia,13,035,775.0
Calhoun County,Georgia,13,037,501.0
Camden County,Georgia,13,039,921.0
Candler County,Georgia,13,043,541.0
Carroll County,Georgia,13,045,796.0
Catoosa County,Georgia,13,047,730.0
Charlton County,Georgia,13,049,687.0
Chatham County,Georgia,13,051,951.0
Chattahoochee County,Georgia,13,053,1236.0
Chattooga County,Georgia,13,055,584.0
Cherokee County,Georgia,13,057,1010.0
Clarke County,Georgia,13,059,790.0
Clay County,Georgia,13,061,375.0
Clayton County,Georgia,13,063,881.0
Clinch County,Georgia,13,065,417.0
Cobb County,Georgia,13,067,1006.0
Coffee County,Georgia,13,069,545.0
Colquitt County,Georgia,13,071,598.0
Columbia County,Georgia,13,073,1094.0
Cook County,Georgia,13,075,688.0
Coweta County,Georgia,13,077,933.0
Crawford County,Georgia,13,079,701.0
Crisp County,Georgia,13,081,597.0
Dade County,Georgia,13,083,677.0
Dawson County,Georgia,13,085,976.0
Decatur County,Georgia,13,087,633.0
DeKalb County,Georgia,13,089,991.0
Dodge County,Georgia,13,091,574.0
Dooly County,Georgia,13,093,499.0
Dougherty County,Georgia,13,095,689.0
Douglas County,Georgia,13,097,949.0
Early County,Georgia,13,099,585.0
Echols County,Georgia,13,101,612.0
Effingham County,Georgia,13,103,914.0
Elbert County,Georgia,13,105,609.0
Emanuel County,Georgia,13,107,563.0
Evans County,Georgia,13,109,614.0
Fannin County,Georgia,13,111,664.0
Fayette County,Georgia,13,113,1096.0
Floyd County,Georgia,13,115,674.0
Forsyth County,Georgia,13,117,1172.0
Franklin County,Georgia,13,119,607.0
Fulton County,Georgia,13,121,1001.0
Gilmer County,Georgia,13,123,688.0
Glascock County,Georgia,13,125,473.0
Glynn County,Georgia,13,127,828.0
Gordon County,Georgia,13,129,654.0
Grady County,Georgia,13,131,727.0
Greene County,Georgia,13,133,636.0
Gwinnett County,Georgia,13,135,1043.0
Habersham County,Georgia,13,137,687.0
Hall County,Georgia,13,139,858.0
Hancock County,Georgia,13,141,630.0
Haralson County,Georgia,13,143,670.0
Harris County,Georgia,13,145,868.0
Hart County,Georgia,13,147,592.0
Heard County,Georgia,13,149,757.0
Henry County,Georgia,13,151,1056.0
Houston County,Georgia,13,153,850.0
Irwin County,Georgia,13,155,571.0
Jackson County,Georgia,13,157,777.0
Jasper County,Georgia,13,159,782.0
Jeff Davis County,Georgia,13,161,486.0
Jefferson County,Georgia,13,163,534.0
Jenkins County,Georgia,13,165,508.0
Johnson County,Georgia,13,167,515.0
Jones County,Georgia,13,169,819.0
Lamar County,Georgia,13,171,650.0
Lanier County,Georgia,13,173,634.0
Laurens County,Georgia,13,175,594.0
Lee County,Georgia,13,177,931.0
Liberty County,Georgia,13,179,958.0
Lincoln County,Georgia,13,181,571.0
Long County,Georgia,13,183,724.0
Lowndes County,Georgia,13,185,758.0
Lumpkin County,Georgia,13,187,840.0
McDuffie County,Georgia,13,189,597.0
McIntosh County,Georgia,13,191,600.0
Macon County,Georgia,13,193,560.0
Madison County,Georgia,13,195,710.0
Marion County,Georgia,13,197,492.0
Meriwether County,Georgia,13,199,756.0
Miller County,Georgia,13,201,595.0
Mitchell County,Georgia,13,205,589.0
Monroe County,Georgia,13,207,729.0
Montgomery County,Georgia,13,209,558.0
Morgan County,Georgia,13,211,853.0
Murray County,Georgia,13,213,636.0
Muscogee County,Georgia,13,215,830.0
Newton County,Georgia,13,217,889.0
Oconee County,Georgia,13,219,883.0
Oglethorpe County,Georgia,13,221,745.0
Paulding County,Georgia,13,223,1018.0
Peach County,Georgia,13,225,687.0
Pickens County,Georgia,13,227,833.0
Pierce County,Georgia,13,229,569.0
Pike County,Georgia,13,231,796.0
Polk County,Georgia,13,233,670.0
Pulaski County,Georgia,13,235,625.0
Putnam County,Georgia,13,237,660.0
Quitman County,Georgia,13,239,684.0
Rabun County,Georgia,13,241,689.0
Randolph County,Georgia,13,243,592.0
Richmond County,Georgia,13,245,790.0
Rockdale County,Georgia,13,247,916.0
Schley County,Georgia,13,249,659.0
Screven County,Georgia,13,251,548.0
Seminole County,Georgia,13,253,666.0
Spalding County,Georgia,13,255,786.0
Stephens County,Georgia,13,257,567.0
Stewart County,Georgia,13,259,503.0
Sumter County,Georgia,13,261,634.0
Talbot County,Georgia,13,263,572.0
Taliaferro County,Georgia,13,265,521.0
Tattnall County,Georgia,13,267,545.0
Taylor County,Georgia,13,269,566.0
Telfair County,Georgia,13,271,571.0
Terrell County,Georgia,13,273,594.0
Thomas County,Georgia,13,275,709.0
Tift County,Georgia,13,277,586.0
Toombs County,Georgia,13,279,572.0
Towns County,Georgia,13,281,680.0
Treutlen County,Georgia,13,283,461.0
Troup County,Georgia,13,285,770.0
Turner County,Georgia,13,287,583.0
Twiggs County,Georgia,13,289,531.0
Union County,Georgia,13,291,625.0
Upson County,Georgia,13,293,673.0
Walker County,Georgia,13,295,648.0
Walton County,Georgia,13,297,845.0
Ware County,Georgia,13,299,635.0
Warren County,Georgia,13,301,569.0
Washington County,Georgia,13,303,558.0
Wayne County,Georgia,13,305,625.0
Webster County,Georgia,13,307,553.0
Wheeler County,Georgia,13,309,475.0
White County,Georgia,13,311,706.0
Whitfield County,Georgia,13,313,671.0
Wilcox County,Georgia,13,315,478.0
Wilkes County,Georgia,13,317,617.0
Wilkinson County,Georgia,13,319,571.0
Worth County,Georgia,13,321,627.0
Hawaii County,Hawaii,15,001,1056.0
Honolulu County,Hawaii,15,003,1569.0
Kauai County,Hawaii,15,007,1267.0
Kalawao County,Hawaii,15,005,856.0
Maui County,Hawaii,15,009,1287.0
Ada County,Idaho,16,001,856.0
Adams County,Idaho,16,003,573.0
Bannock County,Idaho,16,005,636.0
Bear Lake County,Idaho,16,007,558.0
Benewah County,Idaho,16,009,656.0
Bingham County,Idaho,16,011,645.0
Blaine County,Idaho,16,013,941.0
Boise County,Idaho,16,015,668.0
Bonner County,Idaho,16,017,724.0
Bonneville County,Idaho,16,019,720.0
Boundary County,Idaho,16,021,707.0
Butte County,Idaho,16,023,594.0
Camas County,Idaho,16,025,661.0
Canyon County,Idaho,16,027,746.0
Caribou County,Idaho,16,029,542.0
Cassia County,Idaho,16,031,589.0
Clearwater County,Idaho,16,035,635.0
Custer County,Idaho,16,037,590.0
Elmore County,Idaho,16,039,757.0
Franklin County,Idaho,16,041,691.0
Fremont County,Idaho,16,043,663.0
Gem County,Idaho,16,045,787.0
Gooding County,Idaho,16,047,750.0
Idaho County,Idaho,16,049,606.0
Jefferson County,Idaho,16,051,648.0
Jerome County,Idaho,16,053,711.0
Kootenai County,Idaho,16,055,837.0
Latah County,Idaho,16,057,658.0
Lemhi County,Idaho,16,059,556.0
Lewis County,Idaho,16,061,599.0
Lincoln County,Idaho,16,063,733.0
Madison County,Idaho,16,065,641.0
Minidoka County,Idaho,16,067,559.0
Nez Perce County,Idaho,16,069,664.0
Oneida County,Idaho,16,071,530.0
Owyhee County,Idaho,16,073,557.0
Payette County,Idaho,16,075,668.0
Power County,Idaho,16,077,711.0
Shoshone County,Idaho,16,079,621.0
Teton County,Idaho,16,081,844.0
Twin Falls County,Idaho,16,083,704.0
Valley County,Idaho,16,085,762.0
Washington County,Idaho,16,087,675.0
Adams County,Illinois,17,001,572.0
Alexander County,Illinois,17,003,358.0
Bond County,Illinois,17,005,608.0
Boone County,Illinois,17,007,722.0
Brown County,Illinois,17,009,569.0
Bureau County,Illinois,17,011,640.0
Calhoun County,Illinois,17,013,590.0
Carroll County,Illinois,17,015,601.0
Cass County,Illinois,17,017,594.0
Champaign County,Illinois,17,019,814.0
Christian County,Illinois,17,021,598.0
Clark County,Illinois,17,023,638.0
Clay County,Illinois,17,025,508.0
Clinton County,Illinois,17,027,779.0
Coles County,Illinois,17,029,626.0
Cook County,Illinois,17,031,980.0
Crawford County,Illinois,17,033,561.0
Cumberland County,Illinois,17,035,515.0
DeKalb County,Illinois,17,037,860.0
De Witt County,Illinois,17,039,577.0
Douglas County,Illinois,17,041,653.0
DuPage County,Illinois,17,043,1143.0
Edgar County,Illinois,17,045,604.0
Edwards County,Illinois,17,047,471.0
Effingham County,Illinois,17,049,581.0
Fayette County,Illinois,17,051,578.0
Ford County,Illinois,17,053,611.0
Franklin County,Illinois,17,055,590.0
Fulton County,Illinois,17,057,607.0
Gallatin County,Illinois,17,059,383.0
Greene County,Illinois,17,061,607.0
Grundy County,Illinois,17,063,929.0
Hamilton County,Illinois,17,065,577.0
Hancock County,Illinois,17,067,565.0
Hardin County,Illinois,17,069,356.0
Henderson County,Illinois,17,071,582.0
Henry County,Illinois,17,073,596.0
Iroquois County,Illinois,17,075,610.0
Jackson County,Illinois,17,077,667.0
Jasper County,Illinois,17,079,537.0
Jefferson County,Illinois,17,081,590.0
Jersey County,Illinois,17,083,675.0
Jo Daviess County,Illinois,17,085,616.0
Johnson County,Illinois,17,087,624.0
Kane County,Illinois,17,089,1011.0
Kankakee County,Illinois,17,091,820.0
Kendall County,Illinois,17,093,1305.0
Knox County,Illinois,17,095,576.0
Lake County,Illinois,17,097,1069.0
LaSalle County,Illinois,17,099,700.0
Lawrence County,Illinois,17,101,544.0
Lee County,Illinois,17,103,672.0
Livingston County,Illinois,17,105,626.0
Logan County,Illinois,17,107,624.0
McDonough County,Illinois,17,109,630.0
McHenry County,Illinois,17,111,1074.0
McLean County,Illinois,17,113,780.0
Macon County,Illinois,17,115,656.0
Macoupin County,Illinois,17,117,618.0
Madison County,Illinois,17,119,778.0
Marion County,Illinois,17,121,623.0
Marshall County,Illinois,17,123,646.0
Mason County,Illinois,17,125,608.0
Massac County,Illinois,17,127,693.0
Menard County,Illinois,17,129,647.0
Mercer County,Illinois,17,131,566.0
Monroe County,Illinois,17,133,830.0
Montgomery County,Illinois,17,135,595.0
Morgan County,Illinois,17,137,603.0
Moultrie County,Illinois,17,139,622.0
Ogle County,Illinois,17,141,674.0
Peoria County,Illinois,17,143,713.0
Perry County,Illinois,17,145,479.0
Piatt County,Illinois,17,147,745.0
Pike County,Illinois,17,149,517.0
Pope County,Illinois,17,151,455.0
Pulaski County,Illinois,17,153,490.0
Putnam County,Illinois,17,155,605.0
Randolph County,Illinois,17,157,623.0
Richland County,Illinois,17,159,533.0
Rock Island County,Illinois,17,161,678.0
Saint Clair County,Illinois,17,163,796.0
Saline County,Illinois,17,165,575.0
Sangamon County,Illinois,17,167,743.0
Schuyler County,Illinois,17,169,523.0
Scott County,Illinois,17,171,548.0
Shelby County,Illinois,17,173,554.0
Stark County,Illinois,17,175,571.0
Stephenson County,Illinois,17,177,610.0
Tazewell County,Illinois,17,179,682.0
Union County,Illinois,17,181,489.0
Vermilion County,Illinois,17,183,638.0
Wabash County,Illinois,17,185,561.0
Warren County,Illinois,17,187,554.0
Washington County,Illinois,17,189,615.0
Wayne County,Illinois,17,191,552.0
White County,Illinois,17,193,542.0
Whiteside County,Illinois,17,195,639.0
Will County,Illinois,17,197,1039.0
Williamson County,Illinois,17,199,649.0
Winnebago County,Illinois,17,201,748.0
Woodford County,Illinois,17,203,737.0
Adams County,Indiana,18,001,545.0
Allen County,Indiana,18,003,682.0
Bartholomew County,Indiana,18,005,818.0
Benton County,Indiana,18,007,680.0
Blackford County,Indiana,18,009,593.0
Boone County,Indiana,18,011,796.0
Brown County,Indiana,18,013,932.0
Carroll County,Indiana,18,015,667.0
Cass County,Indiana,18,017,617.0
Clark County,Indiana,18,019,755.0
Clay County,Indiana,18,021,653.0
Clinton County,Indiana,18,023,680.0
Crawford County,Indiana,18,025,533.0
Daviess County,Indiana,18,027,609.0
Dearborn County,Indiana,18,029,747.0
Decatur County,Indiana,18,031,739.0
DeKalb County,Indiana,18,033,657.0
Delaware County,Indiana,18,035,691.0
Dubois County,Indiana,18,037,605.0
Elkhart County,Indiana,18,039,719.0
Fayette County,Indiana,18,041,648.0
Floyd County,Indiana,18,043,723.0
Fountain County,Indiana,18,045,639.0
Franklin County,Indiana,18,047,649.0
Fulton County,Indiana,18,049,616.0
Gibson County,Indiana,18,051,658.0
Grant County,Indiana,18,053,650.0
Greene County,Indiana,18,055,582.0
Hamilton County,Indiana,18,057,1016.0
Hancock County,Indiana,18,059,832.0
Harrison County,Indiana,18,061,669.0
Hendricks County,Indiana,18,063,958.0
Henry County,Indiana,18,065,626.0
Howard County,Indiana,18,067,646.0
Huntington County,Indiana,18,069,672.0
