County,State,State_FIPS,County_FIPS,total_population
Woodford County,Illinois,17,203,39123.0
Adams County,Indiana,18,001,34813.0
Allen County,Indiana,18,003,365565.0
Bartholomew County,Indiana,18,005,80203.0
Benton County,Indiana,18,007,8709.0
Blackford County,Indiana,18,009,12364.0
Boone County,Indiana,18,011,61884.0
Brown County,Indiana,18,013,14965.0
Carroll County,Indiana,18,015,20007.0
Cass County,Indiana,18,017,38324.0
Clark County,Indiana,18,019,113993.0
Clay County,Indiana,18,021,26568.0
Clinton County,Indiana,18,023,32692.0
Crawford County,Indiana,18,025,10582.0
Daviess County,Indiana,18,027,32583.0
Dearborn County,Indiana,18,029,49552.0
Decatur County,Indiana,18,031,26340.0
DeKalb County,Indiana,18,033,42489.0
Delaware County,Indiana,18,035,116463.0
Dubois County,Indiana,18,037,42345.0
Elkhart County,Indiana,18,039,201640.0
Fayette County,Indiana,18,041,23608.0
Floyd County,Indiana,18,043,76290.0
Fountain County,Indiana,18,045,16741.0
Franklin County,Indiana,18,047,22887.0
Fulton County,Indiana,18,049,20412.0
Gibson County,Indiana,18,051,33684.0
Grant County,Indiana,18,053,68269.0
Greene County,Indiana,18,055,32633.0
Hamilton County,Indiana,18,057,303042.0
Hancock County,Indiana,18,059,71955.0
Harrison County,Indiana,18,061,39370.0
Hendricks County,Indiana,18,063,155817.0
Henry County,Indiana,18,065,48953.0
Howard County,Indiana,18,067,82728.0
Huntington County,Indiana,18,069,36696.0
Jackson County,Indiana,18,071,43637.0
Jasper County,Indiana,18,073,33461.0
Jay County,Indiana,18,075,21196.0
Jefferson County,Indiana,18,077,32482.0
Jennings County,Indiana,18,079,28023.0
Johnson County,Indiana,18,081,147567.0
Knox County,Indiana,18,083,37956.0
Kosciusko County,Indiana,18,085,78461.0
LaGrange County,Indiana,18,087,38395.0
Lake County,Indiana,18,089,489698.0
LaPorte County,Indiana,18,091,110993.0
Lawrence County,Indiana,18,093,45696.0
Madison County,Indiana,18,095,129862.0
Marion County,Indiana,18,097,932142.0
Marshall County,Indiana,18,099,46833.0
Martin County,Indiana,18,101,10218.0
Miami County,Indiana,18,103,36093.0
Monroe County,Indiana,18,105,143292.0
Montgomery County,Indiana,18,107,38108.0
Morgan County,Indiana,18,109,69504.0
Newton County,Indiana,18,111,14022.0
Noble County,Indiana,18,113,47587.0
Ohio County,Indiana,18,115,6003.0
Orange County,Indiana,18,117,19579.0
Owen County,Indiana,18,119,21038.0
Parke County,Indiana,18,121,17033.0
Perry County,Indiana,18,123,19301.0
Pike County,Indiana,18,125,12554.0
Porter County,Indiana,18,127,167016.0
Posey County,Indiana,18,129,25527.0
Pulaski County,Indiana,18,131,12910.0
Putnam County,Indiana,18,133,37626.0
Randolph County,Indiana,18,135,25403.0
Ripley County,Indiana,18,137,28633.0
Rush County,Indiana,18,139,16873.0
Saint Joseph County,Indiana,18,141,267696.0
Scott County,Indiana,18,143,23734.0
Shelby County,Indiana,18,145,44404.0
Spencer County,Indiana,18,147,20777.0
Starke County,Indiana,18,149,23069.0
Steuben County,Indiana,18,151,34279.0
Sullivan County,Indiana,18,153,21026.0
Switzerland County,Indiana,18,155,10484.0
Tippecanoe County,Indiana,18,157,183397.0
Tipton County,Indiana,18,159,15447.0
Union County,Indiana,18,161,7251.0
Vanderburgh County,Indiana,18,163,181692.0
Vermillion County,Indiana,18,165,15752.0
Vigo County,Indiana,18,167,108099.0
Wabash County,Indiana,18,169,32177.0
Warren County,Indiana,18,171,8309.0
Warrick County,Indiana,18,173,61427.0
Washington County,Indiana,18,175,27792.0
Wayne County,Indiana,18,177,67423.0
Wells County,Indiana,18,179,27836.0
White County,Indiana,18,181,24265.0
Whitley County,Indiana,18,183,33354.0
Adair County,Iowa,19,001,7330.0
Adams County,Iowa,19,003,3822.0
Allamakee County,Iowa,19,005,14001.0
Appanoose County,Iowa,19,007,12602.0
Audubon County,Iowa,19,009,5793.0
Benton County,Iowa,19,011,25720.0
Black Hawk County,Iowa,19,013,132821.0
Boone County,Iowa,19,015,26411.0
Bremer County,Iowa,19,017,24663.0
Buchanan County,Iowa,19,019,21031.0
Buena Vista County,Iowa,19,021,20445.0
Butler County,Iowa,19,023,14933.0
Calhoun County,Iowa,19,025,9876.0
Carroll County,Iowa,19,027,20555.0
Cass County,Iowa,19,029,13433.0
Cedar County,Iowa,19,031,18389.0
Cerro Gordo County,Iowa,19,033,43303.0
Cherokee County,Iowa,19,035,11752.0
Chickasaw County,Iowa,19,037,12164.0
Clarke County,Iowa,19,039,9273.0
Clay County,Iowa,19,041,16478.0
Clayton County,Iowa,19,043,17735.0
Clinton County,Iowa,19,045,47972.0
Crawford County,Iowa,19,047,17147.0
Dallas County,Iowa,19,049,78074.0
Davis County,Iowa,19,051,8768.0
Decatur County,Iowa,19,053,8210.0
Delaware County,Iowa,19,055,17445.0
Des Moines County,Iowa,19,057,40114.0
Dickinson County,Iowa,19,059,17046.0
Dubuque County,Iowa,19,061,96359.0
Emmet County,Iowa,19,063,9820.0
Fayette County,Iowa,19,065,20391.0
Floyd County,Iowa,19,067,16004.0
Franklin County,Iowa,19,069,10393.0
Fremont County,Iowa,19,071,7019.0
Greene County,Iowa,19,073,9083.0
Grundy County,Iowa,19,075,12373.0
Guthrie County,Iowa,19,077,10691.0
Hamilton County,Iowa,19,079,15227.0
Hancock County,Iowa,19,081,11006.0
Hardin County,Iowa,19,083,17324.0
Harrison County,Iowa,19,085,14335.0
Henry County,Iowa,19,087,19941.0
Howard County,Iowa,19,089,9430.0
Humboldt County,Iowa,19,091,9607.0
Ida County,Iowa,19,093,7041.0
Iowa County,Iowa,19,095,16326.0
Jackson County,Iowa,19,097,19529.0
Jasper County,Iowa,19,099,36715.0
Jefferson County,Iowa,19,101,17662.0
Johnson County,Iowa,19,103,142006.0
Jones County,Iowa,19,105,20481.0
Keokuk County,Iowa,19,107,10234.0
Kossuth County,Iowa,19,109,15226.0
Lee County,Iowa,19,111,35172.0
Linn County,Iowa,19,113,218076.0
Louisa County,Iowa,19,115,11251.0
Lucas County,Iowa,19,117,8700.0
Lyon County,Iowa,19,119,11730.0
Madison County,Iowa,19,121,15661.0
Mahaska County,Iowa,19,123,22324.0
Marion County,Iowa,19,125,33197.0
Marshall County,Iowa,19,127,40735.0
Mills County,Iowa,19,129,14841.0
Mitchell County,Iowa,19,131,10757.0
Monona County,Iowa,19,133,9013.0
Monroe County,Iowa,19,135,7964.0
Montgomery County,Iowa,19,137,10380.0
Muscatine County,Iowa,19,139,42949.0
O'Brien County,Iowa,19,141,14055.0
Osceola County,Iowa,19,143,6154.0
Page County,Iowa,19,145,15552.0
Palo Alto County,Iowa,19,147,9155.0
Plymouth County,Iowa,19,149,24972.0
Pocahontas County,Iowa,19,151,7061.0
Polk County,Iowa,19,153,459159.0
Pottawattamie County,Iowa,19,155,93198.0
Poweshiek County,Iowa,19,157,18622.0
Ringgold County,Iowa,19,159,5054.0
Sac County,Iowa,19,161,10034.0
Scott County,Iowa,19,163,171116.0
Shelby County,Iowa,19,165,11944.0
Sioux County,Iowa,19,167,34621.0
Story County,Iowa,19,169,94834.0
Tama County,Iowa,19,171,17423.0
Taylor County,Iowa,19,173,6209.0
Union County,Iowa,19,175,12539.0
Van Buren County,Iowa,19,177,7380.0
Wapello County,Iowa,19,179,35242.0
Warren County,Iowa,19,181,48170.0
Washington County,Iowa,19,183,22115.0
Wayne County,Iowa,19,185,6403.0
Webster County,Iowa,19,187,37050.0
Winnebago County,Iowa,19,189,10580.0
Winneshiek County,Iowa,19,191,20789.0
Woodbury County,Iowa,19,193,102426.0
Worth County,Iowa,19,195,7562.0
Wright County,Iowa,19,197,12891.0
Allen County,Kansas,20,001,12951.0
Anderson County,Kansas,20,003,7858.0
Atchison County,Kansas,20,005,16557.0
Barber County,Kansas,20,007,4831.0
Barton County,Kansas,20,009,27214.0
Bourbon County,Kansas,20,011,14751.0
Brown County,Kansas,20,013,9810.0
Butler County,Kansas,20,015,66264.0
Chase County,Kansas,20,017,2694.0
Chautauqua County,Kansas,20,019,3470.0
Cherokee County,Kansas,20,021,20737.0
Cheyenne County,Kansas,20,023,2679.0
Clark County,Kansas,20,025,2131.0
Clay County,Kansas,20,027,8346.0
Cloud County,Kansas,20,029,9302.0
Coffey County,Kansas,20,031,8433.0
Comanche County,Kansas,20,033,1898.0
Cowley County,Kansas,20,035,35977.0
Crawford County,Kansas,20,037,39281.0
Decatur County,Kansas,20,039,2886.0
Dickinson County,Kansas,20,041,19384.0
Doniphan County,Kansas,20,043,7793.0
Douglas County,Kansas,20,045,116352.0
Edwards County,Kansas,20,047,2975.0
Elk County,Kansas,20,049,2635.0
Ellis County,Kansas,20,051,29032.0
Ellsworth County,Kansas,20,053,6375.0
Finney County,Kansas,20,055,36983.0
Ford County,Kansas,20,057,34492.0
Franklin County,Kansas,20,059,25663.0
Geary County,Kansas,20,061,36818.0
Gove County,Kansas,20,063,2682.0
Graham County,Kansas,20,065,2577.0
Grant County,Kansas,20,067,7748.0
Gray County,Kansas,20,069,6037.0
Greeley County,Kansas,20,071,1235.0
Greenwood County,Kansas,20,073,6304.0
Hamilton County,Kansas,20,075,2567.0
Harper County,Kansas,20,077,5798.0
Harvey County,Kansas,20,079,34814.0
Haskell County,Kansas,20,081,4087.0
Hodgeman County,Kansas,20,083,1919.0
Jackson County,Kansas,20,085,13365.0
Jefferson County,Kansas,20,087,18880.0
Jewell County,Kansas,20,089,3003.0
Johnson County,Kansas,20,091,572428.0
Kearny County,Kansas,20,093,3943.0
Kingman County,Kansas,20,095,7697.0
Kiowa County,Kansas,20,097,2520.0
Labette County,Kansas,20,099,20833.0
Lane County,Kansas,20,101,1687.0
Leavenworth County,Kansas,20,103,78785.0
Lincoln County,Kansas,20,105,3134.0
Linn County,Kansas,20,107,9524.0
Logan County,Kansas,20,109,2800.0
Lyon County,Kansas,20,111,33401.0
McPherson County,Kansas,20,113,29164.0
Marion County,Kansas,20,115,12213.0
Marshall County,Kansas,20,117,9963.0
Meade County,Kansas,20,119,4310.0
Miami County,Kansas,20,121,32787.0
Mitchell County,Kansas,20,123,6299.0
Montgomery County,Kansas,20,125,33765.0
Morris County,Kansas,20,127,5694.0
Morton County,Kansas,20,129,3033.0
Nemaha County,Kansas,20,131,10177.0
Neosho County,Kansas,20,133,16358.0
Ness County,Kansas,20,135,3047.0
Norton County,Kansas,20,137,5558.0
Osage County,Kansas,20,139,16001.0
Osborne County,Kansas,20,141,3746.0
Ottawa County,Kansas,20,143,6004.0
Pawnee County,Kansas,20,145,6840.0
Phillips County,Kansas,20,147,5484.0
Pottawatomie County,Kansas,20,149,22920.0
Pratt County,Kansas,20,151,9729.0
Rawlins County,Kansas,20,153,2557.0
Reno County,Kansas,20,155,63803.0
Republic County,Kansas,20,157,4768.0
Rice County,Kansas,20,159,9949.0
Riley County,Kansas,20,161,75026.0
Rooks County,Kansas,20,163,5160.0
Rush County,Kansas,20,165,3144.0
Russell County,Kansas,20,167,6988.0
Saline County,Kansas,20,169,55547.0
Scott County,Kansas,20,171,4958.0
Sedgwick County,Kansas,20,173,508221.0
Seward County,Kansas,20,175,23185.0
Shawnee County,Kansas,20,177,178567.0
Sheridan County,Kansas,20,179,2522.0
Sherman County,Kansas,20,181,6038.0
Smith County,Kansas,20,183,3701.0
Stafford County,Kansas,20,185,4284.0
Stanton County,Kansas,20,187,2115.0
Stevens County,Kansas,20,189,5738.0
Sumner County,Kansas,20,191,23509.0
Thomas County,Kansas,20,193,7909.0
Trego County,Kansas,20,195,2927.0
Wabaunsee County,Kansas,20,197,6960.0
Wallace County,Kansas,20,199,1584.0
Washington County,Kansas,20,201,5613.0
Wichita County,Kansas,20,203,2168.0
Wilson County,Kansas,20,205,8956.0
Woodson County,Kansas,20,207,3186.0
Wyandotte County,Kansas,20,209,161777.0
Adair County,Kentucky,21,001,19156.0
Allen County,Kentucky,21,003,20421.0
Anderson County,Kentucky,21,005,21867.0
Ballard County,Kentucky,21,007,8216.0
Barren County,Kentucky,21,009,43287.0
Bath County,Kentucky,21,011,12113.0
Bell County,Kentucky,21,013,27676.0
Boone County,Kentucky,21,015,125656.0
Bourbon County,Kentucky,21,017,20004.0
Boyd County,Kentucky,21,019,48716.0
Boyle County,Kentucky,21,021,29650.0
Bracken County,Kentucky,21,023,8404.0
Breathitt County,Kentucky,21,025,13476.0
Breckinridge County,Kentucky,21,027,20000.0
Bullitt County,Kentucky,21,029,77727.0
Butler County,Kentucky,21,031,12828.0
Caldwell County,Kentucky,21,033,12758.0
Calloway County,Kentucky,21,035,38302.0
Campbell County,Kentucky,21,037,91456.0
Carlisle County,Kentucky,21,039,4954.0
Carroll County,Kentucky,21,041,10776.0
Carter County,Kentucky,21,043,27292.0
Casey County,Kentucky,21,045,15928.0
Christian County,Kentucky,21,047,73936.0
Clark County,Kentucky,21,049,35706.0
Clay County,Kentucky,21,051,21160.0
Clinton County,Kentucky,21,053,10172.0
Crittenden County,Kentucky,21,055,9211.0
Cumberland County,Kentucky,21,057,6780.0
Daviess County,Kentucky,21,059,98724.0
Edmonson County,Kentucky,21,061,12086.0
Elliott County,Kentucky,21,063,7661.0
Estill County,Kentucky,21,065,14406.0
Fayette County,Kentucky,21,067,311529.0
Fleming County,Kentucky,21,069,14543.0
Floyd County,Kentucky,21,071,38144.0
Franklin County,Kentucky,21,073,49982.0
Fulton County,Kentucky,21,075,6323.0
Gallatin County,Kentucky,21,077,8543.0
Garrard County,Kentucky,21,079,17051.0
Grant County,Kentucky,21,081,24705.0
Graves County,Kentucky,21,083,37379.0
Grayson County,Kentucky,21,085,26092.0
Green County,Kentucky,21,087,11123.0
Greenup County,Kentucky,21,089,36255.0
Hancock County,Kentucky,21,091,8716.0
Hardin County,Kentucky,21,093,107573.0
Harlan County,Kentucky,21,095,28031.0
Harrison County,Kentucky,21,097,18629.0
Hart County,Kentucky,21,099,18510.0
Henderson County,Kentucky,21,101,46362.0
Henry County,Kentucky,21,103,15528.0
Hickman County,Kentucky,21,105,4691.0
Hopkins County,Kentucky,21,107,46359.0
Jackson County,Kentucky,21,109,13357.0
Jefferson County,Kentucky,21,111,759724.0
Jessamine County,Kentucky,21,113,51015.0
Johnson County,Kentucky,21,115,23280.0
Kenton County,Kentucky,21,117,163393.0
Knott County,Kentucky,21,119,15884.0
Knox County,Kentucky,21,121,31740.0
Larue County,Kentucky,21,123,14127.0
Laurel County,Kentucky,21,125,59950.0
Lawrence County,Kentucky,21,127,15870.0
Lee County,Kentucky,21,129,6896.0
Leslie County,Kentucky,21,131,10869.0
Letcher County,Kentucky,21,133,23382.0
Lewis County,Kentucky,21,135,13646.0
Lincoln County,Kentucky,21,137,24424.0
Livingston County,Kentucky,21,139,9353.0
Logan County,Kentucky,21,141,26757.0
Lyon County,Kentucky,21,143,8325.0
McCracken County,Kentucky,21,145,65292.0
McCreary County,Kentucky,21,147,17850.0
McLean County,Kentucky,21,149,9492.0
Madison County,Kentucky,21,151,87324.0
Magoffin County,Kentucky,21,153,12887.0
Marion County,Kentucky,21,155,19497.0
Marshall County,Kentucky,21,157,31213.0
Martin County,Kentucky,21,159,12478.0
Mason County,Kentucky,21,161,17229.0
Meade County,Kentucky,21,163,28751.0
Menifee County,Kentucky,21,165,6345.0
Mercer County,Kentucky,21,167,21411.0
Metcalfe County,Kentucky,21,169,9983.0
Monroe County,Kentucky,21,171,10692.0
Montgomery County,Kentucky,21,173,27391.0
Morgan County,Kentucky,21,175,13379.0
Muhlenberg County,Kentucky,21,177,31216.0
Nelson County,Kentucky,21,179,44875.0
Nicholas County,Kentucky,21,181,7062.0
Ohio County,Kentucky,21,183,24152.0
Oldham County,Kentucky,21,185,63876.0
Owen County,Kentucky,21,187,10673.0
Owsley County,Kentucky,21,189,4552.0
Pendleton County,Kentucky,21,191,14509.0
Perry County,Kentucky,21,193,27818.0
Pike County,Kentucky,21,195,62791.0
Powell County,Kentucky,21,197,12387.0
Pulaski County,Kentucky,21,199,63772.0
Robertson County,Kentucky,21,201,2191.0
Rockcastle County,Kentucky,21,203,16893.0
Rowan County,Kentucky,21,205,24302.0
Russell County,Kentucky,21,207,17684.0
Scott County,Kentucky,21,209,51348.0
Shelby County,Kentucky,21,211,44967.0
Simpson County,Kentucky,21,213,17856.0
Spencer County,Kentucky,21,215,17798.0
Taylor County,Kentucky,21,217,25315.0
Todd County,Kentucky,21,219,12465.0
Trigg County,Kentucky,21,221,14267.0
Trimble County,Kentucky,21,223,8751.0
Union County,Kentucky,21,225,15065.0
Warren County,Kentucky,21,227,121066.0
Washington County,Kentucky,21,229,12017.0
Wayne County,Kentucky,21,231,20557.0
Webster County,Kentucky,21,233,13331.0
Whitley County,Kentucky,21,235,35842.0
Wolfe County,Kentucky,21,237,7221.0
Woodford County,Kentucky,21,239,25591.0
Acadia Parish,Louisiana,22,001,62372.0
Allen Parish,Louisiana,22,003,25619.0
Ascension Parish,Louisiana,22,005,117009.0
Assumption Parish,Louisiana,22,007,22973.0
Avoyelles Parish,Louisiana,22,009,41252.0
Beauregard Parish,Louisiana,22,011,36435.0
Bienville Parish,Louisiana,22,013,13924.0
Bossier Parish,Louisiana,22,015,124720.0
Caddo Parish,Louisiana,22,017,253125.0
Calcasieu Parish,Louisiana,22,019,197233.0
Caldwell Parish,Louisiana,22,021,9997.0
Cameron Parish,Louisiana,22,023,6739.0
Catahoula Parish,Louisiana,22,025,10145.0
Claiborne Parish,Louisiana,22,027,16452.0
Concordia Parish,Louisiana,22,029,20288.0
De Soto Parish,Louisiana,22,031,27047.0
East Baton Rouge Parish,Louisiana,22,033,445337.0
East Carroll Parish,Louisiana,22,035,7419.0
East Feliciana Parish,Louisiana,22,037,19756.0
Evangeline Parish,Louisiana,22,039,33765.0
Franklin Parish,Louisiana,22,041,20464.0
Grant Parish,Louisiana,22,043,22372.0
Iberia Parish,Louisiana,22,045,73799.0
Iberville Parish,Louisiana,22,047,33159.0
Jackson Parish,Louisiana,22,049,15999.0
Jefferson Parish,Louisiana,22,051,435204.0
Jefferson Davis Parish,Louisiana,22,053,31399.0
Lafayette Parish,Louisiana,22,055,234963.0
Lafourche Parish,Louisiana,22,057,97688.0
LaSalle Parish,Louisiana,22,059,14927.0
Lincoln Parish,Louisiana,22,061,47480.0
Livingston Parish,Louisiana,22,063,135925.0
Madison Parish,Louisiana,22,065,11803.0
Morehouse Parish,Louisiana,22,067,26739.0
Natchitoches Parish,Louisiana,22,069,39258.0
Orleans Parish,Louisiana,22,071,382922.0
Ouachita Parish,Louisiana,22,073,156398.0
Plaquemines Parish,Louisiana,22,075,23584.0
Pointe Coupee Parish,Louisiana,22,077,22366.0
Rapides Parish,Louisiana,22,079,132373.0
Red River Parish,Louisiana,22,081,8757.0
Richland Parish,Louisiana,22,083,20692.0
Sabine Parish,Louisiana,22,085,24144.0
Saint Bernard Parish,Louisiana,22,087,44091.0
Saint Charles Parish,Louisiana,22,089,52708.0
Saint Helena Parish,Louisiana,22,091,10714.0
Saint James Parish,Louisiana,22,093,21581.0
Saint John the Baptist Parish,Louisiana,22,095,43888.0
Saint Landry Parish,Louisiana,22,097,83699.0
Saint Martin Parish,Louisiana,22,099,53385.0
Saint Mary Parish,Louisiana,22,101,53053.0
Saint Tammany Parish,Louisiana,22,103,246269.0
Tangipahoa Parish,Louisiana,22,105,127115.0
Tensas Parish,Louisiana,22,107,4793.0
Terrebonne Parish,Louisiana,22,109,113099.0
Union Parish,Louisiana,22,111,22460.0
Vermilion Parish,Louisiana,22,113,59524.0
Vernon Parish,Louisiana,22,115,52101.0
Washington Parish,Louisiana,22,117,46367.0
Webster Parish,Louisiana,22,119,40335.0
West Baton Rouge Parish,Louisiana,22,121,25017.0
West Carroll Parish,Louisiana,22,123,11370.0
West Feliciana Parish,Louisiana,22,125,15384.0
Winn Parish,Louisiana,22,127,14695.0
Androscoggin County,Maine,23,001,107376.0
Aroostook County,Maine,23,003,69405.0
Cumberland County,Maine,23,005,288204.0
Franklin County,Maine,23,007,30270.0
Hancock County,Maine,23,009,54483.0
Kennebec County,Maine,23,011,120953.0
Knox County,Maine,23,013,39717.0
Lincoln County,Maine,23,015,34165.0
Oxford County,Maine,23,017,57299.0
Penobscot County,Maine,23,019,152978.0
Piscataquis County,Maine,23,021,17044.0
Sagadahoc County,Maine,23,023,35134.0
Somerset County,Maine,23,025,51363.0
Waldo County,Maine,23,027,39071.0
Washington County,Maine,23,029,31925.0
York County,Maine,23,031,200536.0
Allegany County,Maryland,24,001,73060.0
Anne Arundel County,Maryland,24,003,559737.0
Baltimore County,Maryland,24,005,825666.0
Calvert County,Maryland,24,009,90527.0
Caroline County,Maryland,24,011,32653.0
Carroll County,Maryland,24,013,167535.0
Cecil County,Maryland,24,015,102175.0
Charles County,Maryland,24,017,154357.0
Dorchester County,Maryland,24,019,32451.0
Frederick County,Maryland,24,021,243465.0
Garrett County,Maryland,24,023,29677.0
Harford County,Maryland,24,025,249776.0
Howard County,Maryland,24,027,308447.0
Kent County,Maryland,24,029,19819.0
Queen Anne's County,Maryland,24,035,48712.0
Saint Mary's County,Maryland,24,037,110675.0
Somerset County,Maryland,24,039,25899.0
Talbot County,Maryland,24,041,37668.0
Washington County,Maryland,24,043,149571.0
Wicomico County,Maryland,24,045,101527.0
Worcester County,Maryland,24,047,51441.0
Baltimore City,Maryland,24,510,621000.0
Montgomery County,Maryland,24,031,1026371.0
Prince George's County,Maryland,24,033,897693.0
Barnstable County,Massachusetts,25,001,214703.0
Berkshire County,Massachusetts,25,003,128563.0
Bristol County,Massachusetts,25,005,554868.0
Dukes County,Massachusetts,25,007,17137.0
Essex County,Massachusetts,25,009,769362.0
Franklin County,Massachusetts,25,011,70916.0
Hampden County,Massachusetts,25,013,468072.0
Hampshire County,Massachusetts,25,015,161035.0
Middlesex County,Massachusetts,25,017,1567610.0
Nantucket County,Massachusetts,25,019,10694.0
Norfolk County,Massachusetts,25,021,691218.0
Plymouth County,Massachusetts,25,023,506657.0
Suffolk County,Massachusetts,25,025,767719.0
Worcester County,Massachusetts,25,027,813589.0
Alcona County,Michigan,26,001,10461.0
Alger County,Michigan,26,003,9396.0
Allegan County,Michigan,26,005,113666.0
Alpena County,Michigan,26,007,28929.0
Antrim County,Michigan,26,009,23215.0
Arenac County,Michigan,26,011,15327.0
Baraga County,Michigan,26,013,8612.0
Barry County,Michigan,26,015,59316.0
Bay County,Michigan,26,017,106107.0
Benzie County,Michigan,26,019,17462.0
Berrien County,Michigan,26,021,155134.0
Branch County,Michigan,26,023,43603.0
Calhoun County,Michigan,26,025,134691.0
Cass County,Michigan,26,027,51795.0
Charlevoix County,Michigan,26,029,26172.0
Cheboygan County,Michigan,26,031,25579.0
Chippewa County,Michigan,26,033,38330.0
Clare County,Michigan,26,035,30608.0
Clinton County,Michigan,26,037,77245.0
Crawford County,Michigan,26,039,13840.0
Delta County,Michigan,26,041,36570.0
Dickinson County,Michigan,26,043,25889.0
Eaton County,Michigan,26,045,108544.0
Emmet County,Michigan,26,047,33091.0
Genesee County,Michigan,26,049,413090.0
Gladwin County,Michigan,26,051,25367.0
Gogebic County,Michigan,26,053,15650.0
Grand Traverse County,Michigan,26,055,90715.0
Gratiot County,Michigan,26,057,41676.0
Hillsdale County,Michigan,26,059,46024.0
Houghton County,Michigan,26,061,36565.0
Huron County,Michigan,26,063,32021.0
Ingham County,Michigan,26,065,284559.0
Ionia County,Michigan,26,067,64126.0
Iosco County,Michigan,26,069,25373.0
Iron County,Michigan,26,071,11393.0
Isabella County,Michigan,26,073,70574.0
Jackson County,Michigan,26,075,159483.0
Kalamazoo County,Michigan,26,077,258605.0
Kalkaska County,Michigan,26,079,17259.0
Kent County,Michigan,26,081,629352.0
Keweenaw County,Michigan,26,083,2195.0
Lake County,Michigan,26,085,11415.0
Lapeer County,Michigan,26,087,88310.0
Leelanau County,Michigan,26,089,21764.0
Lenawee County,Michigan,26,091,98673.0
Livingston County,Michigan,26,093,185841.0
Luce County,Michigan,26,095,6451.0
Mackinac County,Michigan,26,097,10998.0
Macomb County,Michigan,26,099,859703.0
Manistee County,Michigan,26,101,24465.0
Marquette County,Michigan,26,103,67418.0
Mason County,Michigan,26,105,28755.0
Mecosta County,Michigan,26,107,43259.0
Menominee County,Michigan,26,109,23568.0
Midland County,Michigan,26,111,83559.0
Missaukee County,Michigan,26,113,15032.0
Monroe County,Michigan,26,115,149945.0
Montcalm County,Michigan,26,117,62922.0
Montmorency County,Michigan,26,119,9317.0
Muskegon County,Michigan,26,121,172148.0
Newaygo County,Michigan,26,123,47957.0
Oakland County,Michigan,26,125,1235215.0
Oceana County,Michigan,26,127,26152.0
Ogemaw County,Michigan,26,129,21103.0
Ontonagon County,Michigan,26,131,6165.0
Osceola County,Michigan,26,133,23172.0
Oscoda County,Michigan,26,135,8374.0
Otsego County,Michigan,26,137,24198.0
Ottawa County,Michigan,26,139,276583.0
Presque Isle County,Michigan,26,141,12955.0
Roscommon County,Michigan,26,143,23900.0
Saginaw County,Michigan,26,145,195201.0
Saint Clair County,Michigan,26,147,160069.0
Saint Joseph County,Michigan,26,149,60923.0
Sanilac County,Michigan,26,151,41761.0
Schoolcraft County,Michigan,26,153,8186.0
Shiawassee County,Michigan,26,155,68800.0
Tuscola County,Michigan,26,157,54014.0
Van Buren County,Michigan,26,159,75216.0
Washtenaw County,Michigan,26,161,358082.0
Wayne County,Michigan,26,163,1767593.0
Wexford County,Michigan,26,165,32829.0
Aitkin County,Minnesota,27,001,15722.0
Anoka County,Minnesota,27,003,341249.0
Becker County,Minnesota,27,005,33375.0
Beltrami County,Minnesota,27,007,45644.0
Benton County,Minnesota,27,009,39457.0
Big Stone County,Minnesota,27,011,5098.0
Blue Earth County,Minnesota,27,013,65524.0
Brown County,Minnesota,27,015,25327.0
Carlton County,Minnesota,27,017,35482.0
Carver County,Minnesota,27,019,97143.0
Cass County,Minnesota,27,021,28633.0
Chippewa County,Minnesota,27,023,12126.0
Chisago County,Minnesota,27,025,54041.0
Clay County,Minnesota,27,027,61402.0
Clearwater County,Minnesota,27,029,8764.0
Cook County,Minnesota,27,031,5215.0
Cottonwood County,Minnesota,27,033,11557.0
Crow Wing County,Minnesota,27,035,63321.0
Dakota County,Minnesota,27,037,411402.0
Dodge County,Minnesota,27,039,20361.0
Douglas County,Minnesota,27,041,36862.0
Faribault County,Minnesota,27,043,14119.0
Fillmore County,Minnesota,27,045,20877.0
Freeborn County,Minnesota,27,047,30751.0
Goodhue County,Minnesota,27,049,46450.0
Grant County,Minnesota,27,051,5943.0
Hennepin County,Minnesota,27,053,1209265.0
Houston County,Minnesota,27,055,18791.0
Hubbard County,Minnesota,27,057,20640.0
Isanti County,Minnesota,27,059,38461.0
Itasca County,Minnesota,27,061,45356.0
Jackson County,Minnesota,27,063,10163.0
Kanabec County,Minnesota,27,065,15918.0
Kandiyohi County,Minnesota,27,067,42510.0
Kittson County,Minnesota,27,069,4436.0
Koochiching County,Minnesota,27,071,12930.0
Lac qui Parle County,Minnesota,27,073,6916.0
Lake County,Minnesota,27,075,10721.0
Lake of the Woods County,Minnesota,27,077,3901.0
Le Sueur County,Minnesota,27,079,27650.0
Lincoln County,Minnesota,27,081,5793.0
Lyon County,Minnesota,27,083,25670.0
McLeod County,Minnesota,27,085,35926.0
Mahnomen County,Minnesota,27,087,5480.0
Marshall County,Minnesota,27,089,9406.0
Martin County,Minnesota,27,091,20193.0
Meeker County,Minnesota,27,093,23094.0
Mille Lacs County,Minnesota,27,095,25788.0
Morrison County,Minnesota,27,097,32850.0
Mower County,Minnesota,27,099,39248.0
Murray County,Minnesota,27,101,8463.0
Nicollet County,Minnesota,27,103,33226.0
Nobles County,Minnesota,27,105,21729.0
Norman County,Minnesota,27,107,6638.0
Olmsted County,Minnesota,27,109,150104.0
