County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Autauga County,Alabama,76.0923839492951,01,001,14272.0
Baldwin County,Alabama,77.9590260303945,01,003,50624.0
Barbour County,Alabama,75.723760010315,01,005,6003.0
Bibb County,Alabama,74.0704786684836,01,007,5344.0
Blount County,Alabama,75.57623817677,01,009,15682.0
Bullock County,Alabama,73.9667452558383,01,011,2265.0
Butler County,Alabama,74.1879513563979,01,013,5384.0
Calhoun County,Alabama,73.7500629106712,01,015,30601.0
Chambers County,Alabama,74.4744393001101,01,017,8818.0
Cherokee County,Alabama,74.8083588255097,01,019,8543.0
Chilton County,Alabama,74.361687582335,01,021,12097.0
Choctaw County,Alabama,74.767407753043,01,023,3621.0
Clarke County,Alabama,75.234900184891,01,025,6341.0
Clay County,Alabama,74.7573360142862,01,027,3834.0
Cleburne County,Alabama,74.1228766542021,01,029,4006.0
Coffee County,Alabama,76.7812212244236,01,031,12973.0
Colbert County,Alabama,74.7421988900332,01,033,15419.0
Conecuh County,Alabama,73.8726045151823,01,035,3314.0
Coosa County,Alabama,75.2580877653134,01,037,2875.0
Covington County,Alabama,74.8659701913572,01,039,10283.0
Crenshaw County,Alabama,74.4189555245288,01,041,3619.0
Cullman County,Alabama,74.9300732935393,01,043,22013.0
Dale County,Alabama,75.9998085962609,01,045,12958.0
Dallas County,Alabama,72.1686309532854,01,047,9762.0
DeKalb County,Alabama,74.7318781453857,01,049,17854.0
Elmore County,Alabama,75.9399909370708,01,051,20673.0
Escambia County,Alabama,73.7808302047218,01,053,9464.0
Etowah County,Alabama,73.3708247850727,01,055,27577.0
Fayette County,Alabama,74.0659626546655,01,057,4813.0
Franklin County,Alabama,73.5137577154115,01,059,8438.0
Geneva County,Alabama,75.0218977493571,01,061,7819.0
Greene County,Alabama,74.4811078615176,01,063,1984.0
Hale County,Alabama,74.1560323615994,01,065,3932.0
Henry County,Alabama,75.7543594558265,01,067,4709.0
Houston County,Alabama,76.559115914522,01,069,26351.0
Jackson County,Alabama,73.5264035395202,01,071,14448.0
Jefferson County,Alabama,74.9798554080244,01,073,165855.0
Lamar County,Alabama,74.7116839103121,01,075,4497.0
Lauderdale County,Alabama,76.1300402688184,01,077,25304.0
Lawrence County,Alabama,73.989537746666,01,079,9553.0
Lee County,Alabama,77.5595991086487,01,081,34771.0
Limestone County,Alabama,77.4754459389285,01,083,23200.0
Lowndes County,Alabama,72.2634055675833,01,085,2818.0
Macon County,Alabama,73.4904632643591,01,087,4916.0
Madison County,Alabama,77.8536736827048,01,089,88295.0
Marengo County,Alabama,74.0363714016051,01,091,5553.0
Marion County,Alabama,74.4921559001086,01,093,9022.0
Marshall County,Alabama,74.1039393352051,01,095,24645.0
Mobile County,Alabama,75.1117597992232,01,097,103593.0
Monroe County,Alabama,75.0245488974323,01,099,5563.0
Montgomery County,Alabama,76.1126905968678,01,101,57018.0
Morgan County,Alabama,75.7548165522007,01,103,31503.0
Perry County,Alabama,72.5637425616024,01,105,2333.0
Pickens County,Alabama,74.4392811093029,01,107,5169.0
Pike County,Alabama,75.2623836523974,01,109,7987.0
Randolph County,Alabama,74.7053091696992,01,111,6213.0
Russell County,Alabama,74.3805861878772,01,113,13933.0
Saint Clair County,Alabama,75.1216644950582,01,115,22995.0
Shelby County,Alabama,79.9186609893026,01,117,53369.0
Sumter County,Alabama,74.4570441053706,01,119,3039.0
Talladega County,Alabama,73.6869492872818,01,121,22135.0
Tallapoosa County,Alabama,75.1270284243972,01,123,11418.0
Tuscaloosa County,Alabama,76.2841722904781,01,125,45044.0
Walker County,Alabama,70.7322477452283,01,127,18234.0
Washington County,Alabama,74.6503643642396,01,129,4602.0
Wilcox County,Alabama,72.0305770620779,01,131,2547.0
Winston County,Alabama,74.5222642002393,01,133,6545.0
Anchorage Municipality,Alaska,78.9022024656191,02,020,70004.0
Bethel Census Area,Alaska,72.9844076508492,02,050,3328.0
Bristol Bay Borough,Alaska,75.8752123759168,02,060,260.0
Fairbanks North Star Borough,Alaska,79.6481705666333,02,090,23044.0
Haines Borough,Alaska,81.5832545334811,02,100,664.0
Juneau City and Borough,Alaska,80.0410654674188,02,110,7890.0
Kenai Peninsula Borough,Alaska,78.5607964481768,02,122,14112.0
Kodiak Island Borough,Alaska,79.5249195452452,02,150,3492.0
Matanuska-Susitna Borough,Alaska,78.3611817093364,02,170,22285.0
Nome Census Area,Alaska,71.1118591784878,02,180,2107.0
North Slope Borough,Alaska,75.4534450228025,02,185,1509.0
Sitka City and Borough,Alaska,79.8800680903336,02,220,2160.0
Southeast Fairbanks Census Area,Alaska,77.5604698374025,02,240,1466.0
Valdez-Cordova Census Area,Alaska,78.5290646419212,02,261,2265.0
Wade Hampton Census Area,Alaska,69.0577479184401,02,270,1435.0
Northwest Arctic Borough,Alaska,73.3054263814092,02,188,1483.0
Aleutians East Borough,Alaska,83.6895218542177,02,013,348.0
Aleutians West Census Area,Alaska,83.6895218542177,02,016,645.0
Dillingham Census Area,Alaska,74.0829453697083,02,070,914.0
Lake and Peninsula Borough,Alaska,74.0829453697083,02,164,365.0
Denali Borough,Alaska,73.8895242313275,02,068,405.0
Yukon-Koyukuk Census Area,Alaska,73.8895242313275,02,290,1262.0
Hoonah-Angoon Census Area,Alaska,80.6002714993476,02,105,557.0
Skagway Municipality,Alaska,80.6002714993476,02,230,208.0
Yakutat City and Borough,Alaska,80.6002714993476,02,282,160.0
Ketchikan Gateway Borough,Alaska,78.483859022547,02,130,3211.0
Petersburg Borough,Alaska,78.483859022547,02,195,835.0
Prince of Wales-Hyder Census Area,Alaska,78.483859022547,02,198,1502.0
Wrangell City and Borough,Alaska,78.483859022547,02,275,636.0
Apache County,Arizona,73.5730101249103,04,001,12962.0
Cochise County,Arizona,78.4493453995009,04,003,32402.0
Coconino County,Arizona,79.1262342389113,04,005,30050.0
Gila County,Arizona,75.2769023094933,04,007,13589.0
Graham County,Arizona,77.4673057827607,04,009,8010.0
Greenlee County,Arizona,78.8069444314949,04,011,2488.0
