County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population
Haines Borough,Alaska,79.7853560050767,02,100,8
Juneau City and Borough,Alaska,79.6549904893737,02,110,215
Kenai Peninsula Borough,Alaska,78.364214012236,02,122,322
Kodiak Island Borough,Alaska,78.9325295918541,02,150,105
Matanuska-Susitna Borough,Alaska,78.153605044223,02,170,907
Nome Census Area,Alaska,71.2209696012473,02,180,126
North Slope Borough,Alaska,75.1130295005676,02,185,46
Sitka City and Borough,Alaska,79.6650631553651,02,220,70
Southeast Fairbanks Census Area,Alaska,77.5612030905116,02,240,107
Valdez-Cordova Census Area,Alaska,77.7789732408076,02,261,28
Wade Hampton Census Area,Alaska,69.3213264483902,02,270,8
Northwest Arctic Borough,Alaska,73.3099569505481,02,188,30
Aleutians East Borough,Alaska,83.2497136811526,02,013,417
Aleutians West Census Area,Alaska,83.2497136811526,02,016,326
Dillingham Census Area,Alaska,73.8738696625887,02,070,19
Lake and Peninsula Borough,Alaska,73.8738696625887,02,164,7
Denali Borough,Alaska,73.4675000952053,02,068,20
Yukon-Koyukuk Census Area,Alaska,73.4675000952053,02,290,6
Hoonah-Angoon Census Area,Alaska,80.4521604465035,02,105,5
Skagway Municipality,Alaska,80.4521604465035,02,230,3
Yakutat City and Borough,Alaska,80.4521604465035,02,282,8
Ketchikan Gateway Borough,Alaska,78.2747578732582,02,130,58
Petersburg Borough,Alaska,78.2747578732582,02,195,50
Prince of Wales-Hyder Census Area,Alaska,78.2747578732582,02,198,12
Wrangell City and Borough,Alaska,78.2747578732582,02,275,13
Apache County,Arizona,73.8561214396708,04,001,207
Cochise County,Arizona,78.5680603010476,04,003,5164
Coconino County,Arizona,79.1193751512235,04,005,1774
Gila County,Arizona,75.6097304830814,04,007,238
Graham County,Arizona,77.4622342675031,04,009,776
Greenlee County,Arizona,78.7507827120149,04,011,84
Maricopa County,Arizona,80.2124326116695,04,013,192883
Mohave County,Arizona,75.5591104853809,04,015,2019
Navajo County,Arizona,75.2738330677208,04,017,916
Pima County,Arizona,79.2757506659015,04,019,35850
Pinal County,Arizona,80.7659844558082,04,021,16664
Santa Cruz County,Arizona,82.0373373185342,04,023,262
Yavapai County,Arizona,78.7874029147685,04,025,1182
La Paz County,Arizona,81.3521675862137,04,012,181
Yuma County,Arizona,81.3521675862137,04,027,4084
Arkansas County,Arkansas,74.1112858269703,05,001,4656
Ashley County,Arkansas,74.722530526701,05,003,5613
Baxter County,Arkansas,76.2503312773737,05,005,123
Benton County,Arkansas,79.4131254615631,05,007,2557
Boone County,Arkansas,76.6663467075271,05,009,114
Bradley County,Arkansas,73.9859323033062,05,011,3193
Calhoun County,Arkansas,75.1966838611123,05,013,1307
Carroll County,Arkansas,77.1456627462798,05,015,46
Chicot County,Arkansas,73.5503670607376,05,017,6404
Clark County,Arkansas,75.3636248057106,05,019,5494
Clay County,Arkansas,73.5541248348346,05,021,38
Cleburne County,Arkansas,76.6484655444559,05,023,102
Cleveland County,Arkansas,75.4329581994689,05,025,1043
Columbia County,Arkansas,74.6943200936668,05,027,9072
Conway County,Arkansas,75.4217186668425,05,029,2490
Craighead County,Arkansas,76.2385197940168,05,031,12750
Crawford County,Arkansas,75.686590417868,05,033,859
Crittenden County,Arkansas,72.9401979057682,05,035,25831
Cross County,Arkansas,73.6904796145758,05,037,4123
Dallas County,Arkansas,73.8830173656563,05,039,3495
Desha County,Arkansas,73.3796780724682,05,041,6201
Drew County,Arkansas,75.6904108101973,05,043,5271
Faulkner County,Arkansas,76.9619590048966,05,045,11872
Franklin County,Arkansas,75.1411510297566,05,047,156
Fulton County,Arkansas,75.5379827898365,05,049,36
Garland County,Arkansas,75.2570452248396,05,051,8043
Grant County,Arkansas,75.6239859974003,05,053,364
Greene County,Arkansas,74.5331879883689,05,055,279
Hempstead County,Arkansas,75.2479397463284,05,057,6811
Hot Spring County,Arkansas,75.1772664311386,05,059,3602
Howard County,Arkansas,74.4354857160435,05,061,2943
Independence County,Arkansas,75.5694409162232,05,063,996
Izard County,Arkansas,75.5978482588757,05,065,163
Jackson County,Arkansas,73.5653078755239,05,067,2945
Jefferson County,Arkansas,74.0215400823225,05,069,42307
Johnson County,Arkansas,76.2289901089355,05,071,413
Lafayette County,Arkansas,74.0803351638509,05,073,2846
Lawrence County,Arkansas,74.0776121126324,05,075,114
Lee County,Arkansas,73.6384894525123,05,077,5888
Lincoln County,Arkansas,75.7083515136591,05,079,4182
Little River County,Arkansas,74.5062487093194,05,081,2863
Logan County,Arkansas,74.7473624038807,05,083,308
Lonoke County,Arkansas,75.3274694088,05,085,4248
Madison County,Arkansas,75.4443972571463,05,087,27
Marion County,Arkansas,75.5766832392705,05,089,39
Miller County,Arkansas,74.9195793668671,05,091,10581
Mississippi County,Arkansas,72.4512758602153,05,093,15855
Monroe County,Arkansas,73.4013992674969,05,095,3422
Montgomery County,Arkansas,76.4915849838952,05,097,47
Nevada County,Arkansas,74.4070397931647,05,099,2857
Newton County,Arkansas,76.7236904779886,05,101,38
Ouachita County,Arkansas,73.5602288399878,05,103,10423
Perry County,Arkansas,75.7867157635549,05,105,237
Phillips County,Arkansas,71.4555730297611,05,107,13587
Pike County,Arkansas,75.1998731244048,05,109,397
Poinsett County,Arkansas,71.7720566278047,05,111,1782
Polk County,Arkansas,75.3955378678301,05,113,19
Pope County,Arkansas,76.7352799147921,05,115,2098
Prairie County,Arkansas,75.5176517686095,05,117,1119
Pulaski County,Arkansas,76.1575310521574,05,119,134065
Randolph County,Arkansas,75.2458406261395,05,121,54
Saint Francis County,Arkansas,74.4871340952185,05,123,14580
Saline County,Arkansas,77.5497685849276,05,125,5011
Scott County,Arkansas,75.5110878403514,05,127,22
Searcy County,Arkansas,75.9381330654498,05,129,26
Sebastian County,Arkansas,76.0469771550994,05,131,7356
Sevier County,Arkansas,74.8583636542812,05,133,749
Sharp County,Arkansas,74.6544772475062,05,135,50
Stone County,Arkansas,76.7418160917448,05,137,9
Union County,Arkansas,73.63000792895,05,139,13703
Van Buren County,Arkansas,76.5025977068175,05,141,173
Washington County,Arkansas,77.957927833903,05,143,6970
White County,Arkansas,75.5251056199117,05,145,3246
Woodruff County,Arkansas,72.9655981133841,05,147,2086
Yell County,Arkansas,74.9132237672603,05,149,273
Alameda County,California,81.5917114810884,06,001,185614
Alpine County,California,79.0422582403089,06,003,0
Amador County,California,79.6400674957988,06,005,985
Butte County,California,77.9504183062094,06,007,3206
Calaveras County,California,79.766911503313,06,009,476
Colusa County,California,80.2484154818506,06,011,177
Contra Costa County,California,81.4778692927033,06,013,96210
Del Norte County,California,76.1007646914602,06,015,1085
El Dorado County,California,81.2227109098631,06,017,1354
Fresno County,California,78.6072763856699,06,019,47376
Glenn County,California,78.2580621580513,06,021,236
Humboldt County,California,77.0221429576216,06,023,1647
Imperial County,California,80.8354361564269,06,025,5643
Inyo County,California,79.0510291877403,06,027,165
Kern County,California,77.3504807936172,06,029,46649
Kings County,California,79.3200585808375,06,031,10470
Lake County,California,75.3412286352568,06,033,1495
Lassen County,California,78.6032160433732,06,035,2931
Los Angeles County,California,81.3931910172072,06,037,839837
Madera County,California,79.0617574128858,06,039,5248
Marin County,California,83.9987058251874,06,041,7284
Mariposa County,California,80.3397686208848,06,043,141
Mendocino County,California,78.5047347417068,06,045,804
Merced County,California,78.7733024594045,06,047,9794
Modoc County,California,78.0080317178538,06,049,129
Mono County,California,85.1659002950784,06,051,82
Monterey County,California,81.9282367512405,06,053,12568
Napa County,California,80.9974023370734,06,055,2758
Nevada County,California,81.2238413839233,06,057,393
Orange County,California,82.3381698987313,06,059,48985
Placer County,California,81.3519443760521,06,061,4270
Plumas County,California,78.6309565054377,06,063,253
Riverside County,California,80.3223261105413,06,065,138216
Sacramento County,California,79.087098442518,06,067,143842
San Benito County,California,81.7579081627153,06,069,826
San Bernardino County,California,78.5304101343015,06,071,178176
San Diego County,California,81.381513680784,06,073,156645
San Francisco County,California,82.2907833071001,06,075,48419
San Joaquin County,California,78.2185152530442,06,077,50463
San Luis Obispo County,California,81.2529396083554,06,079,5809
San Mateo County,California,83.3198113420037,06,081,20231
Santa Barbara County,California,81.7611625675103,06,083,8396
Santa Clara County,California,83.4512906349108,06,085,46543
Santa Cruz County,California,81.4994501605179,06,087,2707
Shasta County,California,76.2592677020202,06,089,1633
Sierra County,California,79.0693360309628,06,091,36
Siskiyou County,California,77.0506509825431,06,093,555
Solano County,California,79.5796693603122,06,095,58858
Sonoma County,California,81.0959514185712,06,097,7739
Stanislaus County,California,77.9966459626766,06,099,14493
Sutter County,California,78.8028495993562,06,101,1667
Tehama County,California,77.8073761870042,06,103,376
Trinity County,California,77.2394672692165,06,105,119
Tulare County,California,78.1621928874685,06,107,7163
Tuolumne County,California,78.9835377745994,06,109,1131
Ventura County,California,81.6875318574591,06,111,14795
Yolo County,California,80.6033247823694,06,113,5054
Yuba County,California,75.9900621771567,06,115,2003
Alamosa County,Colorado,76.5253065439348,08,003,115
Archuleta County,Colorado,81.6588311692978,08,007,58
Baca County,Colorado,77.1665962604476,08,009,16
Bent County,Colorado,76.0996500723774,08,011,525
Chaffee County,Colorado,81.2888183966825,08,015,500
Cheyenne County,Colorado,79.6787964950269,08,017,5
Clear Creek County,Colorado,81.7335004616299,08,019,33
Conejos County,Colorado,77.1707216337593,08,021,6
Costilla County,Colorado,77.5771561730912,08,023,12
Crowley County,Colorado,77.7424458507641,08,025,441
Custer County,Colorado,81.2346414969819,08,027,38
Delta County,Colorado,78.5735024481401,08,029,306
Dolores County,Colorado,79.7274007984304,08,033,0
Douglas County,Colorado,83.2883520746022,08,035,3202
Eagle County,Colorado,87.6811696488415,08,037,156
Elbert County,Colorado,81.2231670778837,08,039,73
El Paso County,Colorado,79.5323718299468,08,041,37927
Fremont County,Colorado,77.401443466878,08,043,2791
Garfield County,Colorado,80.5775115723691,08,045,630
Gilpin County,Colorado,80.1710618635178,08,047,44
Grand County,Colorado,83.3265673182264,08,049,87
Gunnison County,Colorado,82.6027311894569,08,051,121
Huerfano County,Colorado,77.1399736736607,08,055,137
Jackson County,Colorado,79.7085644527226,08,057,4
Kiowa County,Colorado,77.8601759342113,08,061,2
Kit Carson County,Colorado,79.0944013468693,08,063,259
Lake County,Colorado,81.0498353165359,08,065,75
La Plata County,Colorado,81.8277265322899,08,067,246
Larimer County,Colorado,81.58596821444,08,069,2504
Las Animas County,Colorado,76.9973401027059,08,071,175
Lincoln County,Colorado,79.5129284860621,08,073,499
Logan County,Colorado,79.1620787101406,08,075,327
Mesa County,Colorado,78.7344198151753,08,077,956
Moffat County,Colorado,78.2778338045996,08,081,47
Montezuma County,Colorado,77.4000139860387,08,083,26
Montrose County,Colorado,79.7082086300651,08,085,260
Morgan County,Colorado,78.2841712582528,08,087,728
Otero County,Colorado,75.8194915308757,08,089,76
Ouray County,Colorado,84.0367735438764,08,091,0
Park County,Colorado,82.7617966335922,08,093,5
Phillips County,Colorado,79.9038937806825,08,095,16
Pitkin County,Colorado,89.2148113345019,08,097,94
Prowers County,Colorado,76.947667951012,08,099,38
Pueblo County,Colorado,77.1926685376495,08,101,3148
Rio Blanco County,Colorado,79.2290211134147,08,103,48
Rio Grande County,Colorado,77.0914583603793,08,105,69
Routt County,Colorado,82.8198966836207,08,107,91
Saguache County,Colorado,80.0773699156685,08,109,29
San Miguel County,Colorado,85.4017699191143,08,113,15
Sedgwick County,Colorado,78.0283208874296,08,115,6
Summit County,Colorado,89.7522295499671,08,117,164
Teller County,Colorado,80.3394209122523,08,119,191
Washington County,Colorado,80.1606316629255,08,121,20
Yuma County,Colorado,78.96416336077,08,125,15
Adams County,Colorado,80.0651767732563,08,001,14084
Arapahoe County,Colorado,80.0651767732563,08,005,57554
Boulder County,Colorado,80.0651767732563,08,013,2667
Broomfield County,Colorado,80.0651767732563,08,014,446
Denver County,Colorado,80.0651767732563,08,031,61274
Jefferson County,Colorado,80.0651767732563,08,059,5837
Weld County,Colorado,80.0651767732563,08,123,2197
Fairfield County,Connecticut,82.301705240952,09,001,99871
Hartford County,Connecticut,80.4548248084037,09,003,117181
Litchfield County,Connecticut,80.6628977925182,09,005,2229
Middlesex County,Connecticut,81.2585082923244,09,007,7618
New Haven County,Connecticut,80.1714609156176,09,009,107283
New London County,Connecticut,80.2094373307813,09,011,14834
Tolland County,Connecticut,81.7620728696427,09,013,4411
Windham County,Connecticut,79.163911230996,09,015,2233
Kent County,Delaware,77.680533585267,10,001,39023
New Castle County,Delaware,78.7619523510733,10,003,128385
Sussex County,Delaware,78.5594945558292,10,005,25221
Alachua County,Florida,78.8298810026242,12,001,49795
Baker County,Florida,75.4892601979674,12,003,3786
Bay County,Florida,76.578868950999,12,005,17810
Bradford County,Florida,76.16409529862,12,007,5856
Brevard County,Florida,78.4425501968517,12,009,54218
Broward County,Florida,80.4620012985353,12,011,470059
Calhoun County,Florida,75.6805027177076,12,013,2239
Charlotte County,Florida,80.5284884291945,12,015,8984
Citrus County,Florida,76.6303920419913,12,017,4113
Clay County,Florida,77.9071530419271,12,019,19132
Collier County,Florida,84.1356415947054,12,021,21477
Columbia County,Florida,75.3682367841856,12,023,11882
Miami-Dade County,Florida,81.0153198340328,12,086,477618
DeSoto County,Florida,79.8382749231809,12,027,4509
Dixie County,Florida,75.3236310527,12,029,1532
Duval County,Florida,76.3973175449474,12,031,254680
Escambia County,Florida,76.0503325549759,12,033,66734
Flagler County,Florida,79.6435125265413,12,035,11032
Franklin County,Florida,76.5862795016104,12,037,1724
Gadsden County,Florida,75.7723355129187,12,039,26009
Gilchrist County,Florida,76.9222692782641,12,041,935
Glades County,Florida,80.9184507641511,12,043,1511
Gulf County,Florida,76.5611850023736,12,045,2928
Hamilton County,Florida,76.3520765176585,12,047,5112
Hardee County,Florida,78.9865404932149,12,049,2239
Hendry County,Florida,77.8725077937341,12,051,5188
Hernando County,Florida,77.317775606079,12,053,9205
Highlands County,Florida,79.3484213930435,12,055,9190
Hillsborough County,Florida,78.5475087992222,12,057,207092
Holmes County,Florida,74.6560552672803,12,059,1077
Indian River County,Florida,80.5178175495238,12,061,12313
Jackson County,Florida,75.8797991925372,12,063,12988
Jefferson County,Florida,77.0437609758506,12,065,5376
Lafayette County,Florida,76.9155975368524,12,067,1334
Lake County,Florida,79.3669380965877,12,069,28631
Lee County,Florida,81.48918540059,12,071,50514
Leon County,Florida,79.5206843591431,12,073,83628
Levy County,Florida,75.293614646898,12,075,3791
Liberty County,Florida,76.6292768578788,12,077,1316
Madison County,Florida,75.4607942901121,12,079,7463
Manatee County,Florida,80.629206729324,12,081,28052
Marion County,Florida,77.3074938351339,12,083,41173
Martin County,Florida,81.5922174449279,12,085,8288
Monroe County,Florida,79.5108728887751,12,087,4769
Nassau County,Florida,77.684803704205,12,089,4949
Okaloosa County,Florida,78.0416688252663,12,091,16290
Okeechobee County,Florida,76.6699650326857,12,093,3393
Orange County,Florida,79.8154001540693,12,095,238585
Osceola County,Florida,79.4491938069285,12,097,31134
Palm Beach County,Florida,81.8755936100244,12,099,229313
Pasco County,Florida,77.8111203152222,12,101,20425
Pinellas County,Florida,78.7254861652934,12,103,94304
Polk County,Florida,78.4014520540943,12,105,89051
Putnam County,Florida,74.9284440829679,12,107,12212
Saint Johns County,Florida,80.9790544901203,12,109,10158
Saint Lucie County,Florida,79.7006582491651,12,111,52361
Santa Rosa County,Florida,78.143723059504,12,113,7958
Sarasota County,Florida,81.4263592751882,12,115,17619
Seminole County,Florida,80.4715917278167,12,117,46044
Sumter County,Florida,81.1782867363371,12,119,9198
Suwannee County,Florida,75.6945004062578,12,121,4902
Taylor County,Florida,75.9658571048214,12,123,4821
Union County,Florida,69.1725317253423,12,125,3197
Volusia County,Florida,77.5191900530103,12,127,51487
Wakulla County,Florida,76.7127120388798,12,129,4246
Walton County,Florida,77.5888126252622,12,131,3037
Washington County,Florida,74.6847848509577,12,133,3565
Appling County,Georgia,74.9779197790545,13,001,3563
Atkinson County,Georgia,73.8885246731924,13,003,1418
Bacon County,Georgia,73.4867519673095,13,005,1810
Baker County,Georgia,77.6880210275248,13,007,1981
Baldwin County,Georgia,76.4917363724128,13,009,19335
Banks County,Georgia,77.1087292269939,13,011,507
Barrow County,Georgia,76.5278828675982,13,013,8396
Bartow County,Georgia,76.2568424918217,13,015,10000
Ben Hill County,Georgia,73.7556677496527,13,017,6253
Berrien County,Georgia,75.4235665257949,13,019,2126
Bibb County,Georgia,73.9452638839029,13,021,80153
Bleckley County,Georgia,76.0719969810564,13,023,3666
Brantley County,Georgia,74.7217910618662,13,025,750
Brooks County,Georgia,75.3616358192966,13,027,5730
Bryan County,Georgia,76.3338879857695,13,029,4247
Bulloch County,Georgia,77.0224181477753,13,031,19530
Burke County,Georgia,73.7080288955286,13,033,11588
Butts County,Georgia,74.2120351680728,13,035,6773
Calhoun County,Georgia,75.1479380356581,13,037,3937
Camden County,Georgia,77.8798137924963,13,039,9831
Candler County,Georgia,74.1222922738895,13,043,2665
Carroll County,Georgia,75.2649452209793,13,045,20175
Catoosa County,Georgia,77.9156612399569,13,047,1534
Charlton County,Georgia,76.8362263333628,13,049,3202
Chatham County,Georgia,77.4078205118083,13,051,107233
Chattahoochee County,Georgia,77.4188164396145,13,053,2451
Chattooga County,Georgia,74.0233955840073,13,055,2914
Cherokee County,Georgia,79.763757077708,13,057,12306
Clarke County,Georgia,78.2517597517476,13,059,30810
Clay County,Georgia,74.7723471601889,13,061,1999
Clayton County,Georgia,76.6132722992256,13,063,171921
Clinch County,Georgia,73.643481993455,13,065,1940
Cobb County,Georgia,79.911245368843,13,067,173854
Coffee County,Georgia,75.1171865624406,13,069,11642
Colquitt County,Georgia,75.1185273657102,13,071,10448
Columbia County,Georgia,79.9378574714085,13,073,19294
Cook County,Georgia,74.868413227934,13,075,4772
Coweta County,Georgia,78.1474782080004,13,077,22602
Crawford County,Georgia,76.4243544922846,13,079,2985
Crisp County,Georgia,75.604155103377,13,081,10224
Dade County,Georgia,75.6024112493452,13,083,211
Dawson County,Georgia,77.8272718341701,13,085,42
Decatur County,Georgia,74.590943827003,13,087,11582
DeKalb County,Georgia,79.2158140499573,13,089,378457
Dodge County,Georgia,75.5425266340757,13,091,6452
Dooly County,Georgia,78.0908779265121,13,093,7505
Dougherty County,Georgia,75.0665944233774,13,095,63492
Douglas County,Georgia,77.1251788314126,13,097,52129
Early County,Georgia,74.1211600263603,13,099,5549
Echols County,Georgia,77.4800040431731,13,101,85
Effingham County,Georgia,76.6807853160528,13,103,7121
Elbert County,Georgia,74.994719658394,13,105,6083
Emanuel County,Georgia,73.1490169283872,13,107,7606
Evans County,Georgia,75.0916714641789,13,109,3158
Fannin County,Georgia,76.5729956410993,13,111,138
Fayette County,Georgia,80.7760993114054,13,113,21297
Floyd County,Georgia,75.5360393828392,13,115,13764
Forsyth County,Georgia,81.1621661366037,13,117,4819
Franklin County,Georgia,74.539746357532,13,119,1931
Fulton County,Georgia,78.2466293954694,13,121,410993
Gilmer County,Georgia,78.3285795455149,13,123,121
Glascock County,Georgia,74.4093464008475,13,125,243
Glynn County,Georgia,77.090338827007,13,127,20399
Gordon County,Georgia,75.8777609472671,13,129,2334
Grady County,Georgia,76.0273569976464,13,131,7289
Greene County,Georgia,77.7414911540533,13,133,6115
Gwinnett County,Georgia,80.3377205482278,13,135,189028
Habersham County,Georgia,77.7664591639441,13,137,1776
Hall County,Georgia,78.8423446598875,13,139,13395
Hancock County,Georgia,76.1179496302772,13,141,7044
Haralson County,Georgia,73.6407834485258,13,143,1380
Harris County,Georgia,79.4813060339318,13,145,5529
Hart County,Georgia,77.0693619469153,13,147,5068
Heard County,Georgia,75.3100668615891,13,149,1372
Henry County,Georgia,77.2270440243086,13,151,73993
Houston County,Georgia,77.6193132329139,13,153,40147
Irwin County,Georgia,75.5407385290799,13,155,2794
Jackson County,Georgia,76.1224253591681,13,157,4297
Jasper County,Georgia,76.4760822218681,13,159,2953
Jeff Davis County,Georgia,73.5960389400029,13,161,2279
Jefferson County,Georgia,73.2175880700057,13,163,9671
Jenkins County,Georgia,74.2947516934314,13,165,3028
Johnson County,Georgia,76.5217089511221,13,167,3519
Jones County,Georgia,78.1776706001903,13,169,7187
Lamar County,Georgia,74.9908744287588,13,171,5668
Lanier County,Georgia,75.5473722896026,13,173,2398
Laurens County,Georgia,74.9937502841476,13,175,17311
Lee County,Georgia,77.5360123381794,13,177,5382
Liberty County,Georgia,77.0173224716006,13,179,26948
Lincoln County,Georgia,76.1252505636201,13,181,2595
Long County,Georgia,78.1786437705502,13,183,3693
Lowndes County,Georgia,76.2377961783429,13,185,39481
Lumpkin County,Georgia,78.0996066601956,13,187,496
McDuffie County,Georgia,74.5072516293479,13,189,8829
McIntosh County,Georgia,79.4950677588258,13,191,5084
Macon County,Georgia,74.3906529377592,13,193,8872
Madison County,Georgia,75.8325465241539,13,195,2244
Marion County,Georgia,76.7627012692049,13,197,2854
Meriwether County,Georgia,74.9788050638371,13,199,8823
Miller County,Georgia,74.2177122466892,13,201,1822
Mitchell County,Georgia,75.1898689001318,13,205,11320
Monroe County,Georgia,77.233986566549,13,207,6300
Montgomery County,Georgia,75.4452929856624,13,209,2440
Morgan County,Georgia,77.6218116292189,13,211,4466
Murray County,Georgia,74.8836117904355,13,213,450
Muscogee County,Georgia,75.1089348482962,13,215,86320
Newton County,Georgia,76.3383600112654,13,217,40145
Oconee County,Georgia,80.5411247556966,13,219,1802
Oglethorpe County,Georgia,78.2764908663064,13,221,2478
Paulding County,Georgia,78.4312674493041,13,223,24257
Peach County,Georgia,74.3399933464774,13,225,12761
Pickens County,Georgia,77.4333827116229,13,227,368
Pierce County,Georgia,75.1463006448415,13,229,1687
Pike County,Georgia,76.248270265237,13,231,1913
Polk County,Georgia,73.7563254899217,13,233,5353
Pulaski County,Georgia,77.5407856910735,13,235,3738
Putnam County,Georgia,77.2505144611178,13,237,5732
Quitman County,Georgia,75.704949473663,13,239,1344
Rabun County,Georgia,77.7200499260469,13,241,188
Randolph County,Georgia,76.1922253365109,13,243,4424
Richmond County,Georgia,74.1909796753774,13,245,109167
Rockdale County,Georgia,78.0306024210707,13,247,38888
Schley County,Georgia,77.5381182315156,13,249,1420
Screven County,Georgia,74.8408399989457,13,251,6416
Seminole County,Georgia,74.7722620916714,13,253,2944
Spalding County,Georgia,74.4848966724655,13,255,21080
Stephens County,Georgia,73.8081356220611,13,257,3037
Stewart County,Georgia,74.7485703955724,13,259,3722
Sumter County,Georgia,75.3379225174688,13,261,16805
Talbot County,Georgia,75.3884489268479,13,263,4069
Taliaferro County,Georgia,75.1585955884383,13,265,930
Tattnall County,Georgia,75.2235708271841,13,267,7139
Taylor County,Georgia,75.1368046855178,13,269,3481
Telfair County,Georgia,77.3785428575031,13,271,6263
Terrell County,Georgia,74.7344941359309,13,273,5698
Thomas County,Georgia,75.5189642380648,13,275,16650
Tift County,Georgia,75.6807278477855,13,277,11986
Toombs County,Georgia,74.5002564843312,13,279,6826
Towns County,Georgia,77.83848587917,13,281,128
Treutlen County,Georgia,75.5427251028086,13,283,1958
Troup County,Georgia,75.4809975435124,13,285,22712
Turner County,Georgia,73.7428493298456,13,287,3642
Twiggs County,Georgia,74.7854542382444,13,289,3823
Union County,Georgia,78.2915900351121,13,291,261
Upson County,Georgia,73.8409648904424,13,293,7560
Walker County,Georgia,75.0645520396827,13,295,2987
Walton County,Georgia,76.5042468360091,13,297,12912
Ware County,Georgia,74.5069783221159,13,299,10758
Warren County,Georgia,74.1209055800715,13,301,3511
Washington County,Georgia,75.6554816144758,13,303,11197
Wayne County,Georgia,74.5948368825111,13,305,6277
Webster County,Georgia,78.300660660108,13,307,1073
Wheeler County,Georgia,76.7970901366388,13,309,3082
White County,Georgia,78.5571382430035,13,311,616
Whitfield County,Georgia,77.1821631247314,13,313,3843
Wilcox County,Georgia,75.3754452456506,13,315,3316
Wilkes County,Georgia,75.393443998121,13,317,4462
Wilkinson County,Georgia,74.4653822052792,13,319,3747
Worth County,Georgia,76.3125556280685,13,321,6169
